S,D,gen,compositionality
8,256,17,3.512105644624777e-9
8,256,18,3.798967044210182e-9
8,256,19,4.109258648344216e-9
8,256,20,4.444894179031065e-9
8,256,21,4.807943665527594e-9
8,256,22,5.20064621091312e-9
8,256,23,5.625423801357152e-9
8,256,24,6.084896243242058e-9
8,256,25,6.581897320251718e-9
8,256,26,7.119492270058972e-9
8,256,27,7.700996688380168e-9
8,256,28,8.329996976965965e-9
8,256,29,9.010372461614754e-9
8,256,30,9.746319316591566e-9
8,256,31,1.0542376442970402e-8
8,256,32,1.1403453460462494e-8
8,256,33,1.2334860985321516e-8
8,256,34,1.3342343381006537e-8
8,256,35,1.4432114183525492e-8
8,256,36,1.561089441986517e-8
8,256,37,1.6885954055744765e-8
8,256,38,1.8265156828212906e-8
8,256,39,1.975700873946599e-8
8,256,40,2.13707105108247e-8
8,256,41,2.3116214320204076e-8
8,256,42,2.500428517280074e-8
8,256,43,2.704656728326194e-8
8,256,44,2.9255655878468702e-8
8,256,45,3.164517486344725e-8
8,256,46,3.422986082903015e-8
8,256,47,3.702565391893448e-8
8,256,48,4.0049796116152244e-8
8,256,49,4.3320937554218936e-8
8,256,50,4.685925150831291e-8
8,256,51,5.0686558774547554e-8
8,256,52,5.4826462203578545e-8
8,256,53,5.930449221710314e-8
8,256,54,6.414826420337082e-8
8,256,55,6.938764876085574e-8
8,256,56,7.50549558382152e-8
8,256,57,8.118513390404299e-8
8,256,58,8.781598537225781e-8
8,256,59,9.498839960878705e-8
8,256,60,1.0274660495313495e-7
8,256,61,1.1113844130510558e-7
8,256,62,1.2021565495309014e-7
8,256,63,1.3003421745669828e-7
8,256,64,1.406546705439119e-7
8,256,65,1.5214249914227943e-7
8,256,66,1.6456853483588372e-7
8,256,67,1.7800939222594674e-7
8,256,68,1.925479408740909e-7
8,256,69,2.082738157246516e-7
8,256,70,2.2528396913731824e-7
8,256,71,2.43683267915167e-7
8,256,72,2.6358513898732827e-7
8,256,73,2.8511226770169894e-7
8,256,74,3.083973530030448e-7
8,256,75,3.3358392411731003e-7
8,256,76,3.608272237360865e-7
8,256,77,3.902951630980056e-7
8,256,78,4.221693547987131e-7
8,256,79,4.566462296304799e-7
8,256,80,4.939382442590811e-7
8,256,81,5.342751870921213e-7
8,256,82,5.779055902826109e-7
8,256,83,6.250982564474913e-7
8,256,84,6.761439093663901e-7
8,256,85,7.313569786650226e-7
8,256,86,7.910775292840096e-7
8,256,87,8.556733473919201e-7
8,256,88,9.255421953252327e-7
8,256,89,1.0011142491325706e-6
8,256,90,1.0828547333707866e-6
8,256,91,1.171266768951611e-6
8,256,92,1.2668944510750388e-6
8,256,93,1.3703261756152513e-6
8,256,94,1.4821982337525704e-6
8,256,95,1.6031986961772045e-6
8,256,96,1.7340716098334422e-6
8,256,97,1.875621531933579e-6
8,256,98,2.0287184278557178e-6
8,256,99,2.1943029615557137e-6
8,256,100,2.3733922092777133e-6
8,256,101,2.5670858296469923e-6
9,256,1,1.0e-9
9,256,2,2.261886071880646e-9
9,256,3,5.116128447829599e-9
9,256,4,1.1572098539389753e-8
9,256,5,2.6174761893286473e-8
9,256,6,5.920429373004501e-8
9,256,7,1.339131810504334e-7
9,256,8,3.028953966216175e-7
9,256,9,6.851099342785545e-7
9,256,10,1.549615274744467e-6
9,256,11,3.5049234475148094e-6
9,256,12,7.92707349626718e-6
9,256,13,1.7926740139160735e-5
9,256,14,4.053087269852955e-5
9,256,15,9.158745095449303e-5
9,256,16,0.00020670750993645852
9,256,17,0.0004652465084277788
9,256,18,0.0010407222929763023
9,256,19,0.0022964513787443845
9,256,20,0.004919965450072942
9,256,21,0.009922513905507253
9,256,22,0.017915677599006922
9,256,23,0.027444201234201663
9,256,24,0.03523355339974958
9,256,25,0.03973782476371083
9,256,26,0.04182354379281239
9,256,27,0.04268992859184065
9,256,28,0.04303363862226339
9,256,29,0.043167514689177386
9,256,30,0.04321928766859348
9,256,31,0.04323925406322893
9,256,32,0.04324694593098842
9,256,33,0.04324990793109906
9,256,34,0.04325104836321517
9,256,35,0.04325148742666196
9,256,36,0.04325165646099079
9,256,37,0.04325172153665538
9,256,38,0.04325174658971659
9,256,39,0.04325175623472022
9,256,40,0.0432517599478813
9,256,41,0.043251761377384276
9,256,42,0.04325176192771839
9,256,43,0.04325176213958741
9,256,44,0.04325176222115322
9,256,45,0.04325176225255458
9,256,46,0.043251762264643626
9,256,47,0.043251762269297875
9,256,48,0.04325176227108963
9,256,49,0.04325176227177934
9,256,50,0.04325176227204498
9,256,51,0.04325176227214725
9,256,52,0.043251762272186585
9,256,53,0.04325176227220173
9,256,54,0.043251762272207436
9,256,55,0.043251762272209615
9,256,56,0.04325176227221062
9,256,57,0.04325176227221088
9,256,58,0.04325176227221118
9,256,59,0.04325176227221114
9,256,60,0.04325176227221118
9,256,61,0.04325176227221114
9,256,62,0.04325176227221118
9,256,63,0.04325176227221114
9,256,64,0.04325176227221118
9,256,65,0.04325176227221114
9,256,66,0.04325176227221118
9,256,67,0.04325176227221114
9,256,68,0.04325176227221118
9,256,69,0.04325176227221114
9,256,70,0.04325176227221118
9,256,71,0.04325176227221114
9,256,72,0.04325176227221118
9,256,73,0.04325176227221114
9,256,74,0.04325176227221118
9,256,75,0.04325176227221114
9,256,76,0.04325176227221118
9,256,77,0.04325176227221114
9,256,78,0.04325176227221118
9,256,79,0.04325176227221114
9,256,80,0.04325176227221118
9,256,81,0.04325176227221114
9,256,82,0.04325176227221118
9,256,83,0.04325176227221114
9,256,84,0.04325176227221118
9,256,85,0.04325176227221114
9,256,86,0.04325176227221118
9,256,87,0.04325176227221114
9,256,88,0.04325176227221118
9,256,89,0.04325176227221114
9,256,90,0.04325176227221118
9,256,91,0.04325176227221114
9,256,92,0.04325176227221118
9,256,93,0.04325176227221114
9,256,94,0.04325176227221118
9,256,95,0.04325176227221114
9,256,96,0.04325176227221118
9,256,97,0.04325176227221114
9,256,98,0.04325176227221118
9,256,99,0.04325176227221114
9,256,100,0.04325176227221118
9,256,101,0.04325176227221114
10,256,1,1.0e-9
10,256,2,3.749455288835638e-9
10,256,3,1.4058414116711473e-8
10,256,4,5.271138009235394e-8
10,256,5,1.9763873910920358e-7
10,256,6,7.410344253288777e-7
10,256,7,2.7784304281673803e-6
10,256,8,1.0416967207963402e-5
10,256,9,3.904904719270868e-5
10,256,10,0.00014628756151322008
10,256,11,0.0005467459079284902
10,256,12,0.002025665939922047
10,256,13,0.007268598007578914
10,256,14,0.02336498941365322
10,256,15,0.05540519662147543
10,256,16,0.0823530451957494
10,256,17,0.09281386848500456
10,256,18,0.09602661385243663
10,256,19,0.09697314521633991
10,256,20,0.09724945379755176
10,256,21,0.09732991632909124
10,256,22,0.09735333127967032
10,256,23,0.09736014377654527
10,256,24,0.09736212573382053
10,256,25,0.09736270233425283
10,256,26,0.09736287008077232
10,256,27,0.09736291888207858
10,256,28,0.09736293307949137
10,256,29,0.097362937209842
10,256,30,0.09736293841145532
10,256,31,0.09736293876103108
10,256,32,0.09736293886273126
10,256,33,0.09736293889231809
10,256,34,0.09736293890092564
10,256,35,0.09736293890342936
10,256,36,0.09736293890415793
10,256,37,0.09736293890436942
10,256,38,0.09736293890443154
10,256,39,0.09736293890445002
10,256,40,0.09736293890445472
10,256,41,0.09736293890445685
10,256,42,0.09736293890445677
10,256,43,0.09736293890445692
10,256,44,0.09736293890445732
10,256,45,0.0973629389044573
10,256,46,0.09736293890445685
10,256,47,0.09736293890445677
10,256,48,0.09736293890445692
10,256,49,0.09736293890445732
10,256,50,0.0973629389044573
10,256,51,0.09736293890445685
10,256,52,0.09736293890445677
10,256,53,0.09736293890445692
10,256,54,0.09736293890445732
10,256,55,0.0973629389044573
10,256,56,0.09736293890445685
10,256,57,0.09736293890445677
10,256,58,0.09736293890445692
10,256,59,0.09736293890445732
10,256,60,0.0973629389044573
10,256,61,0.09736293890445685
10,256,62,0.09736293890445677
10,256,63,0.09736293890445692
10,256,64,0.09736293890445732
10,256,65,0.0973629389044573
10,256,66,0.09736293890445685
10,256,67,0.09736293890445677
10,256,68,0.09736293890445692
10,256,69,0.09736293890445732
10,256,70,0.0973629389044573
10,256,71,0.09736293890445685
10,256,72,0.09736293890445677
10,256,73,0.09736293890445692
10,256,74,0.09736293890445732
10,256,75,0.0973629389044573
10,256,76,0.09736293890445685
10,256,77,0.09736293890445677
10,256,78,0.09736293890445692
10,256,79,0.09736293890445732
10,256,80,0.0973629389044573
10,256,81,0.09736293890445685
10,256,82,0.09736293890445677
10,256,83,0.09736293890445692
10,256,84,0.09736293890445732
10,256,85,0.0973629389044573
10,256,86,0.09736293890445685
10,256,87,0.09736293890445677
10,256,88,0.09736293890445692
10,256,89,0.09736293890445732
10,256,90,0.0973629389044573
10,256,91,0.09736293890445685
10,256,92,0.09736293890445677
10,256,93,0.09736293890445692
10,256,94,0.09736293890445732
10,256,95,0.0973629389044573
10,256,96,0.09736293890445685
10,256,97,0.09736293890445677
10,256,98,0.09736293890445692
10,256,99,0.09736293890445732
10,256,100,0.0973629389044573
10,256,101,0.09736293890445685
11,256,1,1.0e-9
11,256,2,5.3533075240172946e-9
11,256,3,2.8657898928175307e-8
11,256,4,1.534144602966964e-7
11,256,5,8.212722576516101e-7
11,256,6,4.396450153892461e-6
11,256,7,2.353346143422225e-5
11,256,8,0.00012592202694611457
11,256,9,0.0006723888018831138
11,256,10,0.0035511065070753566
11,256,11,0.01771334702374379
11,256,12,0.06803769947631509
11,256,13,0.13170604605258304
11,256,14,0.15782782881198565
11,256,15,0.16716193697796164
11,256,16,0.1705656131299001
11,256,17,0.1718194772082232
11,256,18,0.17228321735833751
11,256,19,0.17245498677042387
11,256,20,0.1725186454806014
11,256,21,0.17254224261568682
11,256,22,0.1725509903160492
11,256,23,0.17255423327028818
11,256,24,0.17255543551341562
11,256,25,0.1725558812163316
11,256,26,0.17255604645027844
11,256,27,0.17255610770693905
11,256,28,0.17255613041643134
11,256,29,0.17255613883545107
11,256,30,0.17255614195660846
11,256,31,0.172556143113707
11,256,32,0.17255614354267446
11,256,33,0.17255614370170405
11,256,34,0.17255614376066086
11,256,35,0.172556143782518
11,256,36,0.17255614379062043
11,256,37,0.1725561437936235
11,256,38,0.17255614379473688
11,256,39,0.1725561437951497
11,256,40,0.17255614379530262
11,256,41,0.1725561437953585
11,256,42,0.17255614379538128
11,256,43,0.1725561437953877
11,256,44,0.17255614379539164
11,256,45,0.1725561437953937
11,256,46,0.1725561437953931
11,256,47,0.1725561437953936
11,256,48,0.17255614379539355
11,256,49,0.17255614379539397
11,256,50,0.17255614379539433
11,256,51,0.17255614379539364
11,256,52,0.17255614379539458
11,256,53,0.17255614379539355
11,256,54,0.17255614379539397
11,256,55,0.17255614379539433
11,256,56,0.17255614379539364
11,256,57,0.17255614379539458
11,256,58,0.17255614379539355
11,256,59,0.17255614379539397
11,256,60,0.17255614379539433
11,256,61,0.17255614379539364
11,256,62,0.17255614379539458
11,256,63,0.17255614379539355
11,256,64,0.17255614379539397
11,256,65,0.17255614379539433
11,256,66,0.17255614379539364
11,256,67,0.17255614379539458
11,256,68,0.17255614379539355
11,256,69,0.17255614379539397
11,256,70,0.17255614379539433
11,256,71,0.17255614379539364
11,256,72,0.17255614379539458
11,256,73,0.17255614379539355
11,256,74,0.17255614379539397
11,256,75,0.17255614379539433
11,256,76,0.17255614379539364
11,256,77,0.17255614379539458
11,256,78,0.17255614379539355
11,256,79,0.17255614379539397
11,256,80,0.17255614379539433
11,256,81,0.17255614379539364
11,256,82,0.17255614379539458
11,256,83,0.17255614379539355
11,256,84,0.17255614379539397
11,256,85,0.17255614379539433
11,256,86,0.17255614379539364
11,256,87,0.17255614379539458
11,256,88,0.17255614379539355
11,256,89,0.17255614379539397
11,256,90,0.17255614379539433
11,256,91,0.17255614379539364
11,256,92,0.17255614379539458
11,256,93,0.17255614379539355
11,256,94,0.17255614379539397
11,256,95,0.17255614379539433
11,256,96,0.17255614379539364
11,256,97,0.17255614379539458
11,256,98,0.17255614379539355
11,256,99,0.17255614379539397
11,256,100,0.17255614379539433
11,256,101,0.17255614379539364
12,256,1,1.0e-9
12,256,2,6.916069842851881e-9
12,256,3,4.78320167727967e-8
12,256,4,3.308092786475884e-7
12,256,5,2.287885947438657e-6
12,256,6,1.5822501490267212e-5
12,256,7,0.00010939711487821578
12,256,8,0.000755050551661658
12,256,9,0.005148879535631034
12,256,10,0.03239660599820761
12,256,11,0.13125420568764368
12,256,12,0.21152982020293215
12,256,13,0.24519043787749129
12,256,14,0.26042323569258374
12,256,15,0.2676141774551259
12,256,16,0.271076375456608
12,256,17,0.27275905615236107
12,256,18,0.27358059235959664
12,256,19,0.27398258095322686
12,256,20,0.27417949238220823
12,256,21,0.27427599926621976
12,256,22,0.27432330986455955
12,256,23,0.27434650590552023
12,256,24,0.2743578794647691
12,256,25,0.2743634563564521
12,256,26,0.274366190961057
12,256,27,0.2743675318724031
12,256,28,0.27436818938966134
12,256,29,0.27436851180449945
12,256,30,0.2743686699013641
12,256,31,0.27436874742456335
12,256,32,0.2743687854382655
12,256,33,0.27436880407838776
12,256,34,0.2743688132186187
12,256,35,0.2743688177005585
12,256,36,0.2743688198982898
12,256,37,0.27436882097595455
12,256,38,0.2743688215043916
12,256,39,0.2743688217635093
12,256,40,0.27436882189056705
12,256,41,0.2743688219528719
12,256,42,0.2743688219834207
12,256,43,0.2743688219984017
12,256,44,0.2743688220057488
12,256,45,0.2743688220093504
12,256,46,0.27436882201111656
12,256,47,0.2743688220119817
12,256,48,0.27436882201241014
12,256,49,0.27436882201261487
12,256,50,0.27436882201272006
12,256,51,0.27436882201276697
12,256,52,0.2743688220127915
12,256,53,0.2743688220128043
12,256,54,0.2743688220128116
12,256,55,0.27436882201281537
12,256,56,0.2743688220128163
12,256,57,0.2743688220128154
12,256,58,0.2743688220128181
12,256,59,0.27436882201282037
12,256,60,0.27436882201281854
12,256,61,0.27436882201281954
12,256,62,0.27436882201281704
12,256,63,0.27436882201281615
12,256,64,0.2743688220128182
12,256,65,0.2743688220128169
12,256,66,0.27436882201281637
12,256,67,0.27436882201281454
12,256,68,0.27436882201281565
12,256,69,0.27436882201281343
12,256,70,0.27436882201281393
12,256,71,0.2743688220128137
12,256,72,0.27436882201281876
12,256,73,0.2743688220128198
12,256,74,0.2743688220128191
12,256,75,0.27436882201281887
12,256,76,0.27436882201281554
12,256,77,0.27436882201281765
12,256,78,0.27436882201281715
12,256,79,0.27436882201281626
12,256,80,0.27436882201281854
12,256,81,0.27436882201281954
12,256,82,0.27436882201281704
12,256,83,0.27436882201281615
12,256,84,0.2743688220128182
12,256,85,0.2743688220128169
12,256,86,0.27436882201281637
12,256,87,0.27436882201281454
12,256,88,0.27436882201281565
12,256,89,0.27436882201281343
12,256,90,0.27436882201281393
12,256,91,0.2743688220128137
12,256,92,0.27436882201281876
12,256,93,0.2743688220128198
12,256,94,0.2743688220128191
12,256,95,0.27436882201281887
12,256,96,0.27436882201281554
12,256,97,0.27436882201281765
12,256,98,0.27436882201281715
12,256,99,0.27436882201281626
12,256,100,0.27436882201281854
12,256,101,0.27436882201281954
13,256,1,1.0e-9
13,256,2,8.33777987935551e-9
13,256,3,6.951856441239948e-8
13,256,4,5.796297943526188e-7
13,256,5,4.832776824715014e-6
13,256,6,4.0291231104749417e-5
13,256,7,0.00033570327172395076
13,256,8,0.0027826847949347956
13,256,9,0.02211151950017857
13,256,10,0.12899483609622142
13,256,11,0.2645154080550435
13,256,12,0.32739985829363877
13,256,13,0.36027572552345083
13,256,14,0.37874607015971723
13,256,15,0.3895335130738081
13,256,16,0.39597478696815763
13,256,17,0.3998713922435158
13,256,18,0.4022471321159816
13,256,19,0.40370250135748814
13,256,20,0.40459664427727715
13,256,21,0.40514696150204504
13,256,22,0.4054860352419626
13,256,23,0.405695093636269
13,256,24,0.40582404361495017
13,256,25,0.40590360201983605
13,256,26,0.4059526950017232
13,256,27,0.4059829916827133
13,256,28,0.4060016897534035
13,256,29,0.4060132299883145
13,256,30,0.40602035265206565
13,256,31,0.40602474884123524
13,256,32,0.40602746224291436
13,256,33,0.40602913700893917
13,256,34,0.4060301707116127
13,256,35,0.40603080873710296
13,256,36,0.40603120254186065
13,256,37,0.40603144560787396
13,256,38,0.4060315956342864
13,256,39,0.4060316882343645
13,256,40,0.4060317453894655
13,256,41,0.40603178066704904
13,256,42,0.40603180244126635
13,256,43,0.4060318158808644
13,256,44,0.4060318241761263
13,256,45,0.40603182929617604
13,256,46,0.4060318324563999
13,256,47,0.4060318344069688
13,256,48,0.40603183561091005
13,256,49,0.4060318363540149
13,256,50,0.40603183681267735
13,256,51,0.40603183709577684
13,256,52,0.40603183727051584
13,256,53,0.4060318373783645
13,256,54,0.4060318374449365
13,256,55,0.40603183748602034
13,256,56,0.40603183751137906
13,256,57,0.4060318375270277
13,256,58,0.4060318375366893
13,256,59,0.40603183754265254
13,256,60,0.40603183754633293
13,256,61,0.4060318375486059
13,256,62,0.40603183755000943
13,256,63,0.4060318375508729
13,256,64,0.40603183755140665
13,256,65,0.4060318375517345
13,256,66,0.4060318375519355
13,256,67,0.40603183755206146
13,256,68,0.40603183755213845
13,256,69,0.4060318375521881
13,256,70,0.4060318375522175
13,256,71,0.4060318375522372
13,256,72,0.40603183755224687
13,256,73,0.40603183755225714
13,256,74,0.4060318375522606
13,256,75,0.40603183755226885
13,256,76,0.4060318375522667
13,256,77,0.40603183755226685
13,256,78,0.40603183755227246
13,256,79,0.40603183755227407
13,256,80,0.4060318375522734
13,256,81,0.40603183755226996
13,256,82,0.4060318375522694
13,256,83,0.4060318375522682
13,256,84,0.40603183755226546
13,256,85,0.4060318375522704
13,256,86,0.40603183755227196
13,256,87,0.40603183755227046
13,256,88,0.40603183755227173
13,256,89,0.4060318375522739
13,256,90,0.40603183755227423
13,256,91,0.40603183755227296
13,256,92,0.40603183755227085
13,256,93,0.40603183755226896
13,256,94,0.4060318375522741
13,256,95,0.4060318375522709
13,256,96,0.406031837552272
13,256,97,0.40603183755226907
13,256,98,0.40603183755227024
13,256,99,0.40603183755227107
13,256,100,0.40603183755227246
13,256,101,0.40603183755227407
14,256,1,1.0e-9
14,256,2,9.569193851565975e-9
14,256,3,9.156945814240572e-8
14,256,4,8.762445985998601e-7
14,256,5,8.38483446401674e-6
14,256,6,8.022511160908248e-5
14,256,7,0.0007666838430952181
14,256,8,0.007245394275585155
14,256,9,0.06175470971576874
14,256,10,0.26024498193766205
14,256,11,0.3797953164130045
14,256,12,0.44425852173110714
14,256,13,0.48340642123567407
14,256,14,0.508838170520669
14,256,15,0.5260691331223158
14,256,16,0.5380728349989156
14,256,17,0.5465958919882171
14,256,18,0.5527290786383884
14,256,19,0.5571848826805008
14,256,20,0.5604444789530648
14,256,21,0.5628410256547526
14,256,22,0.5646095431348386
14,256,23,0.5659181586101898
14,256,24,0.5668884137875437
14,256,25,0.5676088658709529
14,256,26,0.5681444194497467
14,256,27,0.5685428534256184
14,256,28,0.5688394555428121
14,256,29,0.569060352084141
14,256,30,0.5692249218708798
14,256,31,0.569347558565105
14,256,32,0.5694389640131782
14,256,33,0.5695071012207691
14,256,34,0.5695578986521787
14,256,35,0.5695957719260389
14,256,36,0.569624010908897
14,256,37,0.5696450673015102
14,256,38,0.5696607685015551
14,256,39,0.5696724767554554
14,256,40,0.5696812076587303
14,256,41,0.5696877184235716
14,256,42,0.5696925736462858
14,256,43,0.5696961943211184
14,256,44,0.5696988943741109
14,256,45,0.5697009078982609
14,256,46,0.5697024094584058
14,256,47,0.5697035292304464
14,256,48,0.5697043642896135
14,256,49,0.5697049870276916
14,256,50,0.5697054514296239
14,256,51,0.5697057977538854
14,256,52,0.5697060560227436
14,256,53,0.5697062486249936
14,256,54,0.5697063922568557
14,256,55,0.5697064993693906
14,256,56,0.5697065792478886
14,256,57,0.5697066388167835
14,256,58,0.5697066832399269
14,256,59,0.5697067163682095
14,256,60,0.5697067410734299
14,256,61,0.5697067594972001
14,256,62,0.5697067732366135
14,256,63,0.5697067834826984
14,256,64,0.5697067911236632
14,256,65,0.5697067968218554
14,256,66,0.5697068010712534
14,256,67,0.5697068042402162
14,256,68,0.5697068066034521
14,256,69,0.5697068083658133
14,256,70,0.569706809680091
14,256,71,0.5697068106602051
14,256,72,0.5697068113911273
14,256,73,0.5697068119361965
14,256,74,0.5697068123426826
14,256,75,0.56970681264582
14,256,76,0.5697068128718833
14,256,77,0.5697068130404652
14,256,78,0.5697068131661861
14,256,79,0.5697068132599421
14,256,80,0.5697068133298577
14,256,81,0.5697068133820022
14,256,82,0.5697068134208847
14,256,83,0.5697068134498834
14,256,84,0.5697068134715069
14,256,85,0.569706813487631
14,256,86,0.5697068134996625
14,256,87,0.5697068135086324
14,256,88,0.5697068135153148
14,256,89,0.5697068135203012
14,256,90,0.5697068135240237
14,256,91,0.5697068135267912
14,256,92,0.5697068135288551
14,256,93,0.5697068135303966
14,256,94,0.5697068135315525
14,256,95,0.5697068135324118
14,256,96,0.5697068135330504
