S,G,D,gen,compositionality
2,4,2,13,2.9310065599773367e-9
2,4,2,14,3.205788422961733e-9
2,4,2,15,3.506331085205701e-9
2,4,2,16,3.835049621562239e-9
2,4,2,17,4.194585520136586e-9
2,4,2,18,4.5878279085256555e-9
2,4,2,19,5.017936770016763e-9
2,4,2,20,5.488368336304331e-9
2,4,2,21,6.002902860772968e-9
2,4,2,22,6.565674995524745e-9
2,4,2,23,7.181207016251718e-9
2,4,2,24,7.854445161938639e-9
2,4,2,25,8.59079938141124e-9
2,4,2,26,9.396186806121211e-9
2,4,2,27,1.0277079298502512e-8
2,4,2,28,1.1240555457982777e-8
2,4,2,29,1.2294357502555367e-8
2,4,2,30,1.344695348299385e-8
2,4,2,31,1.47076053296447e-8
2,4,2,32,1.608644327860032e-8
2,4,2,33,1.7594547275319024e-8
2,4,2,34,1.924403600982511e-8
2,4,2,35,2.1048164298949387e-8
2,4,2,36,2.302142959814179e-8
2,4,2,37,2.517968849875207e-8
2,4,2,38,2.7540284146912377e-8
2,4,2,39,3.012218560791955e-8
2,4,2,40,3.294614029600266e-8
2,4,2,41,3.6034840694351004e-8
2,4,2,42,3.9413106705108075e-8
2,4,2,43,4.310808509463532e-8
2,4,2,44,4.714946763671655e-8
2,4,2,45,5.156972970662597e-8
2,4,2,46,5.640439124331647e-8
2,4,2,47,6.169230217672374e-8
2,4,2,48,6.747595461377424e-8
2,4,2,49,7.380182429170523e-8
2,4,2,50,8.072074404248011e-8
2,4,2,51,8.828831226931309e-8
2,4,2,52,9.656533971764876e-8
2,4,2,53,1.0561833813066306e-7
2,4,2,54,1.1552005471590492e-7
2,4,2,55,1.263500567178141e-7
2,4,2,56,1.3819537079346777e-7
2,4,2,57,1.5115118232927096e-7
2,4,2,58,1.6532160031794968e-7
2,4,2,59,1.8082049394199994e-7
2,4,2,60,1.9777240758592546e-7
2,4,2,61,2.1631356162977957e-7
2,4,2,62,2.365929470657999e-7
2,4,2,63,2.5877352273379147e-7
2,4,2,64,2.8303352479545884e-7
2,4,2,65,3.095678989697262e-7
2,4,2,66,3.385898670374466e-7
2,4,2,67,3.703326402027314e-7
2,4,2,68,4.050512930780816e-7
2,4,2,69,4.430248133510541e-7
2,4,2,70,4.845583436017037e-7
2,4,2,71,5.29985633283866e-7
2,4,2,72,5.796717205718597e-7
2,4,2,73,6.340158656209466e-7
2,4,2,74,6.93454758809758e-7
2,4,2,75,7.584660297420382e-7
2,4,2,76,8.295720852012793e-7
2,4,2,77,9.073443068944046e-7
2,4,2,78,9.924076427109834e-7
2,4,2,79,1.0854456283855463e-6
2,4,2,80,1.1872058799078913e-6
2,4,2,81,1.2985061008075837e-6
2,4,2,82,1.4202406525743667e-6
2,4,2,83,1.5533877409992658e-6
2,4,2,84,1.6990172761679117e-6
2,4,2,85,1.8582994692477865e-6
2,4,2,86,2.0325142351279897e-6
2,4,2,87,2.2230614764413664e-6
2,4,2,88,2.4314723315759486e-6
2,4,2,89,2.65942147702267e-6
2,4,2,90,2.9087405828710665e-6
2,4,2,91,3.181433029521847e-6
2,4,2,92,3.4796900038091784e-6
2,4,2,93,3.805908103796948e-6
2,4,2,94,4.162708593620922e-6
2,4,2,95,4.552958462989407e-6
2,4,2,96,4.979793460434326e-6
2,4,2,97,5.446643285238423e-6
2,4,2,98,5.957259140278799e-6
2,4,2,99,6.515743866960456e-6
2,4,2,100,7.12658490411657e-6
2,4,2,101,7.794690335390206e-6
4,4,2,1,1.0e-9
4,4,2,2,8.203124998632803e-10
4,4,2,3,6.729125974520973e-10
4,4,2,4,5.519986150355149e-10
4,4,2,5,4.5281136385466183e-10
4,4,2,6,3.714468218839946e-10
4,4,2,7,3.0470247105785025e-10
4,4,2,8,2.4995124577694895e-10
4,4,2,9,2.0503813129286132e-10
4,4,2,10,1.6819534207042749e-10
4,4,2,11,1.3797274153827958e-10
4,4,2,12,1.1318076454051716e-10
4,4,2,13,9.284359591039139e-11
4,4,2,14,7.616076226906422e-11
4,4,2,15,6.247562529804865e-11
4,4,2,16,5.1249536376771865e-11
4,4,2,17,4.2040635308711575e-11
4,4,2,18,3.448645865143585e-11
4,4,2,19,2.8289673112343356e-11
4,4,2,20,2.320637247485971e-11
4,4,2,21,1.903647742070968e-11
4,4,2,22,1.5615860384126364e-11
4,4,2,23,1.2809885471320326e-11
4,4,2,24,1.0508109175669975e-11
4,4,2,25,8.61993330815165e-12
4,4,2,26,7.071039041832979e-12
4,4,2,27,5.800461713996768e-12
4,4,2,28,4.758191249758358e-12
4,4,2,29,3.903203759564304e-12
4,4,2,30,3.2018468340155052e-12
4,4,2,31,2.6265149810269397e-12
4,4,2,32,2.15456307037272e-12
4,4,2,33,1.7674150186644897e-12
4,4,2,34,1.4498326324977876e-12
4,4,2,35,1.1893158313455517e-12
4,4,2,36,9.756106429004535e-13
4,4,2,37,8.003056055041444e-13
4,4,2,38,6.565006920150294e-13
4,4,2,39,5.385357239185181e-13
4,4,2,40,4.4176758602686904e-13
4,4,2,41,3.623874729126394e-13
4,4,2,42,2.972709738736309e-13
4,4,2,43,2.4385509575570046e-13
4,4,2,44,2.000373832370891e-13
4,4,2,45,1.6409316593666925e-13
4,4,2,46,1.3460767518241997e-13
4,4,2,47,1.1042035854807618e-13
4,4,2,48,9.05792003714669e-14
4,4,2,49,7.430325030471771e-14
4,4,2,50,6.095188501558792e-14
4,4,2,51,4.999959317684891e-14
4,4,2,52,4.101529127788349e-14
4,4,2,53,3.364535612638843e-14
4,4,2,54,2.759970619742784e-14
4,4,2,55,2.264038399007733e-14
4,4,2,56,1.857218999186023e-14
4,4,2,57,1.5234999602697795e-14
4,4,2,58,1.2497460611587998e-14
4,4,2,59,1.0251823157943259e-14
4,4,2,60,8.409698684250343e-15
4,4,2,61,6.8985809519240736e-15
4,4,2,62,5.658992187125189e-15
4,4,2,63,4.642142028501127e-15
4,4,2,64,3.808007132754813e-15
4,4,2,65,3.12375585108792e-15
4,4,2,66,2.5624559715955668e-15
4,4,2,67,2.1020146641994947e-15
4,4,2,68,1.7243089042261537e-15
4,4,2,69,1.414472147998021e-15
4,4,2,70,1.1603091839046306e-15
4,4,2,71,9.518161274217703e-16
4,4,2,72,7.807866670256737e-16
4,4,2,73,6.404890627945002e-16
4,4,2,74,5.254011843236152e-16
4,4,2,75,4.309931590154671e-16
4,4,2,76,3.5354907575487655e-16
4,4,2,77,2.9002072620517317e-16
4,4,2,78,2.3790762696518193e-16
4,4,2,79,1.9515860024487648e-16
4,4,2,80,1.600910392633758e-16
4,4,2,81,1.3132468064573842e-16
4,4,2,82,1.0772727709220767e-16
4,4,2,83,8.837003198970192e-17
4,4,2,84,7.24910418665526e-17
4,4,2,85,5.946530778115664e-17
4,4,2,86,4.8780135289230225e-17
4,4,2,87,4.001495472944681e-17
4,4,2,88,3.2824767551499454e-17
4,4,2,89,2.692656713208949e-17
4,4,2,90,2.2088199600542238e-17
4,4,2,91,1.811922623481987e-17
4,4,2,92,1.4863427770750728e-17
4,4,2,93,1.2192655593194e-17
4,4,2,94,1.0001787791291987e-17
4,4,2,95,8.204591547544237e-18
4,4,2,96,6.7303290038449065e-18
4,4,2,97,5.5209730109665434e-18
4,4,2,98,4.528923173058509e-18
4,4,2,99,3.715132290399572e-18
4,4,2,100,3.047569456968409e-18
4,4,2,101,2.4999593201694067e-18
6,4,2,1,1.0e-9
6,4,2,2,7.18749999890624e-10
6,4,2,3,5.166015623648823e-10
6,4,2,4,3.713073729205694e-10
6,4,2,5,2.668771742715792e-10
6,4,2,6,1.9181796899990761e-10
6,4,2,7,1.3786916521465886e-10
6,4,2,8,9.909346249595683e-11
6,4,2,9,7.12234261678948e-11
6,4,2,10,5.1191837557619396e-11
6,4,2,11,3.6794133244252274e-11
6,4,2,12,2.6445783269158198e-11
6,4,2,13,1.9007906724630935e-11
6,4,2,14,1.3661932958288943e-11
6,4,2,15,9.819514313749757e-12
6,4,2,16,7.057775912997067e-12
6,4,2,17,5.072776437461186e-12
6,4,2,18,3.646058064422399e-12
6,4,2,19,2.620604233802146e-12
6,4,2,20,1.883559293044534e-12
6,4,2,21,1.3538082418753715e-12
6,4,2,22,9.730496738477227e-13
6,4,2,23,6.993794530779452e-13
6,4,2,24,5.026789818997177e-13
6,4,2,25,3.613005182403945e-13
6,4,2,26,2.596847474852684e-13
6,4,2,27,1.866484122550288e-13
6,4,2,28,1.3415354630829761e-13
6,4,2,29,9.642286140908682e-14
6,4,2,30,6.930393163778e-14
6,4,2,31,4.981220086465366e-14
6,4,2,32,3.5802519371469524e-14
6,4,2,33,2.573306079824354e-14
6,4,2,34,1.8495637448737477e-14
6,4,2,35,1.3293739416279998e-14
6,4,2,36,9.554875205451219e-15
6,4,2,37,6.8675665539180515e-15
6,4,2,38,4.936063460628576e-15
6,4,2,39,3.5477956123267884e-15
6,4,2,40,2.5499780963598885e-15
6,4,2,41,1.8327967567586773e-15
6,4,2,42,1.317322668920305e-15
6,4,2,43,9.468256682864735e-16
6,4,2,44,6.805309490809057e-16
6,4,2,45,4.891316196519033e-16
6,4,2,46,3.5156335162480717e-16
6,4,2,47,2.526861589803314e-16
6,4,2,48,1.8161817676711404e-16
6,4,2,49,1.3053806455136386e-16
6,4,2,50,9.382423389629322e-17
6,4,2,51,6.743616811296109e-17
6,4,2,52,4.846974583119101e-17
6,4,2,53,3.483762981616871e-17
6,4,2,54,2.5039546430371383e-17
6,4,2,55,1.7997173996829518e-17
6,4,2,56,1.2935468810221279e-17
6,4,2,57,9.297368207346588e-18
6,4,2,58,6.682483399030393e-18
6,4,2,59,4.8030349430531185e-18
6,4,2,60,3.4521813653194457e-18
6,4,2,61,2.4812553563233638e-18
6,4,2,62,1.7834022873574262e-18
6,4,2,63,1.2818203940381565e-18
6,4,2,64,9.213084082149295e-19
6,4,2,65,6.621904184044838e-19
6,4,2,66,4.75949363228225e-19
6,4,2,67,3.420886048202885e-19
6,4,2,68,2.4587618471458347e-19
6,4,2,69,1.7672350776360775e-19
6,4,2,70,1.2702002120509368e-19
6,4,2,71,9.129564024116153e-20
6,4,2,72,6.561874142333517e-20
6,4,2,73,4.7163470398022386e-20
6,4,2,74,3.3898744348578756e-20
6,4,2,75,2.4364722500541098e-20
6,4,2,76,1.7512144297263998e-20
6,4,2,77,1.2586853713658562e-20
6,4,2,78,9.046801106692135e-21
6,4,2,79,6.502388295435004e-21
6,4,2,80,4.673591587343931e-21
6,4,2,81,3.3591439534034675e-21
6,4,2,82,2.414384716508754e-21
6,4,2,83,1.735339014990675e-21
6,4,2,84,1.2472749170245539e-21
6,4,2,85,8.964788466114025e-22
6,4,2,86,6.443441710019487e-22
6,4,2,87,4.631223729076529e-22
6,4,2,88,3.328692055273771e-22
6,4,2,89,2.392497414728035e-22
6,4,2,90,1.7196075168357837e-22
6,4,2,91,1.2359679027257252e-22
6,4,2,92,8.883519300841194e-23
6,4,2,93,6.385029497479641e-23
6,4,2,94,4.5892399513135136e-23
6,4,2,95,3.298516215006604e-23
6,4,2,96,2.370808529536008e-23
6,4,2,97,1.7040186306040143e-23
6,4,2,98,1.2247633907466411e-23
6,4,2,99,8.802986870991526e-24
6,4,2,100,6.32714681352519e-24
6,4,2,101,4.5476367722212525e-24
8,4,2,1,1.0e-9
8,4,2,2,6.660156249033195e-10
8,4,2,3,4.435768126368644e-10
8,4,2,4,2.95429088084826e-10
8,4,2,5,1.9676038873555732e-10
8,4,2,6,1.3104549327521217e-10
8,4,2,7,8.727834610546343e-11
8,4,2,8,5.8128742229660003e-11
8,4,2,9,3.871465058622407e-11
8,4,2,10,2.578456220669574e-11
8,4,2,11,1.71729213133795e-11
8,4,2,12,1.1437433921577723e-11
8,4,2,13,7.617509701663138e-12
8,4,2,14,5.073380484891122e-12
8,4,2,15,3.3789506745050716e-12
8,4,2,16,2.2504339453235623e-12
8,4,2,17,1.4988241706153984e-12
8,4,2,18,9.982403167573003e-13
8,4,2,19,6.64843648465215e-13
8,4,2,20,4.4279625805979686e-13
8,4,2,21,2.949092265593371e-13
8,4,2,22,1.9641415284517444e-13
8,4,2,23,1.308148947660206e-13
8,4,2,24,8.712476389689853e-14
8,4,2,25,5.802645407976927e-14
8,4,2,26,3.8646525080471006e-14
8,4,2,27,2.573918955554788e-14
8,4,2,28,1.71427024188316e-14
8,4,2,29,1.141730766566708e-14
8,4,2,30,7.604105300766528e-15
8,4,2,31,5.0644529444558256e-15
8,4,2,32,3.373004793084825e-15
8,4,2,33,2.246473895394403e-15
8,4,2,34,1.4961867154872894e-15
8,4,2,35,9.964837304319655e-16
8,4,2,36,6.636737345259782e-16
8,4,2,37,4.420170770964042e-16
8,4,2,38,2.943902798630354e-16
8,4,2,39,1.960685262369048e-16
8,4,2,40,1.305847020445013e-16
8,4,2,41,8.697145194760749e-17
8,4,2,42,5.792434592604338e-17
8,4,2,43,3.857851945465006e-17
8,4,2,44,2.569389674616347e-17
8,4,2,45,1.7112536700081562e-17
8,4,2,46,1.1397216825640283e-17
8,4,2,47,7.590724487389345e-18
8,4,2,48,5.055541113671429e-18
8,4,2,49,3.36706937453508e-18
8,4,2,50,2.242520813899345e-18
8,4,2,51,1.4935539014446838e-18
8,4,2,52,9.947302351418715e-19
8,4,2,53,6.625058792644119e-19
8,4,2,54,4.412392672444627e-19
8,4,2,55,2.9387224634836345e-19
8,4,2,56,1.9572350782185965e-19
8,4,2,57,1.303549143891685e-19
8,4,2,58,8.681840977872373e-20
8,4,2,59,5.782241745028291e-20
8,4,2,60,3.851063349716116e-20
8,4,2,61,2.564868363775778e-20
8,4,2,62,1.7082424063428554e-20
8,4,2,63,1.1377161339119432e-20
8,4,2,64,7.57736721999948e-21
8,4,2,65,5.046644964882477e-21
8,4,2,66,3.3611444004393125e-21
8,4,2,67,2.2385746885738433e-21
8,4,2,68,1.4909257203196918e-21
8,4,2,69,9.929798254472967e-22
8,4,2,70,6.613400790576736e-22
8,4,2,71,4.404628260911468e-22
8,4,2,72,2.93355124408362e-22
8,4,2,73,1.9537909652978838e-22
8,4,2,74,1.3012553108722262e-22
8,4,2,75,8.666563691551368e-23
8,4,2,76,5.772066833630903e-23
8,4,2,77,3.844286699742465e-23
8,4,2,78,2.56035500900817e-23
8,4,2,79,1.7052364415464602e-23
8,4,2,80,1.1357141143893439e-23
8,4,2,81,7.56403345716342e-24
8,4,2,82,5.037764470493616e-24
8,4,2,83,3.3552298524186066e-24
8,4,2,84,2.2346355071772404e-24
8,4,2,85,1.488302163959845e-24
8,4,2,86,9.912324959185706e-25
8,4,2,87,6.601763302895181e-25
8,4,2,88,4.396877512279807e-25
8,4,2,89,2.928389124389487e-25
8,4,2,90,1.9503529129234708e-25
8,4,2,91,1.2989655142712986e-25
8,4,2,92,8.651313288408471e-26
8,4,2,93,5.761909826850184e-26
8,4,2,94,3.8375219745232757e-26
8,4,2,95,2.5558495963133587e-26
8,4,2,96,1.7022357662946427e-26
8,4,2,97,1.1337156177860826e-26
8,4,2,98,7.550723157520605e-27
8,4,2,99,5.028899602958069e-27
8,4,2,100,3.349325712126377e-27
8,4,2,101,2.2307032574904236e-27
10,4,2,1,1.0e-9
10,4,2,2,6.337499999106242e-10
10,4,2,3,4.016390624074601e-10
10,4,2,4,2.5453875578631067e-10
10,4,2,5,1.6131393647378376e-10
10,4,2,6,1.0223270723793451e-10
10,4,2,7,6.478997821110675e-11
10,4,2,8,4.106064869091356e-11
10,4,2,9,2.6022186107715743e-11
10,4,2,10,1.6491560445704264e-11
10,4,2,11,1.045152643244074e-11
10,4,2,12,6.623654876549542e-12
10,4,2,13,4.197741278009356e-12
10,4,2,14,2.6603185349368444e-12
10,4,2,15,1.6859768715155855e-12
10,4,2,16,1.0684878423227455e-12
10,4,2,17,6.771541700719354e-13
10,4,2,18,4.2914645528304683e-13
10,4,2,19,2.7197156603561353e-13
10,4,2,20,1.7236197997506264e-13
10,4,2,21,1.0923440480919277e-13
10,4,2,22,6.922730404782459e-14
10,4,2,23,4.38728039403084e-14
10,4,2,24,2.7804389497170227e-14
10,4,2,25,1.762103184383151e-14
10,4,2,26,1.1167328931028158e-14
10,4,2,27,7.077294710039051e-15
10,4,2,28,4.485235522487247e-15
10,4,2,29,2.8425180123762856e-15
10,4,2,30,1.801445790343474e-15
10,4,2,31,1.1416662696301794e-15
10,4,2,32,7.235309983781281e-16
10,4,2,33,4.5853777022214e-16
10,4,2,34,2.905983118782821e-16
10,4,2,35,1.8416668015286182e-16
10,4,2,36,1.1671563354687652e-16
10,4,2,37,7.396853276033325e-17
10,4,2,38,4.687755763686133e-17
10,4,2,39,2.970865215236096e-17
10,4,2,40,1.8827858301558823e-17
10,4,2,41,1.193215519861294e-17
10,4,2,42,7.562003357120976e-18
10,4,2,43,4.792419627575433e-18
10,4,2,44,3.03719593897594e-18
10,4,2,45,1.9248229263260085e-18
10,4,2,46,1.2198565295591117e-18
10,4,2,47,7.730840756080894e-19
10,4,2,48,4.899420329166283e-19
10,4,2,49,3.105007633609141e-19
10,4,2,50,1.9677985877997994e-19
10,4,2,51,1.2470923550181268e-19
10,4,2,52,7.903447799927404e-20
10,4,2,53,5.008810043204008e-20
10,4,2,54,3.1743333648805507e-20
10,4,2,55,2.0117337699930554e-20
10,4,2,56,1.2749362767331027e-20
10,4,2,57,8.079908653796064e-21
10,4,2,58,5.1206421093432724e-21
10,4,2,59,3.2452069367963094e-21
10,4,2,60,2.0566498961946674e-21
10,4,2,61,1.3034018717133746e-21
10,4,2,62,8.260309361983538e-22
10,4,2,63,5.234971058157083e-22
10,4,2,64,3.317662908107062e-22
10,4,2,65,2.102568868012857e-22
10,4,2,66,1.3325030201031526e-22
10,4,2,67,8.444737889903756e-23
10,4,2,68,5.351852637726522e-23
10,4,2,69,3.391736609159194e-23
10,4,2,70,2.149513076054646e-23
10,4,2,71,1.3622539119496362e-23
10,4,2,72,8.633284166980848e-24
10,4,2,73,5.47134384082413e-24
10,4,2,74,3.4674641591223034e-24
10,4,2,75,2.1975054108437663e-24
10,4,2,76,1.3926690541222415e-24
10,4,2,77,8.826040130499734e-25
10,4,2,78,5.593502932704224e-25
10,4,2,79,3.544882483601313e-25
10,4,2,80,2.246569273982339e-25
10,4,2,81,1.4237632773863121e-25
10,4,2,82,9.023099770435781e-26
10,4,2,83,5.718389479513696e-26
10,4,2,84,3.6240293326418155e-26
10,4,2,85,2.296728589561758e-26
10,4,2,86,1.4555517436347686e-26
10,4,2,87,9.224559175285377e-27
10,4,2,88,5.846064377337126e-27
10,4,2,89,3.704943299137415e-27
10,4,2,90,2.348007815828344e-27
10,4,2,91,1.488049953281218e-27
10,4,2,92,9.430516578919748e-28
10,4,2,93,5.976589881890409e-28
10,4,2,94,3.7876638376480588e-28
10,4,2,95,2.400431957109465e-28
10,4,2,96,1.5212737528181282e-28
10,4,2,97,9.641072408484849e-29
10,4,2,98,6.110029638877249e-29
10,4,2,99,3.8722312836384417e-29
10,4,2,100,2.454026576005853e-29
10,4,2,101,1.5552393425437032e-29
12,4,2,1,1.0e-9
12,4,2,2,6.119791665820307e-10
12,4,2,3,3.745185003505337e-10
12,4,2,4,2.291975197338976e-10
12,4,2,5,1.402641071243714e-10
12,4,2,6,8.583871138955161e-11
12,4,2,7,5.253150306329463e-11
12,4,2,8,3.2148185468188976e-11
12,4,2,9,1.967401975258023e-11
12,4,2,10,1.2040090213134798e-11
12,4,2,11,7.368284375213429e-12
12,4,2,12,4.509236531701534e-12
12,4,2,13,2.759558814971875e-12
12,4,2,14,1.688792503953492e-12
12,4,2,15,1.03350582924213e-12
12,4,2,16,6.32484036124649e-13
12,4,2,17,3.8706705335749783e-13
12,4,2,18,2.3687697275783064e-13
12,4,2,19,1.4496377239085452e-13
12,4,2,20,8.87148086246095e-14
12,4,2,21,5.429161465308063e-14
12,4,2,22,3.322533709237979e-14
12,4,2,23,2.0333214106013593e-14
12,4,2,24,1.244350342425306e-14
12,4,2,25,7.615164855988175e-15
12,4,2,26,4.660322242596927e-15
12,4,2,27,2.852020122422591e-15
12,4,2,28,1.7453768978367451e-15
12,4,2,29,1.0681342994573859e-15
12,4,2,30,6.536759384700166e-16
12,4,2,31,4.000360560949333e-16
12,4,2,32,2.4481373224559802e-16
12,4,2,33,1.4982090384821804e-16
12,4,2,34,9.168727188627959e-17
12,4,2,35,5.611070024290567e-17
12,4,2,36,3.4338579575736656e-17
12,4,2,37,2.101449531327641e-17
12,4,2,38,1.2860433329739516e-17
12,4,2,39,7.870317272106242e-18
12,4,2,40,4.8164702055858684e-18
12,4,2,41,2.9475794226892786e-18
12,4,2,42,1.8038571987812056e-18
12,4,2,43,1.1039230252957936e-18
12,4,2,44,6.7557789308466775e-19
12,4,2,45,4.134395960283788e-19
12,4,2,46,2.5301641944445144e-19
12,4,2,47,1.5484077752459972e-19
12,4,2,48,9.475932999552361e-20
12,4,2,49,5.799073580455241e-20
12,4,2,50,3.548912217205694e-20
12,4,2,51,2.1718603412587003e-20
12,4,2,52,1.3291332817598863e-20
12,4,2,53,8.1340187816035e-21
12,4,2,54,4.977850035616742e-21
12,4,2,55,3.0463405165883814e-21
12,4,2,56,1.8642969307246668e-21
12,4,2,57,1.1409108820841102e-21
12,4,2,58,6.982136908587678e-22
12,4,2,59,4.272922326870078e-22
12,4,2,60,2.614939444829354e-22
12,4,2,61,1.6002884623304696e-22
12,4,2,62,9.793431996032856e-23
12,4,2,63,5.993376351738878e-23
12,4,2,64,3.6678214652568777e-23
12,4,2,65,2.2446303237900244e-23
12,4,2,66,1.3736669950277542e-23
12,4,2,67,8.406555828945921e-24
12,4,2,68,5.144637030735152e-24
12,4,2,69,3.148410682871783e-24
12,4,2,70,1.9267617460283117e-24
12,4,2,71,1.179138047699622e-24
12,4,2,72,7.216079198161774e-25
12,4,2,73,4.416090134291726e-25
12,4,2,74,2.7025551603087475e-25
12,4,2,75,1.653907454876453e-25
12,4,2,76,1.0121569059790828e-25
12,4,2,77,6.194189398569929e-26
12,4,2,78,3.79071486631234e-26
12,4,2,79,2.3198385249567786e-26
12,4,2,80,1.4196928473042837e-26
12,4,2,81,8.688224456159056e-27
12,4,2,82,5.3170123624931905e-27
12,4,2,83,3.2539007947549594e-27
12,4,2,84,1.9913194967901513e-27
12,4,2,85,1.218646046212727e-27
12,4,2,86,7.457859918228955e-28
12,4,2,87,4.564054897874506e-28
12,4,2,88,2.7931065130221682e-28
12,4,2,89,1.709322996250552e-28
12,4,2,90,1.0460700628095863e-28
12,4,2,91,6.401730853131558e-29
12,4,2,92,3.917725912723726e-29
12,4,2,93,2.3975666392970633e-29
12,4,2,94,1.467260833944812e-29
12,4,2,95,8.979330624401813e-30
12,4,2,96,5.495163272745881e-30
12,4,2,97,3.3629254403522844e-30
12,4,2,98,2.058040308548917e-30
12,4,2,99,1.259477792992171e-30
12,4,2,100,7.707741701905186e-31
12,4,2,101,4.716977343613834e-31
14,4,2,1,1.0e-9
14,4,2,2,5.963010203268487e-10
14,4,2,3,3.555749068624147e-10
14,4,2,4,2.1202967978331452e-10
14,4,2,5,1.2643351440795053e-10
14,4,2,6,7.539243365395117e-11
14,4,2,7,4.495658511844355e-11
14,4,2,8,2.6807657580029922e-11
14,4,2,9,1.5985433569666012e-11
14,4,2,10,9.532130349237976e-12
14,4,2,11,5.684019053906828e-12
14,4,2,12,3.389386361861447e-12
14,4,2,13,2.0210945461345563e-12
14,4,2,14,1.2051807402010748e-12
14,4,2,15,7.186505051580464e-13
14,4,2,16,4.285320295425427e-13
14,4,2,17,2.555340864937838e-13
14,4,2,18,1.5237523652530538e-13
14,4,2,19,9.086150902497265e-14
14,4,2,20,5.418081054741586e-14
14,4,2,21,3.230807261596516e-14
14,4,2,22,1.9265336668320927e-14
14,4,2,23,1.1487939913826542e-14
14,4,2,24,6.850270293002398e-15
14,4,2,25,4.0848231657890465e-15
14,4,2,26,2.435784221946901e-15
14,4,2,27,1.4524606170410516e-15
14,4,2,28,8.6610374804425e-16
14,4,2,29,5.164585487381214e-16
14,4,2,30,3.079647596110612e-16
14,4,2,31,1.8363970040583077e-16
14,4,2,32,1.095045407394464e-16
14,4,2,33,6.529766938225925e-17
14,4,2,34,3.893706688291613e-17
14,4,2,35,2.3218212713983817e-17
14,4,2,36,1.3845043933402361e-17
14,4,2,37,8.25581382508369e-18
14,4,2,38,4.922950208197232e-18
14,4,2,39,2.9355602325665936e-18
14,4,2,40,1.750477562149087e-18
14,4,2,41,1.0438115565110961e-18
14,4,2,42,6.224258962614006e-19
14,4,2,43,3.711531970691393e-19
14,4,2,44,2.213190301400802e-19
14,4,2,45,1.3197276350827504e-19
14,4,2,46,7.869549354606972e-20
14,4,2,47,4.692620310304547e-20
14,4,2,48,2.798214279422677e-20
14,4,2,49,1.668578030140438e-20
14,4,2,50,9.949747820033874e-21
14,4,2,51,5.933044777890105e-21
14,4,2,52,3.537880655183199e-21
14,4,2,53,2.1096418447680457e-21
14,4,2,54,1.2579815847309474e-21
14,4,2,55,7.501357026297432e-22
14,4,2,56,4.47306684922711e-22
14,4,2,57,2.667294326548058e-22
14,4,2,58,1.5905103286495137e-22
14,4,2,59,9.484229319434292e-23
14,4,2,60,5.655455620963696e-23
14,4,2,61,3.3723539576537396e-23
14,4,2,62,2.0109381061264355e-23
14,4,2,63,1.1991244446608543e-23
14,4,2,64,7.150391299476406e-24
14,4,2,65,4.263785628195439e-24
14,4,2,66,2.5424997208946054e-24
14,4,2,67,1.5160951779569256e-24
14,4,2,68,9.040491016516118e-25
14,4,2,69,5.390854018139402e-25
14,4,2,70,3.214571751887977e-25
14,4,2,71,1.9168524158260604e-25
14,4,2,72,1.1430210515289342e-25
14,4,2,73,6.815846193747163e-26
14,4,2,74,4.064296040276534e-26
14,4,2,75,2.423543876057758e-26
14,4,2,76,1.445161686297198e-26
14,4,2,77,8.617513881938024e-27
14,4,2,78,5.1386323211811636e-27
14,4,2,79,3.0641716966227004e-27
14,4,2,80,1.8271687094019315e-27
14,4,2,81,1.08954256587424e-27
14,4,2,82,6.496953438089388e-28
14,4,2,83,3.8741399646770316e-28
14,4,2,84,2.3101536141409623e-28
14,4,2,85,1.377546957411864e-28
14,4,2,86,8.214326563648622e-29
14,4,2,87,4.898211311869561e-29
14,4,2,88,2.9208084034426316e-29
14,4,2,89,1.7416810313895816e-29
14,4,2,90,1.0385661762431512e-29
14,4,2,91,6.192980706551962e-30
14,4,2,92,3.692880714685008e-30
14,4,2,93,2.2020685384123007e-30
14,4,2,94,1.3130957164639695e-30
14,4,2,95,7.830003156210543e-31
14,4,2,96,4.669038871847491e-31
14,4,2,97,2.784152643608043e-31
14,4,2,98,1.6601930623555637e-31
14,4,2,99,9.899748171571774e-32
14,4,2,100,5.903229936492105e-32
14,4,2,101,3.5201020348342635e-32
2,6,2,1,1.0e-9
2,6,2,2,1.0694444442013875e-9
2,6,2,3,1.1437114192151624e-9
2,6,2,4,1.2231358230093879e-9
2,6,2,5,1.3080758103547462e-9
2,6,2,6,1.3989144078801614e-9
2,6,2,7,1.496061241285079e-9
2,6,2,8,1.599954382496975e-9
2,6,2,9,1.7110623251037423e-9
2,6,2,10,1.829886096968786e-9
2,6,2,11,1.9569615195555298e-9
2,6,2,12,2.0928616241493827e-9
2,6,2,13,2.238199235872928e-9
2,6,2,14,2.393629737146503e-9
2,6,2,15,2.5598540230557637e-9
2,6,2,16,2.737621661953031e-9
2,6,2,17,2.9277342755448373e-9
2,6,2,18,3.131049153707622e-9
2,6,2,19,3.3484831203323048e-9
2,6,2,20,3.5810166676301503e-9
2,6,2,21,3.8296983775431416e-9
2,6,2,22,4.095649650196616e-9
2,6,2,23,4.3800697607164955e-9
2,6,2,24,4.684241267214326e-9
2,6,2,25,5.009535794326602e-9
2,6,2,26,5.357420218388574e-9
2,6,2,27,5.7294632821338236e-9
