S,G,D,ε,β,base_cost,act_cost,search_cost,bespoke_zilch,bespoke_full,comp_zilch,comp_partial,comp_full,asymptotic_compositionality,max_compositionality,asymptotic_cost,max_cost,bespoke_cost,comp_cost
2,4,16,0.05,2.0,100,35,16,100,0,151,93.0,35,0.1645889672526917,0.1645889672526917,13.390521464535679,13.390521464535679,11.80670870212488,35.5821955637075
3,4,16,0.05,2.0,100,35,16,100,0,151,93.0,35,0.5068625727415482,0.5068625727415482,23.383801928278537,23.383801928278537,24.85324069133381,35.66961200668203
4,4,16,0.05,2.0,100,35,16,100,0,151,93.0,35,0.8054063551792708,0.8054063551792708,32.675176634079286,32.675176634079286,35.60741304517928,36.16262110788375
1,5,16,0.05,2.0,100,35,16,100,0,151,93.0,35,0.043754388066540896,0.043754388066540896,5.683521088708832,5.683521088708832,2.8147497671065613,36.6325548649218
2,5,16,0.05,2.0,100,35,16,100,0,151,93.0,35,0.3333897753187838,0.3333897753187838,19.316456417236928,19.316456417236928,18.530201888518416,36.63343987468743
3,5,16,0.05,2.0,100,35,16,100,0,151,93.0,35,0.7517624655217189,0.7517624655217189,31.685511979207952,31.685511979207952,33.15800753945346,36.720856317661955
4,5,16,0.05,2.0,100,35,16,100,0,151,93.0,35,0.9038876622951951,0.9038876622951951,36.9159638712584,36.9159638712584,44.01266686517653,37.213865418863676
5,5,16,0.05,2.0,100,35,16,100,0,151,93.0,35,0.9349648294525433,0.9349648294525433,39.02163701281519,39.02163701281519,52.040292466647244,38.265109729843616
1,6,16,0.05,2.0,100,35,16,100,0,151,93.0,35,0.07582268904306153,0.07582268904306153,8.01090463591282,8.01090463591282,5.408789293239547,38.13709779007894
2,6,16,0.05,2.0,100,35,16,100,0,151,93.0,35,0.5141886644797644,0.5141886644797644,26.18569127492883,26.18569127492883,24.85324069133381,38.137982799844565
3,6,16,0.05,2.0,100,35,16,100,0,151,93.0,35,0.8727569645582179,0.8727569645582179,36.98901686020251,36.98901686020251,40.07030613199687,38.22539924281909
4,6,16,0.05,2.0,100,35,16,100,0,151,93.0,35,0.9318075856039929,0.9318075856039929,39.35853587053994,39.35853587053994,50.613399590980045,38.71840834402081
5,6,16,0.05,2.0,100,35,16,100,0,151,93.0,35,0.9457611023034109,0.9457611023034109,40.91859591036183,40.91859591036183,58.13369006209494,39.76965265500074
6,6,16,0.05,2.0,100,35,16,100,0,151,93.0,35,0.950519082671152,0.950519082671152,42.63406716529044,42.63406716529044,63.71602842298492,41.27419558015788
2,2,32,0.05,2.0,100,35,16,100,0,151,93.0,35,0.025068897521428494,0.025068897521428494,2.822181958933614,2.822181958933614,0.010045242572065405,35.000000027008355
1,3,32,0.05,2.0,100,35,16,100,0,151,93.0,35,0.02500229757004066,0.02500229757004066,2.6294723647213036,2.6294723647213036,0.00023178200225792978,35.000134433561314
2,3,32,0.05,2.0,100,35,16,100,0,151,93.0,35,0.02663451919308902,0.02663451919308902,3.1987946667498606,3.1987946667498606,0.29255001618663234,35.000134447065484
3,3,32,0.05,2.0,100,35,16,100,0,151,93.0,35,0.038913118604102924,0.038913118604102924,5.0116533830570065,5.0116533830570065,2.307380838213424,35.000268867122614
1,4,32,0.05,2.0,100,35,16,100,0,151,93.0,35,0.025082233215681784,0.025082233215681784,2.714344663563058,2.714344663563058,0.010045242572065405,35.0058262406918
2,4,32,0.05,2.0,100,35,16,100,0,151,93.0,35,0.033241688688175175,0.033241688688175175,4.19241968490795,4.19241968490795,1.393983703768309,35.00582625419597
3,4,32,0.05,2.0,100,35,16,100,0,151,93.0,35,0.0820396141027141,0.0820396141027141,7.887044170262477,7.887044170262477,6.176835728613705,35.0059606742531
4,4,32,0.05,2.0,100,35,16,100,0,151,93.0,35,0.20134764401833635,0.20134764401833635,11.707101218741414,11.707101218741414,12.67887863770003,35.01165248138359
1,5,32,0.05,2.0,100,35,16,100,0,151,93.0,35,0.02559479280308165,0.02559479280308165,2.8185493319759787,2.8185493319759787,0.07922816251426656,35.045952334258274
2,5,32,0.05,2.0,100,35,16,100,0,151,93.0,35,0.05113215231764337,0.05113215231764337,5.844892838800368,5.844892838800368,3.43368382029251,35.04595234776245
3,5,32,0.05,2.0,100,35,16,100,0,151,93.0,35,0.16884740027874867,0.16884740027874867,10.89048833163701,10.89048833163701,10.99453463986453,35.04608676781958
4,5,32,0.05,2.0,100,35,16,100,0,151,93.0,35,0.35665348896331406,0.35665348896331406,16.08579534784847,16.08579534784847,19.371148445850082,35.05177857495007
5,5,32,0.05,2.0,100,35,16,100,0,151,93.0,35,0.5698689881113153,0.5698689881113153,22.660048214707174,22.660048214707174,27.08192040014181,35.09190466851655
1,6,32,0.05,2.0,100,35,16,100,0,151,93.0,35,0.027153446908191842,0.027153446908191842,3.0236121892312484,3.0236121892312484,0.29255001618663234,35.16967900938825
2,6,32,0.05,2.0,100,35,16,100,0,151,93.0,35,0.08900763035121072,0.08900763035121072,7.892784310646152,7.892784310646152,6.176835728613705,35.169679022892424
3,6,32,0.05,2.0,100,35,16,100,0,151,93.0,35,0.27843669810816024,0.27843669810816024,14.374029396775665,14.374029396775665,16.05629433511946,35.16981344294956
4,6,32,0.05,2.0,100,35,16,100,0,151,93.0,35,0.5272484809811455,0.5272484809811455,21.59326623456456,21.59326623456456,25.617162181562204,35.17550525008004
5,6,32,0.05,2.0,100,35,16,100,0,151,93.0,35,0.7581880734228176,0.7581880734228176,29.24551170901787,29.24551170901787,33.795259202357165,35.21563134364652
6,6,32,0.05,2.0,100,35,16,100,0,151,93.0,35,0.874562189529348,0.874562189529348,33.488666030445984,33.488666030445984,40.597322779986214,35.339358018776494
2,2,2,0.05,2.0,100,40,16,100,0,156,98.0,40,0.5777354077930729,0.5777354077930729,63.97644355324367,63.97644355324367,56.249999999999986,68.99999999999999
1,3,2,0.05,2.0,100,40,16,100,0,156,98.0,40,0.9032100132319035,0.9032100132319035,64.16258726764684,64.16258726764684,44.44444444444444,65.77777777777777
2,3,2,0.05,2.0,100,40,16,100,0,156,98.0,40,0.4643216166573538,0.4643216166573538,74.12314871116922,74.12314871116922,69.44444444444444,80.27777777777776
3,3,2,0.05,2.0,100,40,16,100,0,156,98.0,40,0.22119385407366235,0.22119385407366235,81.74469296836583,81.74469296836583,79.01234567901231,91.55555555555554
1,4,2,0.05,2.0,100,40,16,100,0,156,98.0,40,0.9296915715722093,0.9296915715722093,71.96839879439342,71.96839879439342,56.249999999999986,72.62499999999999
2,4,2,0.05,2.0,100,40,16,100,0,156,98.0,40,0.3997277466543092,0.3997277466543092,79.98993080858338,79.98993080858338,76.56249999999997,87.12499999999999
3,4,2,0.05,2.0,100,40,16,100,0,156,98.0,40,0.15107870703924672,0.15107870703924672,86.20566808450053,86.20566808450053,84.02777777777774,98.40277777777776
4,4,2,0.05,2.0,100,40,16,100,0,156,98.0,40,0.1018027813714663,0.1018027813714663,89.76141564184714,89.76141564184714,87.89062499999997,105.24999999999997
1,5,2,0.05,2.0,100,40,16,100,0,156,98.0,40,0.9386448589661368,0.9386448589661368,76.76465718404653,76.76465718404653,64.0,77.11999999999999
2,5,2,0.05,2.0,100,40,16,100,0,156,98.0,40,0.3600389136804955,0.3600389136804955,83.75993072007269,83.75993072007269,80.99999999999999,91.61999999999999
3,5,2,0.05,2.0,100,40,16,100,0,156,98.0,40,0.12319983605063842,0.12319983605063842,89.04315607255363,89.04315607255363,87.1111111111111,102.89777777777778
4,5,2,0.05,2.0,100,40,16,100,0,156,98.0,40,0.08371147104812743,0.08371147104812743,91.98289054642913,91.98289054642913,90.24999999999997,109.74499999999999
5,5,2,0.05,2.0,100,40,16,100,0,156,98.0,40,0.06938273553911284,0.06938273553911284,93.79998717413322,93.79998717413322,92.15999999999997,114.23999999999998
1,6,2,0.05,2.0,100,40,16,100,0,156,98.0,40,0.9431060316798864,0.9431060316798864,80.06207176925537,80.06207176925537,69.44444444444444,80.27777777777777
2,6,2,0.05,2.0,100,40,16,100,0,156,98.0,40,0.33369112025628966,0.33369112025628966,86.37770988140004,86.37770988140004,84.02777777777774,94.77777777777776
3,6,2,0.05,2.0,100,40,16,100,0,156,98.0,40,0.10872983728621013,0.10872983728621013,90.989973268827,90.989973268827,89.1975308641975,106.05555555555553
4,6,2,0.05,2.0,100,40,16,100,0,156,98.0,40,0.07448546907911703,0.07448546907911703,93.4927255065662,93.4927255065662,91.84027777777777,112.90277777777776
5,6,2,0.05,2.0,100,40,16,100,0,156,98.0,40,0.06206756647866123,0.06206756647866123,95.02892190142559,95.02892190142559,93.44444444444441,117.39777777777776
6,6,2,0.05,2.0,100,40,16,100,0,156,98.0,40,0.05571243390549281,0.05571243390549281,96.06462639692585,96.06462639692585,94.52160493827158,120.55555555555554
2,2,4,0.05,2.0,100,40,16,100,0,156,98.0,40,0.6477071301290015,0.6477071301290015,41.046145914449745,41.046145914449745,31.640624999999993,47.249999999999986
1,3,4,0.05,2.0,100,40,16,100,0,156,98.0,40,0.3308701761899144,0.3308701761899144,27.922342110188307,27.922342110188307,19.753086419753092,51.456790123456784
2,3,4,0.05,2.0,100,40,16,100,0,156,98.0,40,0.8591252427556313,0.8591252427556313,54.38435098603254,54.38435098603254,48.2253086419753,55.081790123456784
3,3,4,0.05,2.0,100,40,16,100,0,156,98.0,40,0.8295941403486614,0.8295941403486614,62.58116131505357,62.58116131505357,62.42950769699739,62.91358024691358
1,4,4,0.05,2.0,100,40,16,100,0,156,98.0,40,0.7616769620495618,0.7616769620495618,50.75104695403563,50.75104695403563,31.640624999999993,58.351562499999986
2,4,4,0.05,2.0,100,40,16,100,0,156,98.0,40,0.8777204291594679,0.8777204291594679,61.64038473360923,61.64038473360923,58.618164062499986,61.976562499999986
3,4,4,0.05,2.0,100,40,16,100,0,156,98.0,40,0.790161826411954,0.790161826411954,69.10397140220502,69.10397140220502,70.60667438271602,69.80835262345677
4,4,4,0.05,2.0,100,40,16,100,0,156,98.0,40,0.7034287861538089,0.7034287861538089,75.38888951275007,75.38888951275007,77.24761962890622,76.70312499999999
1,5,4,0.05,2.0,100,40,16,100,0,156,98.0,40,0.8798382195697606,0.8798382195697606,60.99685532881004,60.99685532881004,40.959999999999994,63.75679999999999
2,5,4,0.05,2.0,100,40,16,100,0,156,98.0,40,0.880535182091165,0.880535182091165,66.95677806217094,66.95677806217094,65.60999999999999,67.38179999999998
3,5,4,0.05,2.0,100,40,16,100,0,156,98.0,40,0.7571742767746943,0.7571742767746943,73.97527180237064,73.97527180237064,75.88345679012343,75.21359012345678
4,5,4,0.05,2.0,100,40,16,100,0,156,98.0,40,0.6307460677585649,0.6307460677585649,80.01799351661653,80.01799351661653,81.45062499999996,82.10836249999998
5,5,4,0.05,2.0,100,40,16,100,0,156,98.0,40,0.5225515149947599,0.5225515149947599,84.36594988467999,84.36594988467999,84.93465599999996,87.5136
1,6,4,0.05,2.0,100,40,16,100,0,156,98.0,40,0.9125439144264885,0.9125439144264885,66.52806634972384,66.52806634972384,48.2253086419753,67.97067901234567
2,6,4,0.05,2.0,100,40,16,100,0,156,98.0,40,0.8801651574085947,0.8801651574085947,70.99831646896213,70.99831646896213,70.60667438271602,71.59567901234567
3,6,4,0.05,2.0,100,40,16,100,0,156,98.0,40,0.730654936889862,0.730654936889862,77.62588440756105,77.62588440756105,79.56199512269468,79.42746913580245
4,6,4,0.05,2.0,100,40,16,100,0,156,98.0,40,0.5717392443473706,0.5717392443473706,83.38739351466842,83.38739351466842,84.34636622299382,86.32224151234567
5,6,4,0.05,2.0,100,40,16,100,0,156,98.0,40,0.4357208715829052,0.4357208715829052,87.40119752340286,87.40119752340286,87.31864197530862,91.72747901234567
6,6,4,0.05,2.0,100,40,16,100,0,156,98.0,40,0.33237381073644023,0.33237381073644023,90.054581191034,90.054581191034,89.34333800106688,95.94135802469135
2,2,8,0.05,2.0,100,40,16,100,0,156,98.0,40,0.08140601313001983,0.08140601313001983,13.54867890416741,13.54867890416741,10.01129150390625,40.453125
1,3,8,0.05,2.0,100,40,16,100,0,156,98.0,40,0.04245819527405284,0.04245819527405284,7.390649484667745,7.390649484667745,3.901844231062346,42.263069654016164
2,3,8,0.05,2.0,100,40,16,100,0,156,98.0,40,0.4303925589840216,0.4303925589840216,27.797207893317502,27.797207893317502,23.256803936137793,42.489632154016164
3,3,8,0.05,2.0,100,40,16,100,0,156,98.0,40,0.8464970280229963,0.8464970280229963,42.656546827451486,42.656546827451486,38.974434312894566,44.52613930803232
1,4,8,0.05,2.0,100,40,16,100,0,156,98.0,40,0.11961613511849255,0.11961613511849255,13.791179084600952,13.791179084600952,10.01129150390625,45.806549072265625
2,4,8,0.05,2.0,100,40,16,100,0,156,98.0,40,0.7786171257502266,0.7786171257502266,41.58723058458993,41.58723058458993,34.360891580581665,46.033111572265625
3,4,8,0.05,2.0,100,40,16,100,0,156,98.0,40,0.910622198746626,0.910622198746626,48.30356335133355,48.30356335133355,49.853024673868894,48.06961872628179
4,4,8,0.05,2.0,100,40,16,100,0,156,98.0,40,0.919438718737829,0.919438718737829,52.393152804431985,52.393152804431985,59.67194738332182,51.61309814453125
1,5,8,0.05,2.0,100,40,16,100,0,156,98.0,40,0.29283333434282033,0.29283333434282033,23.212646200306004,23.212646200306004,16.777216000000006,49.730785280000006
2,5,8,0.05,2.0,100,40,16,100,0,156,98.0,40,0.8883385713664204,0.8883385713664204,48.99934195648278,48.99934195648278,43.04672100000001,49.957347780000006
3,5,8,0.05,2.0,100,40,16,100,0,156,98.0,40,0.9235800222090609,0.9235800222090609,52.666024789279504,52.666024789279504,57.582990144185345,51.99385493401617
4,5,8,0.05,2.0,100,40,16,100,0,156,98.0,40,0.9154254946118726,0.9154254946118726,56.39218689850405,56.39218689850405,66.34204312890623,55.53733435226563
5,5,8,0.05,2.0,100,40,16,100,0,156,98.0,40,0.9003979860000043,0.9003979860000043,60.26958083220996,60.26958083220996,72.13895789838334,59.461570560000006
1,6,8,0.05,2.0,100,40,16,100,0,156,98.0,40,0.47957037737788294,0.47957037737788294,34.17545674699625,34.17545674699625,23.256803936137793,53.48894628295992
2,6,8,0.05,2.0,100,40,16,100,0,156,98.0,40,0.9184608969999434,0.9184608969999434,53.68993463908417,53.68993463908417,49.853024673868894,53.71550878295992
3,6,8,0.05,2.0,100,40,16,100,0,156,98.0,40,0.9271715033087614,0.9271715033087614,56.52739477734336,56.52739477734336,63.30111067903695,55.75201593697608
4,6,8,0.05,2.0,100,40,16,100,0,156,98.0,40,0.9088039755447574,0.9088039755447574,60.08310084866214,60.08310084866214,71.14309495023396,59.295495355225555
5,6,8,0.05,2.0,100,40,16,100,0,156,98.0,40,0.8844424857769414,0.8844424857769414,63.89659709168525,63.89659709168525,76.24545236412132,63.21973156295992
6,6,8,0.05,2.0,100,40,16,100,0,156,98.0,40,0.8594290602885952,0.8594290602885952,67.49551992145429,67.49551992145429,79.82232045172886,66.97789256591983
2,2,16,0.05,2.0,100,40,16,100,0,156,98.0,40,0.029111061480653323,0.029111061480653323,4.3226550171285885,4.3226550171285885,1.0022595757618546,40.00177001953125
1,3,16,0.05,2.0,100,40,16,100,0,156,98.0,40,0.025815092358842724,0.025815092358842724,3.3784347341184993,3.3784347341184993,0.15224388403474176,40.08830145274015
2,3,16,0.05,2.0,100,40,16,100,0,156,98.0,40,0.056625636889361085,0.056625636889361085,8.502760490341588,8.502760490341588,5.408789293239547,40.08918646250578
3,3,16,0.05,2.0,100,40,16,100,0,156,98.0,40,0.23107416854995325,0.23107416854995325,16.83643818937967,16.83643818937967,15.190065300101342,40.1766029054803
1,4,16,0.05,2.0,100,40,16,100,0,156,98.0,40,0.03029535378078779,0.03029535378078779,4.210991175815944,4.210991175815944,1.0022595757618546,40.581310553941876
2,4,16,0.05,2.0,100,40,16,100,0,156,98.0,40,0.16166985414510576,0.16166985414510576,14.22500400188789,14.22500400188789,11.80670870212488,40.5821955637075
3,4,16,0.05,2.0,100,40,16,100,0,156,98.0,40,0.5028157512527719,0.5028157512527719,25.86586431422733,25.86586431422733,24.85324069133381,40.66961200668202
4,4,16,0.05,2.0,100,40,16,100,0,156,98.0,40,0.8018934206820628,0.8018934206820628,36.617413223195804,36.617413223195804,35.60741304517928,41.16262110788375
1,5,16,0.05,2.0,100,40,16,100,0,156,98.0,40,0.04338118018559,0.04338118018559,5.906900772503713,5.906900772503713,2.8147497671065613,41.6325548649218
2,5,16,0.05,2.0,100,40,16,100,0,156,98.0,40,0.3288845858886531,0.3288845858886531,20.952419276291607,20.952419276291607,18.530201888518416,41.63343987468743
3,5,16,0.05,2.0,100,40,16,100,0,156,98.0,40,0.7467768431948715,0.7467768431948715,35.329189600893216,35.329189600893216,33.15800753945346,41.720856317661955
4,5,16,0.05,2.0,100,40,16,100,0,156,98.0,40,0.9008252717745641,0.9008252717745641,41.37440073021486,41.37440073021486,44.01266686517653,42.21386541886368
5,5,16,0.05,2.0,100,40,16,100,0,156,98.0,40,0.9321388803483318,0.9321388803483318,43.66219245461232,43.66219245461232,52.040292466647244,43.265109729843616
1,6,16,0.05,2.0,100,40,16,100,0,156,98.0,40,0.07460596861311261,0.07460596861311261,8.393910377353908,8.393910377353908,5.408789293239547,43.13709779007894
2,6,16,0.05,2.0,100,40,16,100,0,156,98.0,40,0.5076207539835891,0.5076207539835891,28.649134257029463,28.649134257029463,24.85324069133381,43.137982799844565
3,6,16,0.05,2.0,100,40,16,100,0,156,98.0,40,0.8674362611854165,0.8674362611854165,41.23509051227338,41.23509051227338,40.07030613199687,43.22539924281908
4,6,16,0.05,2.0,100,40,16,100,0,156,98.0,40,0.9284483843320984,0.9284483843320984,43.97242055330274,43.97242055330274,50.613399590980045,43.718408344020816
5,6,16,0.05,2.0,100,40,16,100,0,156,98.0,40,0.942564534230576,0.942564534230576,45.629815147846394,45.629815147846394,58.13369006209494,44.76965265500074
6,6,16,0.05,2.0,100,40,16,100,0,156,98.0,40,0.9469857822014394,0.9469857822014394,47.389480764957234,47.389480764957234,63.71602842298492,46.27419558015787
2,2,32,0.05,2.0,100,40,16,100,0,156,98.0,40,0.025068273393258247,0.025068273393258247,2.9475472585022073,2.9475472585022073,0.010045242572065405,40.000000027008355
1,3,32,0.05,2.0,100,40,16,100,0,156,98.0,40,0.025002275578864114,0.025002275578864114,2.7544846243632595,2.7544846243632595,0.00023178200225792978,40.00013443356131
2,3,32,0.05,2.0,100,40,16,100,0,156,98.0,40,0.02661560758202689,0.02661560758202689,3.332507855119013,3.332507855119013,0.29255001618663234,40.00013444706549
3,3,32,0.05,2.0,100,40,16,100,0,156,98.0,40,0.03869287772465448,0.03869287772465448,5.2110795027863706,5.2110795027863706,2.307380838213424,40.000268867122614
1,4,32,0.05,2.0,100,40,16,100,0,156,98.0,40,0.02508127564705539,0.02508127564705539,2.839787044701405,2.839787044701405,0.010045242572065405,40.005826240691796
2,4,32,0.05,2.0,100,40,16,100,0,156,98.0,40,0.033119950584804624,0.033119950584804624,4.361509911502078,4.361509911502078,1.393983703768309,40.00582625419598
3,4,32,0.05,2.0,100,40,16,100,0,156,98.0,40,0.08100746216174205,0.08100746216174205,8.31482392985453,8.31482392985453,6.176835728613705,40.00596067425311
4,4,32,0.05,2.0,100,40,16,100,0,156,98.0,40,0.19958736203811536,0.19958736203811536,12.727664866128368,12.727664866128368,12.67887863770003,40.0116524813836
1,5,32,0.05,2.0,100,40,16,100,0,156,98.0,40,0.02558702106377085,0.02558702106377085,2.9467592518507186,2.9467592518507186,0.07922816251426656,40.045952334258274
2,5,32,0.05,2.0,100,40,16,100,0,156,98.0,40,0.05064756191086707,0.05064756191086707,6.109317259058407,6.109317259058407,3.43368382029251,40.04595234776245
3,5,32,0.05,2.0,100,40,16,100,0,156,98.0,40,0.16707145022051237,0.16707145022051237,11.751229513706345,11.751229513706345,10.99453463986453,40.04608676781958
4,5,32,0.05,2.0,100,40,16,100,0,156,98.0,40,0.35493542540064404,0.35493542540064404,17.8566995869733,17.8566995869733,19.371148445850082,40.05177857495007
5,5,32,0.05,2.0,100,40,16,100,0,156,98.0,40,0.5685723570484343,0.5685723570484343,25.48058512117258,25.48058512117258,27.08192040014181,40.09190466851655
