S,D,ε,β,act_cost,search_cost,bespoke_zilch,bespoke_full,comp_zilch,comp_partial,comp_full,asymptotic_compositionality,max_compositionality,asymptotic_cost,max_cost,bespoke_cost,comp_cost
4,16,0.05,2.0,9,0,10,0,9,9.0,9,0.5613164112476462,0.5613164112476462,5.937909591238916,5.937909591238916,3.5607413045179275,8.999999999999998
4,32,0.05,2.0,9,0,10,0,9,9.0,9,0.18059810733686543,0.18059810733686543,1.8824505124967126,1.8824505124967126,1.2678878637700028,8.999999999999998
4,64,0.05,2.0,9,0,10,0,9,9.0,9,0.0410201952695749,0.0410201952695749,0.3956491035005587,0.3956491035005587,0.16075396350952673,8.999999999999998
4,2,0.05,2.0,10,0,10,0,10,10.0,10,0.4689947431874267,0.4689947431874267,9.363576306185987,9.363576306185987,8.789062499999996,9.999999999999996
4,4,0.05,2.0,10,0,10,0,10,10.0,10,0.43654156619764045,0.43654156619764045,8.697432145513723,8.697432145513723,7.724761962890621,9.999999999999996
4,8,0.05,2.0,10,0,10,0,10,10.0,10,0.3693284265198277,0.3693284265198277,7.317794012368376,7.317794012368376,5.967194738332181,10.0
4,16,0.05,2.0,10,0,10,0,10,10.0,10,0.24394292390401284,0.24394292390401284,4.744091584813465,4.744091584813465,3.5607413045179275,9.999999999999998
4,32,0.05,2.0,10,0,10,0,10,10.0,10,0.09939823583020353,0.09939823583020353,1.7771216654472979,1.7771216654472979,1.2678878637700028,9.999999999999996
4,64,0.05,2.0,10,0,10,0,10,10.0,10,0.03381967043994413,0.03381967043994413,0.4310353203805531,0.4310353203805531,0.16075396350952673,9.999999999999998
4,2,0.05,2.0,0,2,10,0,2,1.0,0,0.9719524847298298,0.9719524847298298,1.3617818842513438,1.3617818842513438,8.789062499999996,1.125
4,4,0.05,2.0,0,2,10,0,2,1.0,0,0.9693566395224694,0.9693566395224694,0.8848454641383293,0.8848454641383293,7.724761962890621,0.6328125000000003
4,8,0.05,2.0,0,2,10,0,2,1.0,0,0.965048782643834,0.965048782643834,0.4555767928933885,0.4555767928933885,5.967194738332181,0.20022583007812517
4,16,0.05,2.0,0,2,10,0,2,1.0,0,0.9522593792016785,0.9522593792016785,0.26217230273590286,0.26217230273590286,3.5607413045179275,0.020045191515237135
4,32,0.05,2.0,0,2,10,0,2,1.0,0,0.8544816025879367,0.8544816025879367,0.18727728115233314,0.18727728115233314,1.2678878637700028,0.00020090485144130875
4,64,0.05,2.0,0,2,10,0,2,1.0,0,0.5902683587881352,0.5902683587881352,0.0475403518739551,0.0475403518739551,0.16075396350952673,2.0181379678518865e-8
4,2,0.05,2.0,1,2,10,0,3,2.0,1,0.9716922521398962,0.9716922521398962,2.3334313123182278,2.3334313123182278,8.789062499999996,2.1249999999999996
4,4,0.05,2.0,1,2,10,0,3,2.0,1,0.9677194171921512,0.9677194171921512,1.8531099853192,1.8531099853192,7.724761962890621,1.6328125
4,8,0.05,2.0,1,2,10,0,3,2.0,1,0.956329762055266,0.956329762055266,1.414113799715118,1.414113799715118,5.967194738332181,1.200225830078125
4,16,0.05,2.0,1,2,10,0,3,2.0,1,0.8781090729096213,0.8781090729096213,1.1311402546233356,1.1311402546233356,3.5607413045179275,1.0200451915152369
4,32,0.05,2.0,1,2,10,0,3,2.0,1,0.35559453854173345,0.35559453854173345,0.44917441507846945,0.44917441507846945,1.2678878637700028,1.000200904851441
4,64,0.05,2.0,1,2,10,0,3,2.0,1,0.1476645394067205,0.1476645394067205,0.16677042252439833,0.16677042252439833,0.16075396350952673,1.0000000201813797
4,2,0.05,2.0,2,2,10,0,4,3.0,2,0.9716403132026509,0.9716403132026509,3.305036166970242,3.305036166970242,8.789062499999996,3.124999999999999
4,4,0.05,2.0,2,2,10,0,4,3.0,2,0.9673143575307189,0.9673143575307189,2.8201959652715964,2.8201959652715964,7.724761962890621,2.6328124999999996
4,8,0.05,2.0,2,2,10,0,4,3.0,2,0.9533796531477483,0.9533796531477483,2.3653613398513462,2.3653613398513462,5.967194738332181,2.200225830078125
4,16,0.05,2.0,2,2,10,0,4,3.0,2,0.8217868681347933,0.8217868681347933,1.8920909485482515,1.8920909485482515,3.5607413045179275,2.0200451915152366
4,32,0.05,2.0,2,2,10,0,4,3.0,2,0.23232831141612592,0.23232831141612592,0.576867445541008,0.576867445541008,1.2678878637700028,2.000200904851441
4,64,0.05,2.0,2,2,10,0,4,3.0,2,0.05093245387188812,0.05093245387188812,0.14582407712693174,0.14582407712693174,0.16075396350952673,2.0000000201813797
4,2,0.05,2.0,3,2,10,0,5,4.0,3,0.9716162922782288,0.9716162922782288,4.27673454886177,4.27673454886177,8.789062499999996,4.124999999999998
4,4,0.05,2.0,3,2,10,0,5,4.0,3,0.967244249118564,0.967244249118564,3.7873868341573234,3.7873868341573234,7.724761962890621,3.632812499999999
4,8,0.05,2.0,3,2,10,0,5,4.0,3,0.9528925258248943,0.9528925258248943,3.317434146554592,3.317434146554592,5.967194738332181,3.200225830078125
4,16,0.05,2.0,3,2,10,0,5,4.0,3,0.8104982319331859,0.8104982319331859,2.679387711322502,2.679387711322502,3.5607413045179275,3.0200451915152366
4,32,0.05,2.0,3,2,10,0,5,4.0,3,0.21717988489608753,0.21717988489608753,0.768370831200105,0.768370831200105,1.2678878637700028,3.0002009048514404
4,64,0.05,2.0,3,2,10,0,5,4.0,3,0.044283898755864005,0.044283898755864005,0.17966429294882416,0.17966429294882416,0.16075396350952673,3.0000000201813792
4,2,0.05,2.0,4,2,10,0,6,5.0,4,0.9714911048220842,0.9714911048220842,5.248811157317296,5.248811157317296,8.789062499999996,5.124999999999998
4,4,0.05,2.0,4,2,10,0,6,5.0,4,0.9671722063732865,0.9671722063732865,4.754792484998177,4.754792484998177,7.724761962890621,4.632812499999999
4,8,0.05,2.0,4,2,10,0,6,5.0,4,0.9527978003268006,0.9527978003268006,4.270107380195478,4.270107380195478,5.967194738332181,4.200225830078125
4,16,0.05,2.0,4,2,10,0,6,5.0,4,0.8088578122740092,0.8088578122740092,3.4832952849099623,3.4832952849099623,3.5607413045179275,4.020045191515236
4,32,0.05,2.0,4,2,10,0,6,5.0,4,0.2151803487939812,0.2151803487939812,0.97824803575865,0.97824803575865,1.2678878637700028,4.00020090485144
4,64,0.05,2.0,4,2,10,0,6,5.0,4,0.04349063801681329,0.04349063801681329,0.221136627279166,0.221136627279166,0.16075396350952673,4.000000020181379
4,2,0.05,2.0,5,2,10,0,7,6.0,5,0.9705742092555852,0.9705742092555852,6.222811663521035,6.222811663521035,8.789062499999996,6.124999999999998
4,4,0.05,2.0,5,2,10,0,7,6.0,5,0.9667016563636613,0.9667016563636613,5.722904925687491,5.722904925687491,7.724761962890621,5.632812499999998
4,8,0.05,2.0,5,2,10,0,7,6.0,5,0.9525860885123308,0.9525860885123308,5.222888565677443,5.222888565677443,5.967194738332181,5.200225830078125
4,16,0.05,2.0,5,2,10,0,7,6.0,5,0.8084355160848576,0.8084355160848576,4.290425554556872,4.290425554556872,3.5607413045179275,5.020045191515236
4,32,0.05,2.0,5,2,10,0,7,6.0,5,0.21485673555049803,0.21485673555049803,1.192208184031863,1.192208184031863,1.2678878637700028,5.0002009048514395
4,64,0.05,2.0,5,2,10,0,7,6.0,5,0.043371164185089524,0.043371164185089524,0.2641917716765662,0.2641917716765662,0.16075396350952673,5.000000020181378
4,2,0.05,2.0,6,2,10,0,8,7.0,6,0.9638526802000488,0.9638526802000488,7.205073041476055,7.205073041476055,8.789062499999996,7.124999999999998
4,4,0.05,2.0,6,2,10,0,8,7.0,6,0.9632526305506113,0.9632526305506113,6.693112819185519,6.693112819185519,7.724761962890621,6.632812499999998
4,8,0.05,2.0,6,2,10,0,8,7.0,6,0.95109252252966,0.95109252252966,6.174175381947819,6.174175381947819,5.967194738332181,6.200225830078124
4,16,0.05,2.0,6,2,10,0,8,7.0,6,0.8069160445180836,0.8069160445180836,5.092660186879308,5.092660186879308,3.5607413045179275,6.020045191515235
4,32,0.05,2.0,6,2,10,0,8,7.0,6,0.21441539597683307,0.21441539597683307,1.406699934795821,1.406699934795821,1.2678878637700028,6.0002009048514395
4,64,0.05,2.0,6,2,10,0,8,7.0,6,0.04325352816582262,0.04325352816582262,0.30770842137280086,0.30770842137280086,0.16075396350952673,6.000000020181379
4,2,0.05,2.0,7,2,10,0,9,8.0,7,0.9168547251643816,0.9168547251643816,8.203902424369177,8.203902424369177,8.789062499999996,8.124999999999996
4,4,0.05,2.0,7,2,10,0,9,8.0,7,0.9387449263263291,0.9387449263263291,7.657228818950829,7.657228818950829,7.724761962890621,7.632812499999997
4,8,0.05,2.0,7,2,10,0,9,8.0,7,0.9402867702616875,0.9402867702616875,7.10534099534908,7.10534099534908,5.967194738332181,7.200225830078125
4,16,0.05,2.0,7,2,10,0,9,8.0,7,0.7962010072908613,0.7962010072908613,5.84605294429169,5.84605294429169,3.5607413045179275,7.020045191515236
4,32,0.05,2.0,7,2,10,0,9,8.0,7,0.21153536735678427,0.21153536735678427,1.6171622268278614,1.6171622268278614,1.2678878637700028,7.0002009048514395
4,64,0.05,2.0,7,2,10,0,9,8.0,7,0.042551755020459596,0.042551755020459596,0.3517814900019637,0.3517814900019637,0.16075396350952673,7.000000020181379
4,2,0.05,2.0,8,2,10,0,10,9.0,8,0.6670810202926164,0.6670810202926164,9.061778494496526,9.061778494496526,8.789062499999996,9.124999999999996
4,4,0.05,2.0,8,2,10,0,10,9.0,8,0.7905209703207253,0.7905209703207253,8.466282718632527,8.466282718632527,7.724761962890621,8.632812499999998
4,8,0.05,2.0,8,2,10,0,10,9.0,8,0.8677936413014965,0.8677936413014965,7.848374302225884,7.848374302225884,5.967194738332181,8.200225830078125
4,16,0.05,2.0,8,2,10,0,10,9.0,8,0.7286978579621822,0.7286978579621822,6.2574899169950955,6.2574899169950955,3.5607413045179275,8.020045191515235
4,32,0.05,2.0,8,2,10,0,10,9.0,8,0.19406470244741406,0.19406470244741406,1.7901520198192507,1.7901520198192507,1.2678878637700028,8.00020090485144
4,64,0.05,2.0,8,2,10,0,10,9.0,8,0.039319137287471065,0.039319137287471065,0.39526995008443844,0.39526995008443844,0.16075396350952673,8.000000020181378
4,2,0.05,2.0,9,2,10,0,11,10.0,9,0.19105020462055583,0.19105020462055583,9.123251889658038,9.123251889658038,8.789062499999996,10.124999999999996
4,4,0.05,2.0,9,2,10,0,11,10.0,9,0.2735880916631467,0.2735880916631467,8.344804185444465,8.344804185444465,7.724761962890621,9.632812499999996
4,8,0.05,2.0,9,2,10,0,11,10.0,9,0.4640914586146533,0.4640914586146533,7.405116098848055,7.405116098848055,5.967194738332181,9.200225830078125
4,16,0.05,2.0,9,2,10,0,11,10.0,9,0.43730027950760836,0.43730027950760836,5.385151337754488,5.385151337754488,3.5607413045179275,9.020045191515235
4,32,0.05,2.0,9,2,10,0,11,10.0,9,0.11940541954457734,0.11940541954457734,1.7791907452343934,1.7791907452343934,1.2678878637700028,9.00020090485144
4,64,0.05,2.0,9,2,10,0,11,10.0,9,0.032843975958425274,0.032843975958425274,0.43196678823414514,0.43196678823414514,0.16075396350952673,9.000000020181378
4,2,0.05,2.0,10,2,10,0,12,11.0,10,0.045677322785111336,0.045677322785111336,8.953005098983878,8.953005098983878,8.789062499999996,11.124999999999996
4,4,0.05,2.0,10,2,10,0,12,11.0,10,0.048983869497598434,0.048983869497598434,7.959050178341688,7.959050178341688,7.724761962890621,10.632812499999996
4,8,0.05,2.0,10,2,10,0,12,11.0,10,0.053970568553974335,0.053970568553974335,6.309995338143484,6.309995338143484,5.967194738332181,10.200225830078125
4,16,0.05,2.0,10,2,10,0,12,11.0,10,0.054537785310844585,0.054537785310844585,3.9889782652873467,3.9889782652873467,3.5607413045179275,10.020045191515235
4,32,0.05,2.0,10,2,10,0,12,11.0,10,0.039606252853451505,0.039606252853451505,1.6390316847609183,1.6390316847609183,1.2678878637700028,10.000200904851438
4,64,0.05,2.0,10,2,10,0,12,11.0,10,0.02751896586760665,0.02751896586760665,0.4594212043001652,0.4594212043001652,0.16075396350952673,10.000000020181378
4,2,0.05,2.0,0,4,10,0,4,2.0,0,0.9717734952308157,0.9717734952308157,2.474264129231888,2.474264129231888,8.789062499999996,2.25
4,4,0.05,2.0,0,4,10,0,4,2.0,0,0.9688787959968713,0.9688787959968713,1.5213712165369961,1.5213712165369961,7.724761962890621,1.2656250000000007
4,8,0.05,2.0,0,4,10,0,4,2.0,0,0.9644547044028019,0.9644547044028019,0.6650715694093013,0.6650715694093013,5.967194738332181,0.40045166015625033
4,16,0.05,2.0,0,4,10,0,4,2.0,0,0.9519780585151415,0.9519780585151415,0.2857051477994084,0.2857051477994084,3.5607413045179275,0.04009038303047427
4,32,0.05,2.0,0,4,10,0,4,2.0,0,0.8543848585689082,0.8543848585689082,0.18784104995734927,0.18784104995734927,1.2678878637700028,0.0004018097028826175
4,64,0.05,2.0,0,4,10,0,4,2.0,0,0.5902587825222312,0.5902587825222312,0.047545205777955665,0.047545205777955665,0.16075396350952673,4.036275935703773e-8
4,2,0.05,2.0,1,4,10,0,5,3.0,1,0.9716492742905565,0.9716492742905565,3.4460839935239336,3.4460839935239336,8.789062499999996,3.2499999999999996
4,4,0.05,2.0,1,4,10,0,5,3.0,1,0.9676336202206394,0.9676336202206394,2.4904291274038366,2.4904291274038366,7.724761962890621,2.265625
4,8,0.05,2.0,1,4,10,0,5,3.0,1,0.956187805315567,0.956187805315567,1.6271063688390233,1.6271063688390233,5.967194738332181,1.4004516601562504
4,16,0.05,2.0,1,4,10,0,5,3.0,1,0.8777883391159462,0.8777883391159462,1.1624927990504734,1.1624927990504734,3.5607413045179275,1.0400903830304742
4,32,0.05,2.0,1,4,10,0,5,3.0,1,0.3533036973285031,0.3533036973285031,0.4717751176756015,0.4717751176756015,1.2678878637700028,1.0004018097028824
4,64,0.05,2.0,1,4,10,0,5,3.0,1,0.14401068350013752,0.14401068350013752,0.1711340967298078,0.1711340967298078,0.16075396350952673,1.0000000403627594
4,2,0.05,2.0,2,4,10,0,6,4.0,2,0.9715172979479793,0.9715172979479793,4.41816941095397,4.41816941095397,8.789062499999996,4.249999999999999
4,4,0.05,2.0,2,4,10,0,6,4.0,2,0.9672557009963775,0.9672557009963775,3.4579477055556223,3.4579477055556223,7.724761962890621,3.265625
4,8,0.05,2.0,2,4,10,0,6,4.0,2,0.9533483680781047,0.9533483680781047,2.5796967607847696,2.5796967607847696,5.967194738332181,2.40045166015625
4,16,0.05,2.0,2,4,10,0,6,4.0,2,0.8216897717696335,0.8216897717696335,1.931402625674632,1.931402625674632,3.5607413045179275,2.0400903830304737
4,32,0.05,2.0,2,4,10,0,6,4.0,2,0.231642258202825,0.231642258202825,0.6355917590413029,0.6355917590413029,1.2678878637700028,2.000401809702882
4,64,0.05,2.0,2,4,10,0,6,4.0,2,0.04981734200404618,0.04981734200404618,0.18189545076878152,0.18189545076878152,0.16075396350952673,2.0000000403627594
4,2,0.05,2.0,3,4,10,0,7,5.0,3,0.9707350122317271,0.9707350122317271,5.392339107706712,5.392339107706712,8.789062499999996,5.249999999999999
4,4,0.05,2.0,3,4,10,0,7,5.0,3,0.9668918023157337,0.9668918023157337,4.426015274264102,4.426015274264102,7.724761962890621,4.265624999999999
4,8,0.05,2.0,3,4,10,0,7,5.0,3,0.9528206565775631,0.9528206565775631,3.5320652438433946,3.5320652438433946,5.967194738332181,3.40045166015625
4,16,0.05,2.0,3,4,10,0,7,5.0,3,0.8104688580999789,0.8104688580999789,2.7205933955165085,2.7205933955165085,3.5607413045179275,3.0400903830304737
4,32,0.05,2.0,3,4,10,0,7,5.0,3,0.2170524458098626,0.2170524458098626,0.8346971152692468,0.8346971152692468,1.2678878637700028,3.0004018097028817
4,64,0.05,2.0,3,4,10,0,7,5.0,3,0.044135071027466236,0.044135071027466236,0.2211610202781058,0.2211610202781058,0.16075396350952673,3.000000040362759
4,2,0.05,2.0,4,4,10,0,8,6.0,4,0.9650367156126093,0.9650367156126093,6.376862130300319,6.376862130300319,8.789062499999996,6.249999999999998
4,4,0.05,2.0,4,4,10,0,8,6.0,4,0.9646025904184858,0.9646025904184858,5.397241733693689,5.397241733693689,7.724761962890621,5.265624999999999
4,8,0.05,2.0,4,4,10,0,8,6.0,4,0.9522936131451489,0.9522936131451489,4.484770248979884,4.484770248979884,5.967194738332181,4.40045166015625
4,16,0.05,2.0,4,4,10,0,8,6.0,4,0.8087458006695296,0.8087458006695296,3.5245503146788253,3.5245503146788253,3.5607413045179275,4.040090383030473
4,32,0.05,2.0,4,4,10,0,8,6.0,4,0.21494553430676336,0.21494553430676336,1.045785904570819,1.045785904570819,1.2678878637700028,4.000401809702882
4,64,0.05,2.0,4,4,10,0,8,6.0,4,0.0433745715530135,0.0433745715530135,0.2636410266603764,0.2636410266603764,0.16075396350952673,4.000000040362759
4,2,0.05,2.0,5,4,10,0,9,7.0,5,0.9256007432827527,0.9256007432827527,7.398260049863021,7.398260049863021,8.789062499999996,7.249999999999998
4,4,0.05,2.0,5,4,10,0,9,7.0,5,0.9489196003121138,0.9489196003121138,6.376387606579901,6.376387606579901,7.724761962890621,6.265624999999998
4,8,0.05,2.0,5,4,10,0,9,7.0,5,0.9491313922612756,0.9491313922612756,5.434615336586521,5.434615336586521,5.967194738332181,5.40045166015625
4,16,0.05,2.0,5,4,10,0,9,7.0,5,0.807662351831904,0.807662351831904,4.329360597619492,4.329360597619492,3.5607413045179275,5.040090383030473
4,32,0.05,2.0,5,4,10,0,9,7.0,5,0.21334461535545868,0.21334461535545868,1.2591270096285643,1.2591270096285643,1.2678878637700028,5.000401809702881
4,64,0.05,2.0,5,4,10,0,9,7.0,5,0.042709055752975074,0.042709055752975074,0.30772904727655165,0.30772904727655165,0.16075396350952673,5.0000000403627585
4,2,0.05,2.0,6,4,10,0,10,8.0,6,0.7254856888158181,0.7254856888158181,8.419347702375772,8.419347702375772,8.789062499999996,8.249999999999996
4,4,0.05,2.0,6,4,10,0,10,8.0,6,0.8709067899157347,0.8709067899157347,7.328500263612201,7.328500263612201,7.724761962890621,7.265624999999998
4,8,0.05,2.0,6,4,10,0,10,8.0,6,0.933447246698531,0.933447246698531,6.35871063893209,6.35871063893209,5.967194738332181,6.40045166015625
4,16,0.05,2.0,6,4,10,0,10,8.0,6,0.8023823740138637,0.8023823740138637,5.114657236873943,5.114657236873943,3.5607413045179275,6.040090383030473
4,32,0.05,2.0,6,4,10,0,10,8.0,6,0.20714371525569988,0.20714371525569988,1.4645805811775634,1.4645805811775634,1.2678878637700028,6.000401809702881
4,64,0.05,2.0,6,4,10,0,10,8.0,6,0.040300748432958174,0.040300748432958174,0.3525478772951418,0.3525478772951418,0.16075396350952673,6.0000000403627585
4,2,0.05,2.0,7,4,10,0,11,9.0,7,0.30538082308582637,0.30538082308582637,8.974195720108456,8.974195720108456,8.789062499999996,9.249999999999996
4,4,0.05,2.0,7,4,10,0,11,9.0,7,0.6561491582799295,0.6561491582799295,8.080246924127142,8.080246924127142,7.724761962890621,8.265624999999998
4,8,0.05,2.0,7,4,10,0,11,9.0,7,0.8749259731847854,0.8749259731847854,7.169413392135926,7.169413392135926,5.967194738332181,7.40045166015625
4,16,0.05,2.0,7,4,10,0,11,9.0,7,0.7730640078277555,0.7730640078277555,5.770231679118808,5.770231679118808,3.5607413045179275,7.040090383030473
4,32,0.05,2.0,7,4,10,0,11,9.0,7,0.19086077316373204,0.19086077316373204,1.6442634708814097,1.6442634708814097,1.2678878637700028,7.000401809702881
4,64,0.05,2.0,7,4,10,0,11,9.0,7,0.0367827364661559,0.0367827364661559,0.393875738858202,0.393875738858202,0.16075396350952673,7.000000040362759
4,2,0.05,2.0,8,4,10,0,12,10.0,8,0.07011976003119752,0.07011976003119752,8.958526905177097,8.958526905177097,8.789062499999996,10.249999999999996
4,4,0.05,2.0,8,4,10,0,12,10.0,8,0.14512143295408006,0.14512143295408006,8.064077979605528,8.064077979605528,7.724761962890621,9.265624999999998
4,8,0.05,2.0,8,4,10,0,12,10.0,8,0.5603513492974573,0.5603513492974573,7.255657595313692,7.255657595313692,5.967194738332181,8.40045166015625
4,16,0.05,2.0,8,4,10,0,12,10.0,8,0.6241399261987156,0.6241399261987156,5.747237118095045,5.747237118095045,3.5607413045179275,8.040090383030472
4,32,0.05,2.0,8,4,10,0,12,10.0,8,0.13268311826053034,0.13268311826053034,1.718538568585406,1.718538568585406,1.2678878637700028,8.00040180970288
4,64,0.05,2.0,8,4,10,0,12,10.0,8,0.03253272692941534,0.03253272692941534,0.43165539556519217,0.43165539556519217,0.16075396350952673,8.000000040362758
4,2,0.05,2.0,9,4,10,0,13,11.0,9,0.032897130681709456,0.032897130681709456,8.935658830766577,8.935658830766577,8.789062499999996,11.249999999999998
4,4,0.05,2.0,9,4,10,0,13,11.0,9,0.03927609958304088,0.03927609958304088,7.935113890045924,7.935113890045924,7.724761962890621,10.265624999999996
4,8,0.05,2.0,9,4,10,0,13,11.0,9,0.054474773562886984,0.054474773562886984,6.30004453000105,6.30004453000105,5.967194738332181,9.40045166015625
4,16,0.05,2.0,9,4,10,0,13,11.0,9,0.08467761507544495,0.08467761507544495,4.066980040077113,4.066980040077113,3.5607413045179275,9.040090383030472
4,32,0.05,2.0,9,4,10,0,13,11.0,9,0.05165634512958589,0.05165634512958589,1.656623754227185,1.656623754227185,1.2678878637700028,9.00040180970288
4,64,0.05,2.0,9,4,10,0,13,11.0,9,0.028832015504467515,0.028832015504467515,0.462974774760927,0.462974774760927,0.16075396350952673,9.000000040362758
4,2,0.05,2.0,10,4,10,0,14,12.0,10,0.027133617536078552,0.027133617536078552,8.950756684621304,8.950756684621304,8.789062499999996,12.249999999999996
4,4,0.05,2.0,10,4,10,0,14,12.0,10,0.028797791911563276,0.028797791911563276,7.938924357177225,7.938924357177225,7.724761962890621,11.265624999999996
4,8,0.05,2.0,10,4,10,0,14,12.0,10,0.03154749568772089,0.03154749568772089,6.2631036133596005,6.2631036133596005,5.967194738332181,10.40045166015625
4,16,0.05,2.0,10,4,10,0,14,12.0,10,0.03425135009619508,0.03425135009619508,3.9405514433426148,3.9405514433426148,3.5607413045179275,10.040090383030472
4,32,0.05,2.0,10,4,10,0,14,12.0,10,0.03194614336520807,0.03194614336520807,1.6520723324500721,1.6520723324500721,1.2678878637700028,10.000401809702879
4,64,0.05,2.0,10,4,10,0,14,12.0,10,0.026670026302286282,0.026670026302286282,0.4910158547696233,0.4910158547696233,0.16075396350952673,10.000000040362757
4,2,0.05,2.0,0,6,10,0,6,3.0,0,0.971634921916638,0.971634921916638,3.587406906259228,3.587406906259228,8.789062499999996,3.375
4,4,0.05,2.0,0,6,10,0,6,3.0,0,0.9687657054206025,0.9687657054206025,2.1582003135699486,2.1582003135699486,7.724761962890621,1.8984375000000009
4,8,0.05,2.0,0,6,10,0,6,3.0,0,0.964357403127743,0.964357403127743,0.874745055001578,0.874745055001578,5.967194738332181,0.6006774902343756
4,16,0.05,2.0,0,6,10,0,6,3.0,0,0.9519345237826178,0.9519345237826178,0.3093607777031006,0.3093607777031006,3.5607413045179275,0.060135574545711404
4,32,0.05,2.0,0,6,10,0,6,3.0,0,0.8543700079320924,0.8543700079320924,0.18845014548063382,0.18845014548063382,1.2678878637700028,0.0006027145543239263
4,64,0.05,2.0,0,6,10,0,6,3.0,0,0.5902573144665588,0.5902573144665588,0.04755489267535886,0.04755489267535886,0.16075396350952673,6.054413903555661e-8
4,2,0.05,2.0,1,6,10,0,7,4.0,1,0.9707839869896038,0.9707839869896038,4.562267147668848,4.562267147668848,8.789062499999996,4.375
4,4,0.05,2.0,1,6,10,0,7,4.0,1,0.9672946404940371,0.9672946404940371,3.1290961848090078,3.1290961848090078,7.724761962890621,2.8984375000000004
4,8,0.05,2.0,1,6,10,0,7,4.0,1,0.9561160801431424,0.9561160801431424,1.8403754041442757,1.8403754041442757,5.967194738332181,1.6006774902343754
4,16,0.05,2.0,1,6,10,0,7,4.0,1,0.8777401421641551,0.8777401421641551,1.19420720883945,1.19420720883945,3.5607413045179275,1.0601355745457113
4,32,0.05,2.0,1,6,10,0,7,4.0,1,0.3529782643240625,0.3529782643240625,0.4970041138536936,0.4970041138536936,1.2678878637700028,1.0006027145543237
4,64,0.05,2.0,1,6,10,0,7,4.0,1,0.14347466486816807,0.14347466486816807,0.1797175251612029,0.1797175251612029,0.16075396350952673,1.000000060544139
4,2,0.05,2.0,2,6,10,0,8,5.0,2,0.9651949259842346,0.9651949259842346,5.550723936685252,5.550723936685252,8.789062499999996,5.375
4,4,0.05,2.0,2,6,10,0,8,5.0,2,0.9648261282127277,0.9648261282127277,4.10262104928156,4.10262104928156,7.724761962890621,3.8984375
4,8,0.05,2.0,2,6,10,0,8,5.0,2,0.9529338860299624,0.9529338860299624,2.7946151169677265,2.7946151169677265,5.967194738332181,2.6006774902343754
4,16,0.05,2.0,2,6,10,0,8,5.0,2,0.8216214666148562,0.8216214666148562,1.9708539612663964,1.9708539612663964,3.5607413045179275,2.0601355745457113
4,32,0.05,2.0,2,6,10,0,8,5.0,2,0.23137984282677176,0.23137984282677176,0.695866858654724,0.695866858654724,1.2678878637700028,2.0006027145543235
4,64,0.05,2.0,2,6,10,0,8,5.0,2,0.049582058556800944,0.049582058556800944,0.22042455716950354,0.22042455716950354,0.16075396350952673,2.000000060544139
4,2,0.05,2.0,3,6,10,0,9,6.0,3,0.9267585224112359,0.9267585224112359,6.599988738594537,6.599988738594537,8.789062499999996,6.374999999999998
4,4,0.05,2.0,3,6,10,0,9,6.0,3,0.9501699347891618,0.9501699347891618,5.095840533569708,5.095840533569708,7.724761962890621,4.8984375
4,8,0.05,2.0,3,6,10,0,9,6.0,3,0.9500228797843165,0.9500228797843165,3.7476099519481485,3.7476099519481485,5.967194738332181,3.600677490234375
4,16,0.05,2.0,3,6,10,0,9,6.0,3,0.8100507835246487,0.8100507835246487,2.7611014785892047,2.7611014785892047,3.5607413045179275,3.060135574545711
4,32,0.05,2.0,3,6,10,0,9,6.0,3,0.21570238195078995,0.21570238195078995,0.9021610173249105,0.9021610173249105,1.2678878637700028,3.000602714554323
4,64,0.05,2.0,3,6,10,0,9,6.0,3,0.0434739793573434,0.0434739793573434,0.2645832187196173,0.2645832187196173,0.16075396350952673,3.0000000605441386
4,2,0.05,2.0,4,6,10,0,10,7.0,4,0.7346267859601656,0.7346267859601656,7.765364114768,7.765364114768,8.789062499999996,7.374999999999998
4,4,0.05,2.0,4,6,10,0,10,7.0,4,0.881792110978269,0.881792110978269,6.11649649099467,6.11649649099467,7.724761962890621,5.8984375
4,8,0.05,2.0,4,6,10,0,10,7.0,4,0.939787126057142,0.939787126057142,4.691813358153238,4.691813358153238,5.967194738332181,4.600677490234375
4,16,0.05,2.0,4,6,10,0,10,7.0,4,0.8068027458025978,0.8068027458025978,3.560691461877775,3.560691461877775,3.5607413045179275,4.06013557454571
4,32,0.05,2.0,4,6,10,0,10,7.0,4,0.20885082794187604,0.20885082794187604,1.111794875907514,1.111794875907514,1.2678878637700028,4.000602714554323
4,64,0.05,2.0,4,6,10,0,10,7.0,4,0.0405369096733299,0.0405369096733299,0.31036244758315495,0.31036244758315495,0.16075396350952673,4.000000060544139
4,2,0.05,2.0,5,6,10,0,11,8.0,5,0.35433238179315646,0.35433238179315646,8.644963622870886,8.644963622870886,8.789062499999996,8.374999999999998
4,4,0.05,2.0,5,6,10,0,11,8.0,5,0.7602875663042487,0.7602875663042487,7.036261559833973,7.036261559833973,7.724761962890621,6.898437499999999
4,8,0.05,2.0,5,6,10,0,11,8.0,5,0.9230282973719975,0.9230282973719975,5.613408977111218,5.613408977111218,5.967194738332181,5.600677490234375
4,16,0.05,2.0,5,6,10,0,11,8.0,5,0.8021713221012063,0.8021713221012063,4.351376887447719,4.351376887447719,3.5607413045179275,5.060135574545711
