pop,gen,cost,compositionality,agent
10,18,21.67616799999999,0.02,rational
10,19,25.212887999999992,0.0,rational
10,20,19.248647999999985,0.0,rational
10,21,20.441495999999987,0.0,rational
10,22,20.441495999999983,0.0,rational
10,23,22.82719199999999,0.0,rational
10,24,24.061863999999996,0.02,rational
10,25,22.827191999999997,0.0,rational
10,26,20.483319999999985,0.02,rational
10,27,20.046121999999983,0.02,rational
10,28,21.67616799999999,0.02,rational
10,29,21.037919999999986,0.0,rational
10,30,22.869015999999988,0.02,rational
10,31,22.230767999999994,0.0,rational
11,1,47.876999999999974,0.0,rational
11,2,25.212888,0.0,rational
11,3,21.037919999999986,0.0,rational
11,4,24.658288,0.02,rational
11,5,24.859337999999997,0.04,rational
11,6,19.511333999999987,0.02,rational
11,7,20.107757999999986,0.02,rational
11,8,24.020039999999998,0.0,rational
11,9,22.910839999999997,0.04,rational
11,10,23.686301999999998,0.02,rational
11,11,23.728125999999996,0.04,rational
11,12,21.634343999999984,0.0,rational
11,13,22.82719199999999,0.0,rational
11,14,20.441495999999983,0.0,rational
11,15,19.84507199999998,0.0,rational
11,16,28.236832,0.02,rational
11,17,21.676167999999993,0.02,rational
11,18,22.535277999999998,0.04,rational
11,19,19.84507199999998,0.0,rational
11,20,21.63434399999999,0.0,rational
11,21,22.827192,0.0,rational
11,22,22.272591999999985,0.02,rational
11,23,22.230767999999983,0.0,rational
11,24,20.441495999999983,0.0,rational
11,25,21.037919999999986,0.0,rational
11,26,21.037919999999986,0.0,rational
11,27,25.212888,0.0,rational
11,28,21.037919999999986,0.0,rational
11,29,26.405735999999994,0.0,rational
11,30,25.296536,0.04,rational
11,31,23.615249999999996,0.06,rational
12,1,47.876999999999974,0.0,rational
12,2,19.845071999999984,0.0,rational
12,3,22.23076799999999,0.0,rational
12,4,21.037919999999986,0.0,rational
12,5,21.037919999999986,0.0,rational
12,6,23.42361599999999,0.0,rational
12,7,23.423615999999992,0.0,rational
12,8,22.82719199999999,0.0,rational
12,9,20.441495999999983,0.0,rational
12,10,21.037919999999986,0.0,rational
12,11,24.700112000000008,0.04,rational
12,12,22.230767999999994,0.0,rational
12,13,22.230767999999994,0.0,rational
12,14,22.82719199999999,0.0,rational
12,15,22.272591999999996,0.02,rational
12,16,21.037919999999986,0.0,rational
12,17,21.037919999999986,0.0,rational
12,18,23.423615999999992,0.0,rational
12,19,18.055799999999987,0.0,rational
12,20,23.42361599999999,0.0,rational
12,21,19.290471999999987,0.02,rational
12,22,23.423616000000003,0.0,rational
12,23,19.845071999999984,0.0,rational
12,24,19.845071999999984,0.0,rational
12,25,19.845071999999984,0.0,rational
12,26,22.27259199999999,0.02,rational
12,27,21.037919999999986,0.0,rational
12,28,25.21288799999999,0.0,rational
12,29,20.441495999999983,0.0,rational
12,30,24.658287999999988,0.02,rational
12,31,21.63434399999999,0.0,rational
13,1,47.876999999999974,0.0,rational
13,2,23.42361599999999,0.0,rational
