S,D,bespoke_zilch,bespoke_full,comp_zilch,comp_partial,comp_full,asymptotic_compositionality,max_compositionality,asymptotic_cost,max_cost,bespoke_cost,comp_cost
5,3,10,0,10.001,6,6,1.0702047449742624e-8,1.0702047449742624e-8,8.847359969285101,8.847359969285101,8.847359999999998,7.048838144000001
10,3,10,0,10.001,6,6,1.1329056990241086e-10,1.1329056990241086e-10,9.702989999795047,9.702989999795047,9.702989999999996,8.126295441000002
5,9,10,0,10.001,6,6,0.9675611917975832,0.9675611917975832,6.013579802918466,6.013579802918466,6.925339958244799,6.072075608436437
10,9,10,0,10.001,6,6,0.7121229464232987,0.7121229464232987,6.895382347444199,6.895382347444199,9.135172474836406,6.600528635823293
5,27,10,0,10.001,6,6,0.849804378508195,0.849804378508195,5.0992392758848935,5.0992392758848935,3.321416142563493,6.000023389872204
10,27,10,0,10.001,6,6,0.9952347717907761,0.9952347717907761,6.006202763806571,6.006202763806571,7.623427143471034,6.0135289490460035
5,81,10,0,10.001,6,6,0.009452373989610543,0.009452373989610543,0.3404779323942776,0.3404779323942776,0.3664121584659474,6.000000000000001
10,81,10,0,10.001,6,6,0.999999796250919,0.999999796250919,5.999999164628902,5.999999164628902,4.430479816261724,6.0000001546874495
5,243,10,0,10.001,6,6,5.022514815666493e-11,5.022514815666493e-11,0.0004919376582823592,0.0004919376582823592,0.000491937158907385,5.999999999999997
10,243,10,0,10.001,6,6,0.11471025977486109,0.11471025977486109,0.6934498431929134,0.6934498431929134,0.869665590982469,5.999999999999997
5,3,10,0,10.001,7,6,1.0702047449742624e-8,1.0702047449742624e-8,8.847359978753587,8.847359978753587,8.847359999999998,7.548550144000002
10,3,10,0,10.001,7,6,1.1329056990241086e-10,1.1329056990241086e-10,9.702989999855006,9.702989999855006,9.702989999999996,8.521413441000002
5,9,10,0,10.001,7,6,0.9675611917975832,0.9675611917975832,6.256459607967199,6.256459607967199,6.925339958244799,6.304482267417473
10,9,10,0,10.001,7,6,0.7121229464232987,0.7121229464232987,7.371186124320205,7.371186124320205,9.135172474836406,7.075180343229295
5,27,10,0,10.001,7,6,0.849804378508195,0.849804378508195,5.1099091913227905,5.1099091913227905,3.321416142563493,6.004847401137564
10,27,10,0,10.001,7,6,0.9952347717907761,0.9952347717907761,6.117049040164969,6.117049040164969,7.623427143471034,6.123065639225039
5,81,10,0,10.001,7,6,0.009452373989610543,0.009452373989610543,0.3482218414244322,0.3482218414244322,0.3664121584659474,6.000000028269554
10,81,10,0,10.001,7,6,0.999999796250919,0.999999796250919,6.0003923420541705,6.0003923420541705,4.430479816261724,6.000393331464007
5,243,10,0,10.001,7,6,5.022514815666493e-11,5.022514815666493e-11,0.0004919376584824911,0.0004919376584824911,0.000491937158907385,5.999999999999997
10,243,10,0,10.001,7,6,0.11471025977486109,0.11471025977486109,0.7060290843812297,0.7060290843812297,0.869665590982469,6.000000000015202
5,3,10,0,10.001,8,6,1.0702047449742624e-8,1.0702047449742624e-8,8.847359988222074,8.847359988222074,8.847359999999998,8.048262144
10,3,10,0,10.001,8,6,1.1329056990241086e-10,1.1329056990241086e-10,9.702989999914967,9.702989999914967,9.702989999999996,8.916531441000002
5,9,10,0,10.001,8,6,0.9675611917975832,0.9675611917975832,6.499339413015932,6.499339413015932,6.925339958244799,6.53688892639851
10,9,10,0,10.001,8,6,0.7121229464232987,0.7121229464232987,7.84698990119621,7.84698990119621,9.135172474836406,7.549832050635297
5,27,10,0,10.001,8,6,0.849804378508195,0.849804378508195,5.120579106760688,5.120579106760688,3.321416142563493,6.009671412402924
10,27,10,0,10.001,8,6,0.9952347717907761,0.9952347717907761,6.227895316523366,6.227895316523366,7.623427143471034,6.232602329404073
5,81,10,0,10.001,8,6,0.009452373989610543,0.009452373989610543,0.3559657504545868,0.3559657504545868,0.3664121584659474,6.000000056539107
10,81,10,0,10.001,8,6,0.999999796250919,0.999999796250919,6.000785519479439,6.000785519479439,4.430479816261724,6.000786508240564
5,243,10,0,10.001,8,6,5.022514815666493e-11,5.022514815666493e-11,0.000491937658682623,0.000491937658682623,0.000491937158907385,5.999999999999997
10,243,10,0,10.001,8,6,0.11471025977486109,0.11471025977486109,0.7186083255695459,0.7186083255695459,0.869665590982469,6.000000000030406
5,3,10,0,10.001,9,6,1.0702047449742624e-8,1.0702047449742624e-8,8.84735999769056,8.84735999769056,8.847359999999998,8.547974144000001
10,3,10,0,10.001,9,6,1.1329056990241086e-10,1.1329056990241086e-10,9.702989999974927,9.702989999974927,9.702989999999996,9.311649441000002
5,9,10,0,10.001,9,6,0.9675611917975832,0.9675611917975832,6.7422192180646645,6.7422192180646645,6.925339958244799,6.769295585379546
10,9,10,0,10.001,9,6,0.7121229464232987,0.7121229464232987,8.322793678072216,8.322793678072216,9.135172474836406,8.024483758041299
5,27,10,0,10.001,9,6,0.849804378508195,0.849804378508195,5.131249022198585,5.131249022198585,3.321416142563493,6.014495423668284
10,27,10,0,10.001,9,6,0.9952347717907761,0.9952347717907761,6.338741592881764,6.338741592881764,7.623427143471034,6.342139019583108
5,81,10,0,10.001,9,6,0.009452373989610543,0.009452373989610543,0.3637096594847414,0.3637096594847414,0.3664121584659474,6.000000084808659
10,81,10,0,10.001,9,6,0.999999796250919,0.999999796250919,6.001178696904707,6.001178696904707,4.430479816261724,6.001179685017121
5,243,10,0,10.001,9,6,5.022514815666493e-11,5.022514815666493e-11,0.0004919376588827549,0.0004919376588827549,0.000491937158907385,5.999999999999997
10,243,10,0,10.001,9,6,0.11471025977486109,0.11471025977486109,0.7311875667578622,0.7311875667578622,0.869665590982469,6.00000000004561
5,3,10,0,10.001,10,6,1.118468145869514e-10,1.118468145869514e-10,8.847360000131896,8.847360000131896,8.847359999999998,9.047686144
10,3,10,0,10.001,10,6,7.082453928325334e-11,7.082453928325334e-11,9.702990000027395,9.702990000027395,9.702989999999996,9.706767441000002
5,9,10,0,10.001,10,6,0.5852671592353297,0.5852671592353297,6.968220738544451,6.968220738544451,6.925339958244799,7.001702244360582
10,9,10,0,10.001,10,6,2.949334413248056e-10,2.949334413248056e-10,9.135172475026655,9.135172475026655,9.135172474836406,8.499135465447301
5,27,10,0,10.001,10,6,0.7795715371304752,0.7795715371304752,4.785536722844644,4.785536722844644,3.321416142563493,6.019319434933643
10,27,10,0,10.001,10,6,0.8948837383520322,0.8948837383520322,6.42374324970881,6.42374324970881,7.623427143471034,6.451675709762142
5,81,10,0,10.001,10,6,1.309999678256841e-10,1.309999678256841e-10,0.3664121590448768,0.3664121590448768,0.3664121584659474,6.000000113078212
10,81,10,0,10.001,10,6,0.9989582014234933,0.9989582014234933,5.996525156750751,5.996525156750751,4.430479816261724,6.0015728617936785
5,243,10,0,10.001,10,6,5.0124832480027554e-11,5.0124832480027554e-11,0.000491937659082587,0.000491937659082587,0.000491937158907385,5.999999999999997
10,243,10,0,10.001,10,6,0.10323895156273298,0.10323895156273298,0.739074356298014,0.739074356298014,0.869665590982469,6.000000000060814
5,3,10,0,10.001,7,7,1.0702047449742624e-8,1.0702047449742624e-8,8.84735997993715,8.84735997993715,8.847359999999998,7.786694144000001
10,3,10,0,10.001,7,7,1.1329056990241086e-10,1.1329056990241086e-10,9.702989999858339,9.702989999858339,9.702989999999996,8.594854441000003
5,9,10,0,10.001,7,7,0.9675611917975832,0.9675611917975832,6.981140994714989,6.981140994714989,6.925339958244799,7.054061209926955
10,9,10,0,10.001,7,7,0.7121229464232987,0.7121229464232987,7.607505293853985,7.607505293853985,9.135172474836406,7.450434000526293
5,27,10,0,10.001,7,7,0.849804378508195,0.849804378508195,5.949043654393087,5.949043654393087,3.321416142563493,7.0000175438656544
10,27,10,0,10.001,7,7,0.9952347717907761,0.9952347717907761,7.001437535597173,7.001437535597173,7.623427143471034,7.010147557132481
5,81,10,0,10.001,7,7,0.009452373989610543,0.009452373989610543,0.34993030634595135,0.34993030634595135,0.3664121584659474,7.000000000000001
10,81,10,0,10.001,7,7,0.999999796250919,0.999999796250919,6.999998960879821,6.999998960879821,4.430479816261724,7.0000001160252525
5,243,10,0,10.001,7,7,5.022514815666493e-11,5.022514815666493e-11,0.0004919376585075077,0.0004919376585075077,0.000491937158907385,6.9999999999999964
10,243,10,0,10.001,7,7,0.11471025977486109,0.11471025977486109,0.8081601029675382,0.8081601029675382,0.869665590982469,6.999999999999997
5,3,10,0,10.001,8,7,1.0702047449742624e-8,1.0702047449742624e-8,8.847359989405636,8.847359989405636,8.847359999999998,8.286406144
10,3,10,0,10.001,8,7,1.1329056990241086e-10,1.1329056990241086e-10,9.7029899999183,9.7029899999183,9.702989999999996,8.989972441000003
5,9,10,0,10.001,8,7,0.9675611917975832,0.9675611917975832,7.224020799763722,7.224020799763722,6.925339958244799,7.286467868907992
10,9,10,0,10.001,8,7,0.7121229464232987,0.7121229464232987,8.08330907072999,8.08330907072999,9.135172474836406,7.925085707932295
5,27,10,0,10.001,8,7,0.849804378508195,0.849804378508195,5.959713569830984,5.959713569830984,3.321416142563493,7.004841555131015
10,27,10,0,10.001,8,7,0.9952347717907761,0.9952347717907761,7.11228381195557,7.11228381195557,7.623427143471034,7.119684247311516
5,81,10,0,10.001,8,7,0.009452373989610543,0.009452373989610543,0.35767421537610594,0.35767421537610594,0.3664121584659474,7.000000028269554
10,81,10,0,10.001,8,7,0.999999796250919,0.999999796250919,7.000392138305089,7.000392138305089,4.430479816261724,7.000393292801809
5,243,10,0,10.001,8,7,5.022514815666493e-11,5.022514815666493e-11,0.0004919376587076396,0.0004919376587076396,0.000491937158907385,6.9999999999999964
10,243,10,0,10.001,8,7,0.11471025977486109,0.11471025977486109,0.8207393441558544,0.8207393441558544,0.869665590982469,7.000000000015201
5,3,10,0,10.001,9,7,1.0702047449742624e-8,1.0702047449742624e-8,8.847359998874122,8.847359998874122,8.847359999999998,8.786118144000001
10,3,10,0,10.001,9,7,1.1329056990241086e-10,1.1329056990241086e-10,9.702989999978259,9.702989999978259,9.702989999999996,9.385090441000003
5,9,10,0,10.001,9,7,0.9675611917975832,0.9675611917975832,7.466900604812455,7.466900604812455,6.925339958244799,7.518874527889028
10,9,10,0,10.001,9,7,0.7121229464232987,0.7121229464232987,8.559112847605997,8.559112847605997,9.135172474836406,8.399737415338297
5,27,10,0,10.001,9,7,0.849804378508195,0.849804378508195,5.970383485268881,5.970383485268881,3.321416142563493,7.009665566396374
10,27,10,0,10.001,9,7,0.9952347717907761,0.9952347717907761,7.223130088313967,7.223130088313967,7.623427143471034,7.229220937490551
5,81,10,0,10.001,9,7,0.009452373989610543,0.009452373989610543,0.36541812440626054,0.36541812440626054,0.3664121584659474,7.000000056539106
10,81,10,0,10.001,9,7,0.999999796250919,0.999999796250919,7.000785315730357,7.000785315730357,4.430479816261724,7.000786469578366
5,243,10,0,10.001,9,7,5.022514815666493e-11,5.022514815666493e-11,0.0004919376589077715,0.0004919376589077715,0.000491937158907385,6.9999999999999964
10,243,10,0,10.001,9,7,0.11471025977486109,0.11471025977486109,0.8333185853441707,0.8333185853441707,0.869665590982469,7.000000000030405
5,3,10,0,10.001,10,7,1.118468145869514e-10,1.118468145869514e-10,8.847360000144265,8.847360000144265,8.847359999999998,9.285830144
10,3,10,0,10.001,10,7,7.082453928325334e-11,7.082453928325334e-11,9.702990000029477,9.702990000029477,9.702989999999996,9.780208441000003
5,9,10,0,10.001,10,7,0.5852671592353297,0.5852671592353297,7.37673919450166,7.37673919450166,6.925339958244799,7.751281186870064
10,9,10,0,10.001,10,7,2.949334413248056e-10,2.949334413248056e-10,9.13517247505115,9.13517247505115,9.135172474836406,8.874389122744299
5,27,10,0,10.001,10,7,0.7795715371304752,0.7795715371304752,5.557456556755699,5.557456556755699,3.321416142563493,7.014489577661734
10,27,10,0,10.001,10,7,0.8948837383520322,0.8948837383520322,7.247815108046143,7.247815108046143,7.623427143471034,7.338757627669585
5,81,10,0,10.001,10,7,1.309999678256841e-10,1.309999678256841e-10,0.36641215906107677,0.36641215906107677,0.3664121584659474,7.000000084808659
10,81,10,0,10.001,10,7,0.9989582014234933,0.9989582014234933,6.9952851043334725,6.9952851043334725,4.430479816261724,7.001179646354924
5,243,10,0,10.001,10,7,5.0124832480027554e-11,5.0124832480027554e-11,0.0004919376591075536,0.0004919376591075536,0.000491937158907385,6.9999999999999964
10,243,10,0,10.001,10,7,0.10323895156273298,0.10323895156273298,0.8343890682178257,0.8343890682178257,0.869665590982469,7.000000000045609
5,3,10,0,10.001,8,8,1.0702047449742624e-8,1.0702047449742624e-8,8.847359990589196,8.847359990589196,8.847359999999998,8.524550143999999
10,3,10,0,10.001,8,8,1.1329056990241086e-10,1.1329056990241086e-10,9.70298999992163,9.70298999992163,9.702989999999996,9.063413441000002
5,9,10,0,10.001,8,8,0.9675611917975832,0.9675611917975832,7.948702186511513,7.948702186511513,6.925339958244799,8.036046811417474
10,9,10,0,10.001,8,8,0.7121229464232987,0.7121229464232987,8.319628240263771,8.319628240263771,9.135172474836406,8.300339365229295
5,27,10,0,10.001,8,8,0.849804378508195,0.849804378508195,6.7988480329012795,6.7988480329012795,3.321416142563493,8.000011697859104
10,27,10,0,10.001,8,8,0.9952347717907761,0.9952347717907761,7.996672307387775,7.996672307387775,7.623427143471034,8.00676616521896
5,81,10,0,10.001,8,8,0.009452373989610543,0.009452373989610543,0.3593826802976251,0.3593826802976251,0.3664121584659474,8.0
10,81,10,0,10.001,8,8,0.999999796250919,0.999999796250919,7.99999875713074,7.99999875713074,4.430479816261724,8.000000077363055
5,243,10,0,10.001,8,8,5.022514815666493e-11,5.022514815666493e-11,0.000491937658732656,0.000491937658732656,0.000491937158907385,7.9999999999999964
10,243,10,0,10.001,8,8,0.11471025977486109,0.11471025977486109,0.9228703627421629,0.9228703627421629,0.869665590982469,7.9999999999999964
5,3,10,0,10.001,9,8,1.0702047449742624e-8,1.0702047449742624e-8,8.847360000057682,8.847360000057682,8.847359999999998,9.024262144
10,3,10,0,10.001,9,8,1.1329056990241086e-10,1.1329056990241086e-10,9.70298999998159,9.70298999998159,9.702989999999996,9.458531441000002
5,9,10,0,10.001,9,8,0.9675611917975832,0.9675611917975832,8.191581991560245,8.191581991560245,6.925339958244799,8.268453470398509
10,9,10,0,10.001,9,8,0.7121229464232987,0.7121229464232987,8.795432017139778,8.795432017139778,9.135172474836406,8.774991072635297
5,27,10,0,10.001,9,8,0.849804378508195,0.849804378508195,6.809517948339177,6.809517948339177,3.321416142563493,8.004835709124464
10,27,10,0,10.001,9,8,0.9952347717907761,0.9952347717907761,8.107518583746172,8.107518583746172,7.623427143471034,8.116302855397993
5,81,10,0,10.001,9,8,0.009452373989610543,0.009452373989610543,0.3671265893277797,0.3671265893277797,0.3664121584659474,8.000000028269554
10,81,10,0,10.001,9,8,0.999999796250919,0.999999796250919,8.000391934556008,8.000391934556008,4.430479816261724,8.000393254139613
5,243,10,0,10.001,9,8,5.022514815666493e-11,5.022514815666493e-11,0.0004919376589327879,0.0004919376589327879,0.000491937158907385,7.9999999999999964
10,243,10,0,10.001,9,8,0.11471025977486109,0.11471025977486109,0.9354496039304793,0.9354496039304793,0.869665590982469,8.0000000000152
5,3,10,0,10.001,10,8,1.118468145869514e-10,1.118468145869514e-10,8.847360000156636,8.847360000156636,8.847359999999998,9.523974143999999
10,3,10,0,10.001,10,8,7.082453928325334e-11,7.082453928325334e-11,9.70299000003156,9.70299000003156,9.702989999999996,9.853649441000002
5,9,10,0,10.001,10,8,0.5852671592353297,0.5852671592353297,7.785257650458869,7.785257650458869,6.925339958244799,8.500860129379546
10,9,10,0,10.001,10,8,2.949334413248056e-10,2.949334413248056e-10,9.135172475075642,9.135172475075642,9.135172474836406,9.249642780041299
5,27,10,0,10.001,10,8,0.7795715371304752,0.7795715371304752,6.329376390666753,6.329376390666753,3.321416142563493,8.009659720389825
10,27,10,0,10.001,10,8,0.8948837383520322,0.8948837383520322,8.071886966383476,8.071886966383476,7.623427143471034,8.225839545577028
5,81,10,0,10.001,10,8,1.309999678256841e-10,1.309999678256841e-10,0.36641215907727676,0.36641215907727676,0.3664121584659474,8.000000056539106
10,81,10,0,10.001,10,8,0.9989582014234933,0.9989582014234933,7.994045051916194,7.994045051916194,4.430479816261724,8.00078643091617
5,243,10,0,10.001,10,8,5.0124832480027554e-11,5.0124832480027554e-11,0.0004919376591325201,0.0004919376591325201,0.000491937158907385,7.9999999999999964
10,243,10,0,10.001,10,8,0.10323895156273298,0.10323895156273298,0.9297037801376375,0.9297037801376375,0.869665590982469,8.000000000030404
5,3,10,0,10.001,9,9,1.0702047449742624e-8,1.0702047449742624e-8,8.847360001241244,8.847360001241244,8.847359999999998,9.262406144
10,3,10,0,10.001,9,9,1.1329056990241086e-10,1.1329056990241086e-10,9.70298999998492,9.70298999998492,9.702989999999996,9.531972441000002
5,9,10,0,10.001,9,9,0.9675611917975832,0.9675611917975832,8.916263378308036,8.916263378308036,6.925339958244799,9.018032412907992
10,9,10,0,10.001,9,9,0.7121229464232987,0.7121229464232987,9.031751186673556,9.031751186673556,9.135172474836406,9.150244729932295
5,27,10,0,10.001,9,9,0.849804378508195,0.849804378508195,7.648652411409472,7.648652411409472,3.321416142563493,9.000005851852555
10,27,10,0,10.001,9,9,0.9952347717907761,0.9952347717907761,8.991907079178377,8.991907079178377,7.623427143471034,9.003384773305436
5,81,10,0,10.001,9,9,0.009452373989610543,0.009452373989610543,0.36883505424929885,0.36883505424929885,0.3664121584659474,9.0
10,81,10,0,10.001,9,9,0.999999796250919,0.999999796250919,8.999998553381658,8.999998553381658,4.430479816261724,9.000000038700858
5,243,10,0,10.001,9,9,5.022514815666493e-11,5.022514815666493e-11,0.0004919376589578044,0.0004919376589578044,0.000491937158907385,8.999999999999996
10,243,10,0,10.001,9,9,0.11471025977486109,0.11471025977486109,1.0375806225167878,1.0375806225167878,0.869665590982469,8.999999999999996
5,3,10,0,10.001,10,9,1.118468145869514e-10,1.118468145869514e-10,8.847360000169004,8.847360000169004,8.847359999999998,9.762118143999999
10,3,10,0,10.001,10,9,7.082453928325334e-11,7.082453928325334e-11,9.702990000033642,9.702990000033642,9.702989999999996,9.927090441000002
5,9,10,0,10.001,10,9,0.5852671592353297,0.5852671592353297,8.193776106416077,8.193776106416077,6.925339958244799,9.250439071889026
10,9,10,0,10.001,10,9,2.949334413248056e-10,2.949334413248056e-10,9.135172475100136,9.135172475100136,9.135172474836406,9.624896437338297
5,27,10,0,10.001,10,9,0.7795715371304752,0.7795715371304752,7.1012962245778075,7.1012962245778075,3.321416142563493,9.004829863117916
10,27,10,0,10.001,10,9,0.8948837383520322,0.8948837383520322,8.895958824720807,8.895958824720807,7.623427143471034,9.11292146348447
5,81,10,0,10.001,10,9,1.309999678256841e-10,1.309999678256841e-10,0.36641215909347674,0.36641215909347674,0.3664121584659474,9.000000028269552
10,81,10,0,10.001,10,9,0.9989582014234933,0.9989582014234933,8.992804999498915,8.992804999498915,4.430479816261724,9.000393215477414
5,243,10,0,10.001,10,9,5.0124832480027554e-11,5.0124832480027554e-11,0.0004919376591574866,0.0004919376591574866,0.000491937158907385,8.999999999999996
10,243,10,0,10.001,10,9,0.10323895156273298,0.10323895156273298,1.0250184920574492,1.0250184920574492,0.869665590982469,9.0000000000152
