S,D,act_cost,search_cost,bespoke_zilch,bespoke_full,comp_zilch,comp_partial,comp_full,gen,cost,compositionality
5,27,9,22,10,0,31,20.0,9,32,3.321416142563493,5.581650563395517e-20
5,27,9,22,10,0,31,20.0,9,33,3.321416142563493,2.0856357318836766e-20
5,27,9,22,10,0,31,20.0,9,34,3.321416142563493,7.793172210808865e-21
5,27,9,22,10,0,31,20.0,9,35,3.321416142563493,2.911991398060247e-21
5,27,9,22,10,0,31,20.0,9,36,3.321416142563493,1.0880927141088742e-21
5,27,9,22,10,0,31,20.0,9,37,3.321416142563493,4.0657597934028e-22
5,27,9,22,10,0,31,20.0,9,38,3.321416142563493,1.5192090235792856e-22
5,27,9,22,10,0,31,20.0,9,39,3.321416142563493,5.6766660466999e-23
5,27,9,22,10,0,31,20.0,9,40,3.321416142563493,2.1211391523882494e-23
5,27,9,22,10,0,31,20.0,9,41,3.321416142563493,7.925834049036486e-24
5,27,9,22,10,0,31,20.0,9,42,3.321416142563493,2.961561729796776e-24
5,27,9,22,10,0,31,20.0,9,43,3.321416142563493,1.1066151303613416e-24
5,27,9,22,10,0,31,20.0,9,44,3.321416142563493,4.134970527285554e-25
5,27,9,22,10,0,31,20.0,9,45,3.321416142563493,1.5450702590644306e-25
5,27,9,22,10,0,31,20.0,9,46,3.321416142563493,5.77329896233277e-26
5,27,9,22,10,0,31,20.0,9,47,3.321416142563493,2.1572469415504235e-26
5,27,9,22,10,0,31,20.0,9,48,3.321416142563493,8.060754167056451e-27
5,27,9,22,10,0,31,20.0,9,49,3.321416142563493,3.0119758888159353e-27
5,27,9,22,10,0,31,20.0,9,50,3.321416142563493,1.1254528505390913e-27
5,27,9,22,10,0,31,20.0,9,51,3.321416142563493,4.20535942365896e-28
5,27,9,22,10,0,31,20.0,9,52,3.321416142563493,1.571371725940015e-28
5,27,9,22,10,0,31,20.0,9,53,3.321416142563493,5.871576843568184e-29
5,27,9,22,10,0,31,20.0,9,54,3.321416142563493,2.1939693874345508e-29
5,27,9,22,10,0,31,20.0,9,55,3.321416142563493,8.197971007179649e-30
5,27,9,22,10,0,31,20.0,9,56,3.321416142563493,3.0632482394453188e-30
5,27,9,22,10,0,31,20.0,9,57,3.321416142563493,1.1446112420069395e-30
5,27,9,22,10,0,31,20.0,9,58,3.321416142563493,4.276946538181678e-31
5,27,9,22,10,0,31,20.0,9,59,3.321416142563493,1.5981209181897363e-31
5,27,9,22,10,0,31,20.0,9,60,3.321416142563493,5.971527692374329e-32
5,27,9,22,10,0,31,20.0,9,61,3.321416142563493,2.231316953236944e-32
5,27,9,22,10,0,31,20.0,9,62,3.321416142563493,8.337523666113979e-33
5,27,9,22,10,0,31,20.0,9,63,3.321416142563493,3.115393390534103e-33
5,27,9,22,10,0,31,20.0,9,64,3.321416142563493,1.1640957634975181e-33
5,27,9,22,10,0,31,20.0,9,65,3.321416142563493,4.34975226791679e-34
5,27,9,22,10,0,31,20.0,9,66,3.321416142563493,1.625325457366257e-34
5,27,9,22,10,0,31,20.0,9,67,3.321416142563493,6.073179987392716e-35
5,27,9,22,10,0,31,20.0,9,68,3.321416142563493,2.2693002802672472e-35
5,27,9,22,10,0,31,20.0,9,69,3.321416142563493,8.479451906104038e-36
5,27,9,22,10,0,31,20.0,9,70,3.321416142563493,3.168426199615322e-36
5,27,9,22,10,0,31,20.0,9,71,3.321416142563493,1.1839119666664014e-36
5,27,9,22,10,0,31,20.0,9,72,3.321416142563493,4.423797357142419e-37
5,27,9,22,10,0,31,20.0,9,73,3.321416142563493,1.6529930947623076e-37
5,27,9,22,10,0,31,20.0,9,74,3.321416142563493,6.176562692050782e-38
5,27,9,22,10,0,31,20.0,9,75,3.321416142563493,2.3079301909799799e-38
5,27,9,22,10,0,31,20.0,9,76,3.321416142563493,8.62379616625948e-39
5,27,9,22,10,0,31,20.0,9,77,3.321416142563493,3.2223617771390733e-39
5,27,9,22,10,0,31,20.0,9,78,3.321416142563493,1.204065497674062e-39
5,27,9,22,10,0,31,20.0,9,79,3.321416142563493,4.4991029032632295e-40
5,27,9,22,10,0,31,20.0,9,80,3.321416142563493,1.6811317136197079e-40
5,27,9,22,10,0,31,20.0,9,81,3.321416142563493,6.281705262815996e-41
5,27,9,22,10,0,31,20.0,9,82,3.321416142563493,2.3472176920586284e-41
5,27,9,22,10,0,31,20.0,9,83,3.321416142563493,8.770597574078536e-42
5,27,9,22,10,0,31,20.0,9,84,3.321416142563493,3.277215490778216e-42
5,27,9,22,10,0,31,20.0,9,85,3.321416142563493,1.2245620987946302e-42
5,27,9,22,10,0,31,20.0,9,86,3.321416142563493,4.575690362821463e-43
5,27,9,22,10,0,31,20.0,9,87,3.321416142563493,1.709749331375356e-43
5,27,9,22,10,0,31,20.0,9,88,3.321416142563493,6.388637657588233e-44
5,27,9,22,10,0,31,20.0,9,89,3.321416142563493,2.3871739775515703e-44
5,27,9,22,10,0,31,20.0,9,90,3.321416142563493,8.919897957165812e-45
5,27,9,22,10,0,31,20.0,9,91,3.321416142563493,3.3330029698068787e-45
5,27,9,22,10,0,31,20.0,9,92,3.321416142563493,1.2454076100519866e-45
5,27,9,22,10,0,31,20.0,9,93,3.321416142563493,4.653581557610408e-46
5,27,9,22,10,0,31,20.0,9,94,3.321416142563493,1.7388541019456066e-46
5,27,9,22,10,0,31,20.0,9,95,3.321416142563493,6.497390344235577e-47
5,27,9,22,10,0,31,20.0,9,96,3.321416142563493,2.427810432061555e-47
5,27,9,22,10,0,31,20.0,9,97,3.321416142563493,9.071739855150076e-48
5,27,9,22,10,0,31,20.0,9,98,3.321416142563493,3.389740109553651e-48
5,27,9,22,10,0,31,20.0,9,99,3.321416142563493,1.2666079708837407e-48
5,27,9,22,10,0,31,20.0,9,100,3.321416142563493,4.732798680892013e-49
5,27,9,22,10,0,31,20.0,9,101,3.321416142563493,1.7684543180495405e-49
5,81,9,22,10,0,31,20.0,9,1,9.0e-6,1.0e-6
5,81,9,22,10,0,31,20.0,9,2,0.36641327143813845,1.236709049213363e-7
5,81,9,22,10,0,31,20.0,9,3,0.36641229610873916,1.5293755609657915e-8
5,81,9,22,10,0,31,20.0,9,4,0.3664121754875434,1.8912901672145765e-9
5,81,9,22,10,0,31,20.0,9,5,0.36641216057090986,2.338847272823101e-10
5,81,9,22,10,0,31,20.0,9,6,0.36641215872625577,2.892314548961667e-11
5,81,9,22,10,0,31,20.0,9,7,0.3664121584981382,3.5767548625501584e-12
5,81,9,22,10,0,31,20.0,9,8,0.3664121584699281,4.423161835400847e-13
5,81,9,22,10,0,31,20.0,9,9,0.3664121584664397,5.4698634294508915e-14
5,81,9,22,10,0,31,20.0,9,10,0.3664121584660084,6.7642575717546495e-15
5,81,9,22,10,0,31,20.0,9,11,0.3664121584659549,8.36495848334426e-16
5,81,9,22,10,0,31,20.0,9,12,0.36641215846594843,1.0344450915091249e-16
5,81,9,22,10,0,31,20.0,9,13,0.3664121584659476,1.2792372484309802e-17
5,81,9,22,10,0,31,20.0,9,14,0.36641215846594744,1.5819572746832711e-18
5,81,9,22,10,0,31,20.0,9,15,0.3664121584659474,1.9563132812094147e-19
5,81,9,22,10,0,31,20.0,9,16,0.3664121584659474,2.4192572805119532e-20
5,81,9,22,10,0,31,20.0,9,17,0.3664121584659474,2.9917528268743446e-21
5,81,9,22,10,0,31,20.0,9,18,0.3664121584659474,3.699724311759247e-22
5,81,9,22,10,0,31,20.0,9,19,0.3664121584659474,4.5752309014521866e-23
5,81,9,22,10,0,31,20.0,9,20,0.3664121584659474,5.657918276524045e-24
5,81,9,22,10,0,31,20.0,9,21,0.3664121584659474,6.996813912422242e-25
5,81,9,22,10,0,31,20.0,9,22,0.3664121584659474,8.652547197118817e-26
5,81,9,22,10,0,31,20.0,9,23,0.3664121584659474,1.0700094919696166e-26
5,81,9,22,10,0,31,20.0,9,24,0.3664121584659474,1.3232176454192821e-27
5,81,9,22,10,0,31,20.0,9,25,0.3664121584659474,1.636345238326789e-28
5,81,9,22,10,0,31,20.0,9,26,0.3664121584659474,2.02357166885143e-29
5,81,9,22,10,0,31,20.0,9,27,0.3664121584659474,2.502431762606055e-30
5,81,9,22,10,0,31,20.0,9,28,0.3664121584659474,3.0946098044820272e-31
5,81,9,22,10,0,31,20.0,9,29,0.3664121584659474,3.8269214709867613e-32
5,81,9,22,10,0,31,20.0,9,30,0.3664121584659474,4.732528128065791e-33
5,81,9,22,10,0,31,20.0,9,31,0.3664121584659474,5.8524384816182136e-34
5,81,9,22,10,0,31,20.0,9,32,0.3664121584659474,7.237365580143794e-35
5,81,9,22,10,0,31,20.0,9,33,0.3664121584659474,8.950023260418292e-36
5,81,9,22,10,0,31,20.0,9,34,0.3664121584659474,1.1067966026449774e-36
5,81,9,22,10,0,31,20.0,9,35,0.3664121584659474,1.3687100960329927e-37
5,81,9,22,10,0,31,20.0,9,36,0.3664121584659474,1.6926030695303433e-38
5,81,9,22,10,0,31,20.0,9,37,0.3664121584659474,2.0931424114478668e-39
5,81,9,22,10,0,31,20.0,9,38,0.3664121584659474,2.5884657977239056e-40
5,81,9,22,10,0,31,20.0,9,39,0.3664121584659474,3.201003022700127e-41
5,81,9,22,10,0,31,20.0,9,40,0.3664121584659474,3.958491690462069e-42
5,81,9,22,10,0,31,20.0,9,41,0.3664121584659474,4.895233260429568e-43
5,81,9,22,10,0,31,20.0,9,42,0.3664121584659474,6.053646324875498e-44
5,81,9,22,10,0,31,20.0,9,43,0.3664121584659474,7.486187455643902e-45
5,81,9,22,10,0,31,20.0,9,44,0.3664121584659474,9.257726602023238e-46
5,81,9,22,10,0,31,20.0,9,45,0.3664121584659474,1.1448484605230478e-46
5,81,9,22,10,0,31,20.0,9,46,0.3664121584659474,1.4157665849362511e-47
5,81,9,22,10,0,31,20.0,9,47,0.3664121584659474,1.7507950546627857e-48
5,81,9,22,10,0,31,20.0,9,48,0.3664121584659474,2.1651050081604303e-49
5,81,9,22,10,0,31,20.0,9,49,0.3664121584659474,2.6774576977910495e-50
5,81,9,22,10,0,31,20.0,9,50,0.3664121584659474,3.3110540580899866e-51
5,81,9,22,10,0,31,20.0,9,51,0.3664121584659474,4.09458531674988e-52
5,81,9,22,10,0,31,20.0,9,52,0.3664121584659474,5.063532223274884e-53
5,81,9,22,10,0,31,20.0,9,53,0.3664121584659474,6.261771728448096e-54
5,81,9,22,10,0,31,20.0,9,54,0.3664121584659474,7.743563870090784e-55
5,81,9,22,10,0,31,20.0,9,55,0.3664121584659474,9.576008837523753e-56
5,81,9,22,10,0,31,20.0,9,56,0.3664121584659474,1.1842085478305476e-56
5,81,9,22,10,0,31,20.0,9,57,0.3664121584659474,1.464440884034905e-57
5,81,9,22,10,0,31,20.0,9,58,0.3664121584659474,1.810987690269408e-58
5,81,9,22,10,0,31,20.0,9,59,0.3664121584659474,2.23954169134567e-59
5,81,9,22,10,0,31,20.0,9,60,0.3664121584659474,2.769509154714004e-60
5,81,9,22,10,0,31,20.0,9,61,0.3664121584659474,3.424888667036115e-61
5,81,9,22,10,0,31,20.0,9,62,0.3664121584659474,4.2353578653556435e-62
5,81,9,22,10,0,31,20.0,9,63,0.3664121584659474,5.237617333457327e-63
5,81,9,22,10,0,31,20.0,9,64,0.3664121584659474,6.477052519251312e-64
5,81,9,22,10,0,31,20.0,9,65,0.3664121584659474,8.009788930007096e-65
5,81,9,22,10,0,31,20.0,9,66,0.3664121584659474,9.905233671114362e-66
5,81,9,22,10,0,31,20.0,9,67,0.3664121584659474,1.2249218417206258e-66
5,81,9,22,10,0,31,20.0,9,68,0.3664121584659474,1.5147886139221664e-67
5,81,9,22,10,0,31,20.0,9,69,0.3664121584659474,1.8732497590581588e-68
5,81,9,22,10,0,31,20.0,9,70,0.3664121584659474,2.3165375205228162e-69
5,81,9,22,10,0,31,20.0,9,71,0.3664121584659474,2.8647253565846526e-70
5,81,9,22,10,0,31,20.0,9,72,0.3664121584659474,3.5426369294493087e-71
5,81,9,22,10,0,31,20.0,9,73,0.3664121584659474,4.3809701984348554e-72
5,81,9,22,10,0,31,20.0,9,74,0.3664121584659474,5.4176875197193317e-73
5,81,9,22,10,0,31,20.0,9,75,0.3664121584659474,6.699734700731053e-74
5,81,9,22,10,0,31,20.0,9,76,0.3664121584659474,8.28516685334875e-75
5,81,9,22,10,0,31,20.0,9,77,0.3664121584659474,1.0245777311202875e-75
5,81,9,22,10,0,31,20.0,9,78,0.3664121584659474,1.2670348656687563e-76
5,81,9,22,10,0,31,20.0,9,79,0.3664121584659474,1.5668673074368904e-77
5,81,9,22,10,0,31,20.0,9,80,0.3664121584659474,1.9376524084984144e-78
5,81,9,22,10,0,31,20.0,9,81,0.3664121584659474,2.3961804795719297e-79
5,81,9,22,10,0,31,20.0,9,82,0.3664121584659474,2.96321510787948e-80
5,81,9,22,10,0,31,20.0,9,83,0.3664121584659474,3.6644333974099615e-81
5,81,9,22,10,0,31,20.0,9,84,0.3664121584659474,4.531588708611452e-82
5,81,9,22,10,0,31,20.0,9,85,0.3664121584659474,5.603948550007552e-83
5,81,9,22,10,0,31,20.0,9,86,0.3664121584659474,6.930072733973796e-84
5,81,9,22,10,0,31,20.0,9,87,0.3664121584659474,8.570012317137051e-85
5,81,9,22,10,0,31,20.0,9,88,0.3664121584659474,1.0598028900306559e-85
5,81,9,22,10,0,31,20.0,9,89,0.3664121584659474,1.3105957426354635e-86
5,81,9,22,10,0,31,20.0,9,90,0.3664121584659474,1.620736475406778e-87
5,81,9,22,10,0,31,20.0,9,91,0.3664121584659474,2.0042692321217276e-88
5,81,9,22,10,0,31,20.0,9,92,0.3664121584659474,2.478561577274056e-89
5,81,9,22,10,0,31,20.0,9,93,0.3664121584659474,3.0650909537916576e-90
5,81,9,22,10,0,31,20.0,9,94,0.3664121584659474,3.790417248922222e-91
5,81,9,22,10,0,31,20.0,9,95,0.3664121584659474,4.687385509116506e-92
5,81,9,22,10,0,31,20.0,9,96,0.3664121584659474,5.796613266606168e-93
5,81,9,22,10,0,31,20.0,9,97,0.3664121584659474,7.168329828482106e-94
5,81,9,22,10,0,31,20.0,9,98,0.3664121584659474,8.864650817043628e-95
5,81,9,22,10,0,31,20.0,9,99,0.3664121584659474,1.0962390959729597e-95
5,81,9,22,10,0,31,20.0,9,100,0.3664121584659474,1.3556542500569627e-96
5,81,9,22,10,0,31,20.0,9,101,0.3664121584659474,1.6764576746520613e-97
5,243,9,22,10,0,31,20.0,9,1,9.0e-6,1.0e-6
5,243,9,22,10,0,31,20.0,9,2,0.0004919416416269914,4.981692392946469e-10
5,243,9,22,10,0,31,20.0,9,3,0.0004919371611405668,2.4813133030231414e-13
5,243,9,22,10,0,31,20.0,9,4,0.0004919371589084973,1.2359083444068746e-16
5,243,9,22,10,0,31,20.0,9,5,0.0004919371589073854,6.155891051124039e-20
5,243,9,22,10,0,31,20.0,9,6,0.000491937158907385,3.066165448659898e-23
5,243,9,22,10,0,31,20.0,9,7,0.000491937158907385,1.527215228547476e-26
5,243,9,22,10,0,31,20.0,9,8,0.000491937158907385,7.606850945785444e-30
5,243,9,22,10,0,31,20.0,9,9,0.000491937158907385,3.7888688005311945e-33
5,243,9,22,10,0,31,20.0,9,10,0.000491937158907385,1.8871839201203663e-36
5,243,9,22,10,0,31,20.0,9,11,0.000491937158907385,9.399805946992702e-40
5,243,9,22,10,0,31,20.0,9,12,0.000491937158907385,4.681915254740191e-43
5,243,9,22,10,0,31,20.0,9,13,0.000491937158907385,2.3319981897692174e-46
5,243,9,22,10,0,31,20.0,9,14,0.000491937158907385,1.161536521102342e-49
5,243,9,22,10,0,31,20.0,9,15,0.000491937158907385,5.785455133599609e-53
5,243,9,22,10,0,31,20.0,9,16,0.000491937158907385,2.881656365925401e-56
5,243,9,22,10,0,31,20.0,9,17,0.000491937158907385,1.4353137686700576e-59
5,243,9,22,10,0,31,20.0,9,18,0.000491937158907385,7.149102297186274e-63
5,243,9,22,10,0,31,20.0,9,19,0.000491937158907385,3.5608704362247584e-66
5,243,9,22,10,0,31,20.0,9,20,0.000491937158907385,1.773621041703374e-69
5,243,9,22,10,0,31,20.0,9,21,0.000491937158907385,8.834164724364618e-73
5,243,9,22,10,0,31,20.0,9,22,0.000491937158907385,4.400177069519694e-76
5,243,9,22,10,0,31,20.0,9,23,0.000491937158907385,2.1916682388463692e-79
5,243,9,22,10,0,31,20.0,9,24,0.000491937158907385,1.0916400847687402e-82
5,243,9,22,10,0,31,20.0,9,25,0.000491937158907385,5.437310508734511e-86
5,243,9,22,10,0,31,20.0,9,26,0.000491937158907385,2.7082502723100212e-89
5,243,9,22,10,0,31,20.0,9,27,0.000491937158907385,1.3489425563768982e-92
5,243,9,22,10,0,31,20.0,9,28,0.000491937158907385,6.718899058219464e-96
5,243,9,22,10,0,31,20.0,9,29,0.000491937158907385,3.3465920651056368e-99
5,243,9,22,10,0,31,20.0,9,30,0.000491937158907385,1.6668919049359808e-102
5,243,9,22,10,0,31,20.0,9,31,0.000491937158907385,8.302561437685705e-106
5,243,9,22,10,0,31,20.0,9,32,0.000491937158907385,4.1353927163737214e-109
5,243,9,22,10,0,31,20.0,9,33,0.000491937158907385,2.0597827606565438e-112
5,243,9,22,10,0,31,20.0,9,34,0.000491937158907385,1.0259497252338713e-115
5,243,9,22,10,0,31,20.0,9,35,0.000491937158907385,5.110115779257832e-119
5,243,9,22,10,0,31,20.0,9,36,0.000491937158907385,2.5452790361114373e-122
5,243,9,22,10,0,31,20.0,9,37,0.000491937158907385,1.2677688043712515e-125
5,243,9,22,10,0,31,20.0,9,38,0.000491937158907385,6.314583660706913e-129
5,243,9,22,10,0,31,20.0,9,39,0.000491937158907385,3.1452080750513634e-132
5,243,9,22,10,0,31,20.0,9,40,0.000491937158907385,1.5665852836702874e-135
5,243,9,22,10,0,31,20.0,9,41,0.000491937158907385,7.802947825549624e-139
5,243,9,22,10,0,31,20.0,9,42,0.000491937158907385,3.886541984206716e-142
5,243,9,22,10,0,31,20.0,9,43,0.000491937158907385,1.935833601955104e-145
5,243,9,22,10,0,31,20.0,9,44,0.000491937158907385,9.64212338291096e-149
5,243,9,22,10,0,31,20.0,9,45,0.000491937158907385,4.802610267606794e-152
5,243,9,22,10,0,31,20.0,9,46,0.000491937158907385,2.392114731014659e-155
5,243,9,22,10,0,31,20.0,9,47,0.000491937158907385,1.1914797511122613e-158
5,243,9,22,10,0,31,20.0,9,48,0.000491937158907385,5.934598282032972e-162
5,243,9,22,10,0,31,20.0,9,49,0.000491937158907385,2.955942535845104e-165
5,243,9,22,10,0,31,20.0,9,50,0.000491937158907385,1.4723146976386765e-168
5,243,9,22,10,0,31,20.0,9,51,0.000491937158907385,7.333398882407972e-172
5,243,9,22,10,0,31,20.0,9,52,0.000491937158907385,3.652666053986539e-175
5,243,9,22,10,0,31,20.0,9,53,0.000491937158907385,1.819343188047705e-178
5,243,9,22,10,0,31,20.0,9,54,0.000491937158907385,9.061900504928515e-182
5,243,9,22,10,0,31,20.0,9,55,0.000491937158907385,4.5136091585525784e-185
5,243,9,22,10,0,31,20.0,9,56,0.000491937158907385,2.248167216699145e-188
5,243,9,22,10,0,31,20.0,9,57,0.000491937158907385,1.119781455747838e-191
5,243,9,22,10,0,31,20.0,9,58,0.000491937158907385,5.577478842867357e-195
5,243,9,22,10,0,31,20.0,9,59,0.000491937158907385,2.7780662095227816e-198
5,243,9,22,10,0,31,20.0,9,60,0.000491937158907385,1.3837169233482318e-201
5,243,9,22,10,0,31,20.0,9,61,0.000491937158907385,6.892105441537337e-205
5,243,9,22,10,0,31,20.0,9,62,0.000491937158907385,3.4328638044209455e-208
5,243,9,22,10,0,31,20.0,9,63,0.000491937158907385,1.709862682697845e-211
5,243,9,22,10,0,31,20.0,9,64,0.000491937158907385,8.516593026258521e-215
5,243,9,22,10,0,31,20.0,9,65,0.000491937158907385,4.241998934117487e-218
5,243,9,22,10,0,31,20.0,9,66,0.000491937158907385,2.1128818650336755e-221
5,243,9,22,10,0,31,20.0,9,67,0.000491937158907385,1.0523976655635198e-224
5,243,9,22,10,0,31,20.0,9,68,0.000491937158907385,5.241849366082902e-228
5,243,9,22,10,0,31,20.0,9,69,0.000491937158907385,2.610893740627403e-231
5,243,9,22,10,0,31,20.0,9,70,0.000491937158907385,1.300450594584895e-234
5,243,9,22,10,0,31,20.0,9,71,0.000491937158907385,6.477367204342122e-238
5,243,9,22,10,0,31,20.0,9,72,0.000491937158907385,3.226288339948767e-241
5,243,9,22,10,0,31,20.0,9,73,0.000491937158907385,1.60697025876682e-244
5,243,9,22,10,0,31,20.0,9,74,0.000491937158907385,8.004099883403809e-248
5,243,9,22,10,0,31,20.0,9,75,0.000491937158907385,3.986733083203948e-251
5,243,9,22,10,0,31,20.0,9,76,0.000491937158907385,1.9857374231009445e-254
5,243,9,22,10,0,31,20.0,9,77,0.000491937158907385,9.890687515841052e-258
5,243,9,22,10,0,31,20.0,9,78,0.000491937158907385,4.926416675133644e-261
5,243,9,22,10,0,31,20.0,9,79,0.000491937158907385,2.4537810155425856e-264
5,243,9,22,10,0,31,20.0,9,80,0.000491937158907385,1.2221948871334282e-267
5,243,9,22,10,0,31,20.0,9,81,0.000491937158907385,6.087586189123683e-271
5,243,9,22,10,0,31,20.0,9,82,0.000491937158907385,3.0321437276609783e-274
5,243,9,22,10,0,31,20.0,9,83,0.000491937158907385,1.5102694729185077e-277
5,243,9,22,10,0,31,20.0,9,84,0.000491937158907385,7.522446446128935e-281
5,243,9,22,10,0,31,20.0,9,85,0.000491937158907385,3.746828069399191e-284
5,243,9,22,10,0,31,20.0,9,86,0.000491937158907385,1.8662440048160155e-287
5,243,9,22,10,0,31,20.0,9,87,0.000491937158907385,9.295507082261725e-291
5,243,9,22,10,0,31,20.0,9,88,0.000491937158907385,4.6299654114573454e-294
5,243,9,22,10,0,31,20.0,9,89,0.000491937158907385,2.3061226807301373e-297
5,243,9,22,10,0,31,20.0,9,90,0.000491937158907385,1.1486482826453725e-300
5,243,9,22,10,0,31,20.0,9,91,0.000491937158907385,5.721260574075065e-304
5,243,9,22,10,0,31,20.0,9,92,0.000491937158907385,2.8496819305802684e-307
5,243,9,22,10,0,31,20.0,9,93,0.000491937158907385,1.41938773812773e-310
5,243,9,22,10,0,31,20.0,9,94,0.000491937158907385,7.069776909e-314
5,243,9,22,10,0,31,20.0,9,95,0.000491937158907385,3.5213595e-317
5,243,9,22,10,0,31,20.0,9,96,0.000491937158907385,1.754e-320
5,243,9,22,10,0,31,20.0,9,97,0.000491937158907385,1.0e-323
5,243,9,22,10,0,31,20.0,9,98,0.000491937158907385,0.0
5,243,9,22,10,0,31,20.0,9,99,0.000491937158907385,0.0
5,243,9,22,10,0,31,20.0,9,100,0.000491937158907385,0.0
5,243,9,22,10,0,31,20.0,9,101,0.000491937158907385,0.0
5,3,10,22,10,0,32,21.0,10,1,9.999999999999999e-6,1.0e-6
5,3,10,22,10,0,32,21.0,10,2,8.847361105920044,5.5296076031987695e-8
5,3,10,22,10,0,32,21.0,10,3,8.847360061153035,3.0576520527444905e-9
5,3,10,22,10,0,32,21.0,10,4,8.847360003381517,1.6907592861940068e-10
5,3,10,22,10,0,32,21.0,10,5,8.847360000186983,9.349222551111909e-12
5,3,10,22,10,0,32,21.0,10,6,8.847360000010339,5.169746101929312e-13
5,3,10,22,10,0,32,21.0,10,7,8.84736000000057,2.8586628045248685e-14
5,3,10,22,10,0,32,21.0,10,8,8.847360000000032,1.5807261843901329e-15
5,3,10,22,10,0,32,21.0,10,9,8.847360000000002,8.740783509203748e-17
5,3,10,22,10,0,32,21.0,10,10,8.84736,4.833303649249314e-18
5,3,10,22,10,0,32,21.0,10,11,8.847359999999998,2.672623585888918e-19
5,3,10,22,10,0,32,21.0,10,12,8.847359999999998,1.477853938053146e-20
5,3,10,22,10,0,32,21.0,10,13,8.847359999999998,8.171941135858732e-22
5,3,10,22,10,0,32,21.0,10,14,8.847359999999998,4.5187565704844754e-23
5,3,10,22,10,0,32,21.0,10,15,8.847359999999998,2.4986916332151128e-24
5,3,10,22,10,0,32,21.0,10,16,8.847359999999998,1.3816765255026381e-25
5,3,10,22,10,0,32,21.0,10,17,8.847359999999998,7.64011851541944e-27
5,3,10,22,10,0,32,21.0,10,18,8.847359999999998,4.224679934286362e-28
5,3,10,22,10,0,32,21.0,10,19,8.847359999999998,2.3360790164630028e-29
5,3,10,22,10,0,32,21.0,10,20,8.847359999999998,1.2917582529433724e-30
5,3,10,22,10,0,32,21.0,10,21,8.847359999999998,7.14290643547567e-32
5,3,10,22,10,0,32,21.0,10,22,8.847359999999998,3.949741542560626e-33
5,3,10,22,10,0,32,21.0,10,23,8.847359999999998,2.184049083374323e-34
5,3,10,22,10,0,32,21.0,10,24,8.847359999999998,1.2076917811426652e-35
5,3,10,22,10,0,32,21.0,10,25,8.847359999999998,6.678052473006479e-37
5,3,10,22,10,0,32,21.0,10,26,8.847359999999998,3.692695895473662e-38
5,3,10,22,10,0,32,21.0,10,27,8.847359999999998,2.0419131223611154e-39
5,3,10,22,10,0,32,21.0,10,28,8.847359999999998,1.1290962801408022e-40
5,3,10,22,10,0,32,21.0,10,29,8.847359999999998,6.243450790666578e-42
5,3,10,22,10,0,32,21.0,10,30,8.847359999999998,3.45237854920699e-43
5,3,10,22,10,0,32,21.0,10,31,8.847359999999998,1.9090272425694964e-44
5,3,10,22,10,0,32,21.0,10,32,8.847359999999998,1.0556157040512285e-45
5,3,10,22,10,0,32,21.0,10,33,8.847359999999998,5.837132597121672e-47
5,3,10,22,10,0,32,21.0,10,34,8.847359999999998,3.2277008409043987e-48
5,3,10,22,10,0,32,21.0,10,35,8.847359999999998,1.7847894569864957e-49
5,3,10,22,10,0,32,21.0,10,36,8.847359999999998,9.869171781352524e-51
5,3,10,22,10,0,32,21.0,10,37,8.847359999999998,5.45725722821669e-52
5,3,10,22,10,0,32,21.0,10,38,8.847359999999998,3.0176449569147e-53
5,3,10,22,10,0,32,21.0,10,39,8.847359999999998,1.6686369553755519e-54
5,3,10,22,10,0,32,21.0,10,40,8.847359999999998,9.22689490844465e-56
5,3,10,22,10,0,32,21.0,10,41,8.847359999999998,5.102103808573552e-57
5,3,10,22,10,0,32,21.0,10,42,8.847359999999998,2.8212593219888306e-58
5,3,10,22,10,0,32,21.0,10,43,8.847359999999998,1.560043554686921e-59
5,3,10,22,10,0,32,21.0,10,44,8.847359999999998,8.626416839996674e-61
5,3,10,22,10,0,32,21.0,10,45,8.847359999999998,4.770063455844492e-62
5,3,10,22,10,0,32,21.0,10,46,8.847359999999998,2.637654288543732e-63
5,3,10,22,10,0,32,21.0,10,47,8.847359999999998,1.4585173153931208e-64
5,3,10,22,10,0,32,21.0,10,48,8.847359999999998,8.065017347197683e-66
5,3,10,22,10,0,32,21.0,10,49,8.847359999999998,4.4596319923063666e-67
5,3,10,22,10,0,32,21.0,10,50,8.847359999999998,2.4659981064656927e-68
5,3,10,22,10,0,32,21.0,10,51,8.847359999999998,1.3635983129512498e-69
5,3,10,22,10,0,32,21.0,10,52,8.847359999999998,7.540153231295122e-71
5,3,10,22,10,0,32,21.0,10,53,8.847359999999998,4.16940313077689e-72
5,3,10,22,10,0,32,21.0,10,54,8.847359999999998,2.3055131551943556e-73
5,3,10,22,10,0,32,21.0,10,55,8.847359999999998,1.2748565542962524e-74
5,3,10,22,10,0,32,21.0,10,56,8.847359999999998,7.049446802636455e-76
5,3,10,22,10,0,32,21.0,10,57,8.847359999999998,3.898062103985798e-77
5,3,10,22,10,0,32,21.0,10,58,8.847359999999998,2.1554724210199554e-78
5,3,10,22,10,0,32,21.0,10,59,8.847359999999998,1.1918900299271771e-79
5,3,10,22,10,0,32,21.0,10,60,8.847359999999998,6.590675109485224e-81
