S,D,bespoke_zilch,bespoke_full,comp_zilch,comp_partial,comp_full,asymptotic_compositionality,asymptotic_cost,comp_cost,bespoke_cost
9,512,10,0,100,10,8,5.552955737352971e-11,0.017287962017670473,0.017287962017670473,0.017287957013619733
10,512,10,0,100,10,8,7.155119035393426e-11,0.058239772700965343,0.058239772700965343,0.058239767686636405
11,512,10,0,100,10,8,1.515824587028413e-10,0.1427869081865713,0.1427869081865713,0.14278690311983253
12,512,10,0,100,10,8,0.011314979758554026,0.2841731317326121,0.2841731317326121,0.2821338721240096
13,512,10,0,100,10,8,0.046447821363424395,0.473268986684824,0.473268986684824,0.4790264359827511
14,512,10,0,100,10,8,0.0883717015935664,0.7490889206575834,0.7490889206575834,0.7288069124413287
15,512,10,0,100,10,8,0.13940798232257479,1.1291322840765543,1.1291322840765543,1.0222005588974945
16,512,10,0,100,10,8,0.20183729234391573,1.618270477384346,1.618270477384346,1.34806285612013
17,512,10,0,100,10,8,0.2775644324114575,2.2212281129384785,2.2212281129384785,1.6953455918265046
18,512,10,0,100,10,8,0.36796115781834204,2.9437997459016354,2.9437997459016354,2.0542164738708086
19,512,10,0,100,10,8,0.4739781603219752,3.7918387496883383,3.7918387496883383,2.416534596639564
20,512,10,0,100,10,8,0.5963360569498201,4.770689764741828,4.770689764741828,2.7759205483327793
2,2,10,0,100,11,8,7.999999999711995e-11,5.625000004958749,5.625000004958749,5.624999999999998
3,2,10,0,100,11,8,6.230769230669604e-11,7.901234572604629,7.901234572604629,7.90123456790123
4,2,10,0,100,11,8,5.6637168141110755e-11,8.789062504613641,8.789062504613641,8.789062499999996
5,2,10,0,100,11,8,5.4159445406996197e-11,9.21600000457247,9.21600000457247,9.215999999999996
6,2,10,0,100,11,8,5.285481239785682e-11,9.452160498377388,9.452160498377388,9.452160493827154
7,2,10,0,100,11,8,5.208242950095356e-11,9.596001670509366,9.596001670509366,9.596001665972507
8,2,10,0,100,11,8,5.158690176312679e-11,9.689941410778193,9.689941410778193,9.689941406249996
9,2,10,0,100,11,8,5.124980471793761e-11,9.754610582178108,9.754610582178108,9.75461057765584
10,2,10,0,100,11,8,5.100999795954029e-11,9.801000004518025,9.801000004518025,9.800999999999995
11,2,10,0,100,11,8,5.0833275466932803e-11,9.835393761771913,9.835393761771913,9.835393757257014
12,2,10,0,100,11,8,5.06992665036271e-11,9.861593368710043,9.861593368710043,9.861593364197528
13,2,10,0,100,11,8,5.0595217006166124e-11,9.88200693704103,9.88200693704103,9.882006932530368
14,2,10,0,100,11,8,5.051280702674208e-11,9.898219496387572,9.898219496387572,9.89821949187838
15,2,10,0,100,11,8,5.044641967432766e-11,9.91130864648331,9.91130864648331,9.911308641975303
16,2,10,0,100,11,8,5.039215083195298e-11,9.922027592397658,9.922027592397658,9.922027587890621
17,2,10,0,100,11,8,5.0347218036028675e-11,9.930915582624307,9.930915582624307,9.930915578118073
18,2,10,0,100,11,8,5.030959455571947e-11,9.938366869312748,9.938366869312748,9.93836686480719
19,2,10,0,100,11,8,5.0277775634431976e-11,9.944675076059072,9.944675076059072,9.944675071554082
20,2,10,0,100,11,8,5.0250624992134604e-11,9.9500625045045,9.9500625045045,9.950062499999996
2,4,10,0,100,11,8,8.648648648836276e-11,3.1640625051336873,3.1640625051336873,3.164062499999999
3,4,10,0,100,11,8,7.269000664821051e-11,6.24295077456911,6.24295077456911,6.242950769699737
4,4,10,0,100,11,8,6.29717887619475e-11,7.724761967608157,7.724761967608157,7.724761962890621
5,4,10,0,100,11,8,5.824503696389162e-11,8.493465604641282,8.493465604641282,8.493465599999993
6,4,10,0,100,11,8,5.568590214559578e-11,8.934333804705457,8.934333804705457,8.934333800106685
7,4,10,0,100,11,8,5.415569345834207e-11,9.208324801907548,9.208324801907548,9.208324797334717
8,4,10,0,100,11,8,5.316976048983033e-11,9.389496450211704,9.389496450211704,9.38949644565582
9,4,10,0,100,11,8,5.249763888983025e-11,9.515242756715743,9.515242756715743,9.515242752171524
10,4,10,0,100,11,8,5.201895770577573e-11,9.605960104535852,9.605960104535852,9.605960099999995
11,4,10,0,100,11,8,5.166596864867128e-11,9.673497040558681,9.673497040558681,9.673497036029028
12,4,10,0,100,11,8,5.139818923599847e-11,9.725102372603406,9.725102372603406,9.725102368078474
13,4,10,0,100,11,8,5.1190222161541264e-11,9.765406105979084,9.765406105979084,9.765406101457831
14,4,10,0,100,11,8,5.102547866053712e-11,9.797474915458446,9.797474915458446,9.797474910940116
15,4,10,0,100,11,8,5.0892750070578865e-11,9.823403904165412,9.823403904165412,9.823403899649438
16,4,10,0,100,11,8,5.0784241172485656e-11,9.8446631500003,9.8446631500003,9.844663145486262
17,4,10,0,100,11,8,5.0694394097038385e-11,9.862308426483265,9.862308426483265,9.862308421970825
18,4,10,0,100,11,8,5.061915936482307e-11,9.877113598460848,9.877113598460848,9.877113593949753
19,4,10,0,100,11,8,5.055552978894365e-11,9.889656232388885,9.889656232388885,9.889656227878923
20,4,10,0,100,11,8,5.050123421064996e-11,9.900374379899615,9.900374379899615,9.900374375390623
2,8,10,0,100,11,8,6.820982514915841e-11,1.0011291554862467,1.0011291554862467,1.0011291503906248
3,8,10,0,100,11,8,8.193287427022338e-11,3.8974434363500476,3.8974434363500476,3.8974434312894557
4,8,10,0,100,11,8,7.334070893732861e-11,5.967194743220546,5.967194743220546,5.967194738332181
5,8,10,0,100,11,8,6.582959448741656e-11,7.213895794604273,7.213895794604273,7.2138957898383325
6,8,10,0,100,11,8,6.115841510899285e-11,7.982232049863041,7.982232049863041,7.982232045172884
7,8,10,0,100,11,8,5.822905026626458e-11,8.479324561962816,8.479324561962816,8.47932455732095
8,8,10,0,100,11,8,5.630329859435836e-11,8.816264354907945,8.816264354907945,8.816264350298331
9,8,10,0,100,11,8,5.49776696713627e-11,9.053984467862398,9.053984467862398,9.053984463275278
10,8,10,0,100,11,8,5.402865929032202e-11,9.227446948850055,9.227446948850055,9.227446944279198
11,8,10,0,100,11,8,5.3326755700367426e-11,9.35765449516498,9.35765449516498,9.357654490606247
12,8,10,0,100,11,8,5.279332404688861e-11,9.45776161151002,9.45776161151002,9.457761606960561
13,8,10,0,100,11,8,5.237856439306848e-11,9.536315637181204,9.536315637181204,9.53631563263899
14,8,10,0,100,11,8,5.20497571171916e-11,9.599051467586554,9.599051467586554,9.599051463050108
15,8,10,0,100,11,8,5.178470941247978e-11,9.64992642209657,9.64992642209657,9.649926417564785
16,8,10,0,100,11,8,5.1567946966264344e-11,9.691739249337505,9.691739249337505,9.69173924480955
17,8,10,0,100,11,8,5.1388416922348866e-11,9.726512745532458,9.726512745532458,9.726512741007674
18,8,10,0,100,11,8,5.1238055756194064e-11,9.755737299300824,9.755737299300824,9.755737294778706
19,8,10,0,100,11,8,5.11108697706471e-11,9.7805300350823,9.7805300350823,9.780530030562442
20,8,10,0,100,11,8,5.100232909154117e-11,9.801741281807066,9.801741281807066,9.801741277289134
2,16,10,0,100,11,8,5.282362585917323e-11,0.10022596259376312,0.10022596259376312,0.10022595757618545
3,16,10,0,100,11,8,7.181857771652909e-11,1.5190065351087318,1.5190065351087318,1.5190065300101339
4,16,10,0,100,11,8,8.06207677954539e-11,3.5607413095848566,3.5607413095848566,3.5607413045179275
5,16,10,0,100,11,8,7.656209059417427e-11,5.204029251617018,5.204029251617018,5.204029246664723
6,16,10,0,100,11,8,7.054905380904126e-11,6.3716028471443025,6.3716028471443025,6.371602842298491
7,16,10,0,100,11,8,6.576032714833123e-11,7.189894499605206,7.189894499605206,7.189894494838615
8,16,10,0,100,11,8,6.229758567956877e-11,7.772651714143875,7.772651714143875,7.772651709434126
9,16,10,0,100,11,8,5.980498332390769e-11,8.197463470791579,8.197463470791579,8.197463466123013
10,16,10,0,100,11,8,5.797836425554033e-11,8.514577715586851,8.514577715586851,8.514577710948753
11,16,10,0,100,11,8,5.660938732372033e-11,8.756569761171374,8.756569761171374,8.756569756556328
12,16,10,0,100,11,8,5.556068455659727e-11,8.944925466006959,8.944925466006959,8.944925461409722
13,16,10,0,100,11,8,5.474117576995989e-11,9.094131589114701,9.094131589114701,9.094131584531478
14,16,10,0,100,11,8,5.4089344820593476e-11,9.21417890360045,9.21417890360045,9.214178899028443
15,16,10,0,100,11,8,5.3562727904245564e-11,9.31210799100437,9.31210799100437,9.312107986441475
16,16,10,0,100,11,8,5.3131369021776864e-11,9.392980963493565,9.392980963493565,9.392980958938162
17,16,10,0,100,11,8,5.277369914127516e-11,9.460505014647628,9.460505014647628,9.460505010098464
18,16,10,0,100,11,8,5.2473893168746324e-11,9.517441021017538,9.517441021017538,9.517441016473617
19,16,10,0,100,11,8,5.2220139648819965e-11,9.565876772412848,9.565876772412848,9.565876767873378
20,16,10,0,100,11,8,5.200348457046368e-11,9.607413211227021,9.607413211227021,9.607413206691362
2,32,10,0,100,11,8,5.005363209347536e-11,0.0010045292575853655,0.0010045292575853655,0.0010045242572065403
3,32,10,0,100,11,8,5.5083989697157586e-11,0.23073808885047734,0.23073808885047734,0.2307380838213424
4,32,10,0,100,11,8,6.853847476592333e-11,1.267887868854916,1.267887868854916,1.2678878637700028
5,32,10,0,100,11,8,0.20058906972264962,3.1334987232387634,3.913388707596791,2.708192040014181
6,32,10,0,100,11,8,0.123016103622443,4.296077982227974,7.599948915216736,4.05973227799862
7,32,10,0,100,11,8,0.12674799817742646,5.3711341907037,7.776276874551481,5.169458284691063
8,32,10,0,100,11,8,0.14887461898837312,6.217642372521455,7.789121730163901,6.041411459616927
9,32,10,0,100,11,8,0.18436305488949978,6.864787041480939,7.797376700891823,6.719840727842154
10,32,10,0,100,11,8,0.2353968695603373,7.351453681265683,7.819131010858474,7.249803359578532
11,32,10,0,100,11,8,0.3120221206959197,7.708103988733696,7.863562219777618,7.667751390143696
12,32,10,0,100,11,8,0.4933878163927235,7.9467051578230965,7.947401372796644,8.001169151017596
13,32,10,0,100,11,8,5.93492915726097e-11,8.270322932338582,8.270322932338582,8.270322927677304
14,32,10,0,100,11,8,5.809392915068094e-11,8.490109282970348,8.490109282970348,8.490109278330104
15,32,10,0,100,11,8,5.706974779355749e-11,8.671535519737693,8.671535519737693,8.671535515114712
16,32,10,0,100,11,8,5.622510945537045e-11,8.82280913410615,8.82280913410615,8.82280912949749
17,32,10,0,100,11,8,5.552136229099733e-11,8.95011550920648,8.95011550920648,8.950115504609816
18,32,10,0,100,11,8,5.4929383029756786e-11,9.058168354791965,9.058168354791965,9.058168350205438
19,32,10,0,100,11,8,5.442702126633179e-11,9.150599838391855,9.150599838391855,9.150599833813967
20,32,10,0,100,11,8,5.3997253518222875e-11,9.230238856981229,9.230238856981229,9.230238852410762
2,64,10,0,100,11,8,5.0000010763404866e-11,1.059068984628562e-7,1.059068984628562e-7,1.0090689839259424e-7
3,64,10,0,100,11,8,5.0213871174852746e-11,0.005324011333999126,0.005324011333999126,0.005324006332554364
4,64,10,0,100,11,8,5.368195730030689e-11,0.16075396853094465,0.16075396853094465,0.16075396350952673
5,64,10,0,100,11,8,6.215669643386803e-11,0.7334304176201988,0.7334304176201988,0.7334304125596168
6,64,10,0,100,11,8,7.156911793276162e-11,1.6481426219925333,1.6481426219925333,1.648142616902387
7,64,10,0,100,11,8,0.057598140528894975,2.77031525547824,4.405020990840424,2.6723298957161075
8,64,10,0,100,11,8,0.046764373641112855,3.733846636242609,7.748173319396234,3.649865242439074
9,64,10,0,100,11,8,0.04586168060966158,4.592605467050216,7.969255364161277,4.5156259407566175
10,64,10,0,100,11,8,0.049006725792078015,5.327089496143491,7.970122079412467,5.255964875255619
11,64,10,0,100,11,8,0.054594247484335175,5.9439205023512045,7.967063358859461,5.879441138105061
12,64,10,0,100,11,8,0.06204452524062204,6.458001541626253,7.964052469807782,6.401870778319566
13,64,10,0,100,11,8,0.07114432659453744,6.885407134543588,7.962489521913129,6.839824132806492
14,64,10,0,100,11,8,0.08184944428744974,7.240715947218201,7.963285999466749,7.208195555798694
15,64,10,0,100,11,8,0.09421450820235766,7.536243602672809,7.96716612562541,7.51955281898958
16,64,10,0,100,11,8,0.10836884842690646,7.782035784360643,7.974760944780846,7.784196093554426
17,64,10,0,100,11,8,0.12451438665549762,7.986121954256955,7.986664908983581,8.010456754585704
18,64,10,0,100,11,8,0.1429393063534644,8.154818007206007,8.003488924057844,8.205041386066352
19,64,10,0,100,11,8,0.16404994274687257,8.292990434777849,8.025924435168216,8.37334773185962
20,64,10,0,100,11,8,0.18843262421853296,8.404241089205293,8.054836550870336,8.519730927255317
2,128,10,0,100,11,8,5.000000000000018e-11,5.0000010886230245e-9,5.0000010886230245e-9,1.1102230246251563e-15
3,128,10,0,100,11,8,5.000022676137662e-11,2.839504345119432e-6,2.839504345119432e-6,2.8345043434629953e-6
4,128,10,0,100,11,8,5.011050218014674e-11,0.002584188679157204,0.002584188679157204,0.002584183678402407
5,128,10,0,100,11,8,5.1476822464881275e-11,0.05379202201586237,0.05379202201586237,0.05379201700673741
6,128,10,0,100,11,8,5.551494830445518e-11,0.27163741359552296,0.27163741359552296,0.27163740856498525
7,128,10,0,100,11,8,6.176163372613772e-11,0.7141347122121927,0.7141347122121927,0.7141347071538061
8,128,10,0,100,11,8,0.05504227204331147,1.379621024102787,1.5153504763574985,1.3321516287964839
9,128,10,0,100,11,8,0.02848754056269207,2.0771878195836235,2.888084685355253,2.0390877636834097
10,128,10,0,100,11,8,0.021996745720247016,2.7982087324703646,4.743803932273807,2.762516676992082
11,128,10,0,100,11,8,0.01970710115872193,3.4907963498095222,7.130033278029513,3.456782809644214
12,128,10,0,100,11,8,0.019196466154083377,4.1310278246731205,7.99819185738183,4.098394946230196
13,128,10,0,100,11,8,0.01966690547499069,4.709610671451617,7.998364009987277,4.678319416772209
14,128,10,0,100,11,8,0.020777102073137408,5.225597720337452,7.998010165337979,5.195808317063606
15,128,10,0,100,11,8,0.022358717610156176,5.682352365442081,7.99748638480711,5.654367459757416
16,128,10,0,100,11,8,0.02432125623434094,6.0851529186172435,7.996875585716614,6.059370882290802
17,128,10,0,100,11,8,0.026613617348602393,6.439860595965928,7.996241461174249,6.4167417417087735
18,128,10,0,100,11,8,0.029206484820922803,6.7522264377312275,7.9956518286173575,6.732270414706168
19,128,10,0,100,11,8,0.03208349377918234,7.027563666299554,7.995180934023002,7.011295223863869
20,128,10,0,100,11,8,0.035236487040251716,7.270620910267345,7.9949078225438495,7.258581507283076
2,256,10,0,100,11,8,4.999999999999998e-11,4.999999956799999e-9,4.999999956799999e-9,0.0
3,256,10,0,100,11,8,5.000000000012852e-11,5.000803769613032e-9,5.000803769613032e-9,8.038014698286132e-13
4,256,10,0,100,11,8,5.00000569857105e-11,6.728005286064839e-7,6.728005286064839e-7,6.678005282090281e-7
5,256,10,0,100,11,8,5.0015437197303425e-11,0.00028936310947448753,0.00028936310947448753,0.0002893581093654784
6,256,10,0,100,11,8,5.0271313444123947e-11,0.007378693174991201,0.007378693174991201,0.00737868817318965
7,256,10,0,100,11,8,5.13979935861823e-11,0.050998843004799656,0.050998843004799656,0.05099883799616566
8,256,10,0,100,11,8,5.3885806091080066e-11,0.1774628012327257,0.1774628012327257,0.1774627962105124
9,256,10,0,100,11,8,5.7673594382426955e-11,0.4157878958409401,0.4157878958409401,0.4157878908003409
10,256,10,0,100,11,8,6.229285747735254e-11,0.7631498441261224,0.7631498441261224,0.7631498390659374
11,256,10,0,100,11,8,0.020912756844039475,1.2076221298798322,1.3623035694195904,1.1949347393051744
12,256,10,0,100,11,8,0.014009418107438625,1.6943220034711706,2.1864426552050094,1.679684113528522
13,256,10,0,100,11,8,0.01109850740112711,2.203798536088782,3.2456804554155205,2.188667256534786
14,256,10,0,100,11,8,0.009650923679178733,2.7147615887314713,4.557079336731212,2.6996424067667353
15,256,10,0,100,11,8,0.008928271810699117,3.2121202113136853,6.137286220927055,3.197187136996354
16,256,10,0,100,11,8,0.008627085636673821,3.6862803462390077,7.995840150263308,3.6715975489153614
17,256,10,0,100,11,8,0.008599023705650233,4.131851629371004,7.99997814824338,4.117457457978776
18,256,10,0,100,11,8,0.008763188026222174,4.546408390016957,7.999975156181391,4.5323464936727955
19,256,10,0,100,11,8,0.009071957330733963,4.929497099438955,7.999965875061715,4.915826071617632
20,256,10,0,100,11,8,0.009495672213896609,5.281906160453901,7.999951528720959,5.2687005497871855
2,512,10,0,100,11,8,4.9999999999999976e-11,4.999999913599998e-9,4.999999913599998e-9,0.0
3,512,10,0,100,11,8,4.9999999999999976e-11,4.999999936284442e-9,4.999999936284442e-9,0.0
4,512,10,0,100,11,8,5.0000000000007614e-11,5.00004435884105e-9,5.00004435884105e-9,4.4408920985006255e-14
5,512,10,0,100,11,8,5.000000089309995e-11,1.3372811298707412e-8,1.3372811298707412e-8,8.372811333146045e-9
6,512,10,0,100,11,8,5.0000398229751204e-11,5.449503918364706e-6,5.449503918364706e-6,5.444503915486009e-6
7,512,10,0,100,11,8,5.0013875217510307e-11,0.00026009314779348115,0.00026009314779348115,0.0002600881476955141
8,512,10,0,100,11,8,5.0128300112835985e-11,0.0031493094047544074,0.0031493094047544074,0.0031493044038854996
9,512,10,0,100,11,8,5.0559404046016855e-11,0.017287962017230547,0.017287962017230547,0.017287957013619733
10,512,10,0,100,11,8,5.155276735838018e-11,0.05823977269614654,0.05823977269614654,0.058239767686636405
11,512,10,0,100,11,8,5.32437369525116e-11,0.142786908138643,0.142786908138643,0.14278690311983253
12,512,10,0,100,11,8,5.561832803417514e-11,0.2821338771548495,0.2821338771548495,0.2821338721240096
13,512,10,0,100,11,8,5.854725612387929e-11,0.4790264410271778,0.4790264410271778,0.4790264359827511
14,512,10,0,100,11,8,0.015929602455185946,0.7280755210611043,0.739729405323942,0.7288069124413287
15,512,10,0,100,11,8,0.009958154811919421,1.0258173520391412,1.1245567782152497,1.0222005588974945
16,512,10,0,100,11,8,0.007413840881412863,1.3534520166269415,1.6166175951126756,1.34806285612013
17,512,10,0,100,11,8,0.27744652149250876,2.2207638574308364,2.2207638574308364,1.6953455918265046
18,512,10,0,100,11,8,0.005187942498084125,2.0608031863307823,2.94369683512991,2.0542164738708086
19,512,10,0,100,11,8,0.004663044948484841,2.4232878481697253,3.791820251190604,2.416534596639564
20,512,10,0,100,11,8,0.0043322700803402,2.782730809993315,4.770686938671195,2.7759205483327793
2,2,10,0,100,9,9,0.666666666533331,7.736111111850682,7.736111111850682,5.624999999999998
3,2,10,0,100,9,9,4.049999721561308e-9,7.901234576506168,7.901234576506168,7.90123456790123
4,2,10,0,100,9,9,2.7826086937927046e-10,8.78906250465837,8.78906250465837,8.789062499999996
5,2,10,0,100,9,9,1.6191709840079402e-10,9.216000004551631,9.216000004551631,9.215999999999996
6,2,10,0,100,9,9,1.2319391632891878e-10,9.452160498347896,9.452160498347896,9.452160493827154
7,2,10,0,100,9,9,1.0411968775841733e-10,9.596001670480218,9.596001670480218,9.596001665972507
