S,D,bespoke_zilch,bespoke_full,comp_zilch,comp_partial,comp_full,gen,cost,compositionality
10,27,10,0,10.001,9,6,73,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,74,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,75,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,76,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,77,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,78,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,79,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,80,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,81,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,82,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,83,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,84,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,85,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,86,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,87,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,88,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,89,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,90,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,91,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,92,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,93,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,94,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,95,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,96,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,97,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,98,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,99,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,100,6.338741592881763,0.995234771790776
10,27,10,0,10.001,9,6,101,6.338741592881763,0.995234771790776
5,81,10,0,10.001,9,6,1,6.0e-6,1.0e-6
5,81,10,0,10.001,9,6,2,0.3664119116141094,1.113013946614169e-6
5,81,10,0,10.001,9,6,3,0.3664118836612928,1.238792761392512e-6
5,81,10,0,10.001,9,6,4,0.36641185255105874,1.3787778397584621e-6
5,81,10,0,10.001,9,6,5,0.3664118179268363,1.53457324490378e-6
5,81,10,0,10.001,9,6,6,0.3664117793918057,1.7079640433403572e-6
5,81,10,0,10.001,9,6,7,0.3664117365043576,1.900936701891444e-6
5,81,10,0,10.001,9,6,8,0.36641168877304414,2.1157017766201137e-6
5,81,10,0,10.001,9,6,9,0.3664116356509606,2.3547191496626093e-6
5,81,10,0,10.001,9,6,10,0.3664115765294963,2.6207260981456073e-6
5,81,10,0,10.001,9,6,11,0.3664115107313827,2.9167685105969567e-6
5,81,10,0,10.001,9,6,12,0.3664114375029592,3.246235600810059e-6
5,81,10,0,10.001,9,6,13,0.36641135600557395,3.6128985073189155e-6
5,81,10,0,10.001,9,6,14,0.3664112653060187,4.0209532088341e-6
5,81,10,0,10.001,9,6,15,0.3664111643658902,4.4750682325567316e-6
5,81,10,0,10.001,9,6,16,0.36641105202976354,4.980437683627443e-6
5,81,10,0,10.001,9,6,17,0.3664109270120403,5.542840180506049e-6
5,81,10,0,10.001,9,6,18,0.36641078788233,6.168704343258302e-6
5,81,10,0,10.001,9,6,19,0.3664106330491982,6.865181550012608e-6
5,81,10,0,10.001,9,6,20,0.3664104607421049,7.640226751713563e-6
5,81,10,0,10.001,9,6,21,0.36641026899133605,8.502688217216676e-6
5,81,10,0,10.001,9,6,22,0.3664100556057028,9.462407170207756e-6
5,81,10,0,10.001,9,6,23,0.36640981814777435,1.0530328376833225e-5
5,81,10,0,10.001,9,6,24,0.3664095539063685,1.1718622848695085e-5
5,81,10,0,10.001,9,6,25,0.3664092598660126,1.3040823940324423e-5
5,81,10,0,10.001,9,6,26,0.36640893267304353,1.4511978243625237e-5
5,81,10,0,10.001,9,6,27,0.3664085685979925,1.6148812814153385e-5
5,81,10,0,10.001,9,6,28,0.36640816349385946,1.796992040533612e-5
5,81,10,0,10.001,9,6,29,0.36640771274985184,1.9995964536447813e-5
5,81,10,0,10.001,9,6,30,0.36640721124010583,2.2249906377576278e-5
5,81,10,0,10.001,9,6,31,0.36640665326688704,2.475725559871338e-5
5,81,10,0,10.001,9,6,32,0.36640603249769926,2.7546347498650464e-5
5,81,10,0,10.001,9,6,33,0.36640534189569585,3.0648648899950166e-5
5,81,10,0,10.001,9,6,34,0.36640457364273343,3.4099095465329015e-5
5,81,10,0,10.001,9,6,35,0.36640371905435376,3.793646325351809e-5
5,81,10,0,10.001,9,6,36,0.3664027684859245,4.220377748276623e-5
5,81,10,0,10.001,9,6,37,0.3664017112291298,4.6948761599411634e-5
5,81,10,0,10.001,9,6,38,0.36640053539793177,5.222432984687947e-5
5,81,10,0,10.001,9,6,39,0.3663992278030911,5.808912658375483e-5
5,81,10,0,10.001,9,6,40,0.3663977738142944,6.460811559151726e-5
5,81,10,0,10.001,9,6,41,0.36639615720889307,7.185322252230431e-5
5,81,10,0,10.001,9,6,42,0.36639436000625764,7.990403343902413e-5
5,81,10,0,10.001,9,6,43,0.3663923622867427,8.884855206284487e-5
5,81,10,0,10.001,9,6,44,0.3663901419942846,9.878401782841918e-5
5,81,10,0,10.001,9,6,45,0.36638767472172956,0.00010981778610932019
5,81,10,0,10.001,9,6,46,0.3663849334780724,0.00012206827096040897
5,81,10,0,10.001,9,6,47,0.36638188843697583,0.00013566594936587027
5,81,10,0,10.001,9,6,48,0.3663785066661447,0.0001507544242063694
5,81,10,0,10.001,9,6,49,0.36637475183747614,0.00016749154088004114
5,81,10,0,10.001,9,6,50,0.36637058391832544,0.00018605054963235127
5,81,10,0,10.001,9,6,51,0.36636595884479556,0.00020662130206136782
5,81,10,0,10.001,9,6,52,0.36636082817870286,0.00022941146585112463
5,81,10,0,10.001,9,6,53,0.3663551387507835,0.0002546477364250615
5,81,10,0,10.001,9,6,54,0.36634883229389326,0.00028257701778340263
5,81,10,0,10.001,9,6,55,0.36634184507137885,0.00031346753718203957
5,81,10,0,10.001,9,6,56,0.3663341075075729,0.00034760984943810766
5,81,10,0,10.001,9,6,57,0.36632554382949134,0.0003853176764617046
5,81,10,0,10.001,9,6,58,0.3663160717313548,0.0004269285161314676
5,81,10,0,10.001,9,6,59,0.36630560207652696,0.00047280394196668943
5,81,10,0,10.001,9,6,60,0.36629403865492977,0.0005233295014468412
5,81,10,0,10.001,9,6,61,0.3662812780178962,0.0005789141067168271
5,81,10,0,10.001,9,6,62,0.3662672094167949,0.0006399887974509634
5,81,10,0,10.001,9,6,63,0.36625171487646657,0.0007070047427762135
5,81,10,0,10.001,9,6,64,0.36623466943942345,0.0007804303386631026
5,81,10,0,10.001,9,6,65,0.36621594162168125,0.0008607472507547881
5,81,10,0,10.001,9,6,66,0.3661953941255732,0.0009484452523026665
5,81,10,0,10.001,9,6,67,0.3661728848585541,0.0010440157151835074
5,81,10,0,10.001,9,6,68,0.3661482683091063,0.0011479436316751104
5,81,10,0,10.001,9,6,69,0.36612139733063476,0.001260698078705039
5,81,10,0,10.001,9,6,70,0.36609212538065733,0.0013827210874858232
5,81,10,0,10.001,9,6,71,0.36606030925458355,0.001514414952128296
5,81,10,0,10.001,9,6,72,0.36602581233968395,0.0016561281022689654
5,81,10,0,10.001,9,6,73,0.36598850839444297,0.0018081397765768576
5,81,10,0,10.001,9,6,74,0.3659482858304264,0.0019706438634748374
5,81,10,0,10.001,9,6,75,0.3659050524377954,0.0021437324167499854
5,81,10,0,10.001,9,6,76,0.36585874045207606,0.002327379497659111
5,81,10,0,10.001,9,6,77,0.36580931181035664,0.002521426128751306
5,81,10,0,10.001,9,6,78,0.36575676339270313,0.0027255672518291976
5,81,10,0,10.001,9,6,79,0.36570113199381227,0.002939341645126504
5,81,10,0,10.001,9,6,80,0.3656424987267271,0.0031621257547121764
5,81,10,0,10.001,9,6,81,0.3655809925319166,0.003393132316819506
5,81,10,0,10.001,9,6,82,0.3655167924585146,0.0036314144815414646
5,81,10,0,10.001,9,6,83,0.3654501284065461,0.003875875893353251
5,81,10,0,10.001,9,6,84,0.36538128007381343,0.004125286850730915
5,81,10,0,10.001,9,6,85,0.3653105739395427,0.004378306278428112
5,81,10,0,10.001,9,6,86,0.3652383782349005,0.004633508835485679
5,81,10,0,10.001,9,6,87,0.365165095989278,0.004889416091129752
5,81,10,0,10.001,9,6,88,0.36509115638737927,0.005144530372917227
5,81,10,0,10.001,9,6,89,0.3650170048095481,0.005397369666019976
5,81,10,0,10.001,9,6,90,0.3649430920397345,0.005646501847811293
5,81,10,0,10.001,9,6,91,0.3648698631977813,0.005890576590584885
5,81,10,0,10.001,9,6,92,0.36479774697581413,0.0061283534518610985
5,81,10,0,10.001,9,6,93,0.36472714572962706,0.006358724973644844
5,81,10,0,10.001,9,6,94,0.36465842689926387,0.0065807339931539645
5,81,10,0,10.001,9,6,95,0.36459191611892783,0.006793584784528502
5,81,10,0,10.001,9,6,96,0.3645278922395805,0.006996648059904652
5,81,10,0,10.001,9,6,97,0.3644665843444038,0.0071894602207227135
5,81,10,0,10.001,9,6,98,0.36440817070301,0.0073717175381934315
5,81,10,0,10.001,9,6,99,0.36435277949711903,0.0075432661399016665
5,81,10,0,10.001,9,6,100,0.3643004910662323,0.0077040887844181845
5,81,10,0,10.001,9,6,101,0.36425134136978765,0.007854289424838228
10,81,10,0,10.001,9,6,1,6.0e-6,1.0e-6
10,81,10,0,10.001,9,6,2,4.430475466591766,6.88738495209147e-6
10,81,10,0,10.001,9,6,3,4.4304498558441345,4.7433858933977645e-5
10,81,10,0,10.001,9,6,4,4.430273431403942,0.00032658875276348365
10,81,10,0,10.001,9,6,5,4.429056752655141,0.0022443037346665798
10,81,10,0,10.001,9,6,6,4.420605358770399,0.015221644319433464
10,81,10,0,10.001,9,6,7,4.359908335202621,0.09463624052556788
10,81,10,0,10.001,9,6,8,3.975182009296317,0.37008287441861776
10,81,10,0,10.001,9,6,9,3.7594173076910797,0.5978172789473258
10,81,10,0,10.001,9,6,10,4.3576780143091876,0.7214589038709072
10,81,10,0,10.001,9,6,11,4.797539377955709,0.7977664650190963
10,81,10,0,10.001,9,6,12,5.098548467110709,0.8487618584544285
10,81,10,0,10.001,9,6,13,5.311706293837092,0.8846207475834033
10,81,10,0,10.001,9,6,14,5.467354361474491,0.9107275612187984
10,81,10,0,10.001,9,6,15,5.583693946990553,0.9302116152068326
10,81,10,0,10.001,9,6,16,5.67219686790518,0.9450206797349573
10,81,10,0,10.001,9,6,17,5.740431680188766,0.9564319818904816
10,81,10,0,10.001,9,6,18,5.793585071456403,0.9653178323151076
10,81,10,0,10.001,9,6,19,5.835323319534894,0.9722935610181429
10,81,10,0,10.001,9,6,20,5.868304187093707,0.9778046334753576
10,81,10,0,10.001,9,6,21,5.894494354885169,0.9821803801038013
10,81,10,0,10.001,9,6,22,5.915373725446092,0.9856684560712361
10,81,10,0,10.001,9,6,23,5.932071249644795,0.9884576962823304
10,81,10,0,10.001,9,6,24,5.945457824691498,0.9906937202857878
10,81,10,0,10.001,9,6,25,5.9562114281422405,0.9924898596520904
10,81,10,0,10.001,9,6,26,5.964863787937621,0.9939349802431039
10,81,10,0,10.001,9,6,27,5.971834461739316,0.9950991899828749
10,81,10,0,10.001,9,6,28,5.97745613457988,0.9960380733898088
10,81,10,0,10.001,9,6,29,5.981993665805574,0.9967958783587954
10,81,10,0,10.001,9,6,30,5.9856586050404665,0.9974079439714699
10,81,10,0,10.001,9,6,31,5.98862036999818,0.9979025694501543
10,81,10,0,10.001,9,6,32,5.99101492937654,0.9983024656141058
10,81,10,0,10.001,9,6,33,5.992951597443528,0.9986258904646461
10,81,10,0,10.001,9,6,34,5.994518383718275,0.9988875431442776
10,81,10,0,10.001,9,6,35,5.995786226572929,0.9990992713049568
10,81,10,0,10.001,9,6,36,5.996812357789829,0.999270633215819
10,81,10,0,10.001,9,6,37,5.997642985805083,0.999409346008883
10,81,10,0,10.001,9,6,38,5.998315441746945,0.9995216441588262
10,81,10,0,10.001,9,6,39,5.998859899861934,0.9996125668519122
10,81,10,0,10.001,9,6,40,5.999300759394472,0.9996861887962087
10,81,10,0,10.001,9,6,41,5.999657756285022,0.9997458058978235
10,81,10,0,10.001,9,6,42,5.999946858659018,0.9997940848215038
10,81,10,0,10.001,9,6,43,6.000180988909436,0.9998331835868729
10,81,10,0,10.001,9,6,44,6.000370606447049,0.9998648488927038
10,81,10,0,10.001,9,6,45,6.000524178328628,0.9998904947146523
10,81,10,0,10.001,9,6,46,6.000648559548854,0.9999112658155025
10,81,10,0,10.001,9,6,47,6.000749300475897,0.9999280890876032
10,81,10,0,10.001,9,6,48,6.0008308954803375,0.9999417150741217
10,81,10,0,10.001,9,6,49,6.00089698406637,0.9999527515579174
10,81,10,0,10.001,9,6,50,6.000950513618835,0.9999616907401182
10,81,10,0,10.001,9,6,51,6.000993871117273,0.9999689312361297
10,81,10,0,10.001,9,6,52,6.001028989751528,0.9999747958801869
10,81,10,0,10.001,9,6,53,6.001057435232667,0.999979546139031
10,81,10,0,10.001,9,6,54,6.001080475673521,0.999983393781731
10,81,10,0,10.001,9,6,55,6.001099138171389,0.9999865103287962
10,81,10,0,10.001,9,6,56,6.001114254626581,0.999989034703698
10,81,10,0,10.001,9,6,57,6.001126498846638,0.9999910794291246
10,81,10,0,10.001,9,6,58,6.001136416594904,0.9999927356449682
10,81,10,0,10.001,9,6,59,6.001144449926153,0.9999940771722692
10,81,10,0,10.001,9,6,60,6.0011509568959,0.9999951638045846
10,81,10,0,10.001,9,6,61,6.001156227523355,0.999996043973729
10,81,10,0,10.001,9,6,62,6.0011604967203205,0.999996756908841
10,81,10,0,10.001,9,6,63,6.001163954762923,0.9999973343851151
10,81,10,0,10.001,9,6,64,6.001166755773244,0.9999978021401927
10,81,10,0,10.001,9,6,65,6.001169024589165,0.9999981810213948
10,81,10,0,10.001,9,6,66,6.001170862328698,0.9999984879149386
10,81,10,0,10.001,9,6,67,6.001172350897027,0.9999987364985921
10,81,10,0,10.001,9,6,68,6.0011735566370765,0.9999989378513007
10,81,10,0,10.001,9,6,69,6.001174533286448,0.9999991009469822
10,81,10,0,10.001,9,6,70,6.001175324372502,0.9999992330544948
10,81,10,0,10.001,9,6,71,6.001175965152331,0.9999993400616006
10,81,10,0,10.001,9,6,72,6.001176484184141,0.9999994267373807
10,81,10,0,10.001,9,6,73,6.001176904600062,0.9999994969447885
10,81,10,0,10.001,9,6,74,6.001177245137106,0.9999995538128135
10,81,10,0,10.001,9,6,75,6.0011775209722416,0.9999995998759353
10,81,10,0,10.001,9,6,76,6.001177744398823,0.9999996371870842
10,81,10,0,10.001,9,6,77,6.001177925374453,0.9999996674091315
10,81,10,0,10.001,9,6,78,6.001178071964797,0.9999996918890036
10,81,10,0,10.001,9,6,79,6.0011781907030475,0.999999711717712
10,81,10,0,10.001,9,6,80,6.001178286881088,0.9999997277789755
10,81,10,0,10.001,9,6,81,6.0011783647853525,0.9999997407886076
10,81,10,0,10.001,9,6,82,6.001178427887849,0.9999997513264166
10,81,10,0,10.001,9,6,83,6.001178479000903,0.9999997598620471
10,81,10,0,10.001,9,6,84,6.0011785204025045,0.9999997667759127
10,81,10,0,10.001,9,6,85,6.001178553937826,0.9999997723761476
10,81,10,0,10.001,9,6,86,6.001178581101451,0.9999997769123404
10,81,10,0,10.001,9,6,87,6.001178603104006,0.9999997805866597
10,81,10,0,10.001,9,6,88,6.001178620926083,0.9999997835628598
10,81,10,0,10.001,9,6,89,6.0011786353619785,0.9999997859735837
10,81,10,0,10.001,9,6,90,6.0011786470550605,0.9999997879262714
10,81,10,0,10.001,9,6,91,6.001178656526465,0.9999997895079497
10,81,10,0,10.001,9,6,92,6.0011786641983065,0.9999997907891099
10,81,10,0,10.001,9,6,93,6.001178670412505,0.9999997918268507
10,81,10,0,10.001,9,6,94,6.001178675446009,0.9999997926674213
10,81,10,0,10.001,9,6,95,6.001178679523149,0.9999997933482837
10,81,10,0,10.001,9,6,96,6.001178682825636,0.999999793899783
10,81,10,0,10.001,9,6,97,6.0011786855006495,0.9999997943464972
10,81,10,0,10.001,9,6,98,6.001178687667413,0.9999997947083362
10,81,10,0,10.001,9,6,99,6.001178689422492,0.9999997950014258
10,81,10,0,10.001,9,6,100,6.001178690844107,0.9999997952388284
10,81,10,0,10.001,9,6,101,6.001178691995615,0.9999997954311247
5,243,10,0,10.001,9,6,1,6.0e-6,1.0e-6
5,243,10,0,10.001,9,6,2,0.0004919366626889197,4.53261915972085e-9
5,243,10,0,10.001,9,6,3,0.0004919376544174885,7.031871930086411e-11
5,243,10,0,10.001,9,6,4,0.000491937658862738,5.031522316209038e-11
5,243,10,0,10.001,9,6,5,0.0004919376588826651,5.022555194285854e-11
5,243,10,0,10.001,9,6,6,0.0004919376588827547,5.0225149966748557e-11
5,243,10,0,10.001,9,6,7,0.000491937658882755,5.0225148164779155e-11
5,243,10,0,10.001,9,6,8,0.0004919376588827549,5.022514815670131e-11
5,243,10,0,10.001,9,6,9,0.0004919376588827549,5.0225148156665095e-11
5,243,10,0,10.001,9,6,10,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,11,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,12,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,13,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,14,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,15,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,16,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,17,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,18,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,19,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,20,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,21,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,22,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,23,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,24,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,25,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,26,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,27,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,28,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,29,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,30,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,31,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,32,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,33,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,34,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,35,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,36,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,37,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,38,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,39,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,40,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,41,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,42,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,43,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,44,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,45,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,46,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,47,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,48,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,49,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,50,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,51,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,52,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,53,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,54,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,55,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,56,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,57,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,58,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,59,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,60,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,61,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,62,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,63,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,64,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,65,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,66,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,67,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,68,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,69,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,70,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,71,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,72,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,73,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,74,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,75,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,76,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,77,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,78,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,79,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,80,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,81,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,82,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,83,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,84,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,85,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,86,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,87,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,88,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,89,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,90,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,91,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,92,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,93,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,94,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,95,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,96,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,97,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,98,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,99,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,100,0.0004919376588827549,5.022514815666493e-11
5,243,10,0,10.001,9,6,101,0.0004919376588827549,5.022514815666493e-11
10,243,10,0,10.001,9,6,1,6.0e-6,1.0e-6
10,243,10,0,10.001,9,6,2,0.8696630298378663,4.055769804542686e-6
10,243,10,0,10.001,9,6,3,0.8696552016700395,1.64480715887865e-5
10,243,10,0,10.001,9,6,4,0.8696234477048786,6.668741276403817e-5
10,243,10,0,10.001,9,6,5,0.8694945870532466,0.00027009672721123426
10,243,10,0,10.001,9,6,6,0.8689707834767705,0.0010893359885085579
10,243,10,0,10.001,9,6,7,0.8668288604093081,0.00431971094490974
10,243,10,0,10.001,9,6,8,0.857958118202051,0.01604243939409418
10,243,10,0,10.001,9,6,9,0.823225400638521,0.04769475257186519
10,243,10,0,10.001,9,6,10,0.74715766658288,0.08728872031731634
10,243,10,0,10.001,9,6,11,0.7181375128113971,0.10595345526189526
10,243,10,0,10.001,9,6,12,0.7248153537756037,0.11201148765151027
10,243,10,0,10.001,9,6,13,0.7290301592784457,0.11388317109636482
10,243,10,0,10.001,9,6,14,0.7305088045467457,0.1144571092966253
10,243,10,0,10.001,9,6,15,0.7309781854870332,0.11463280455712149
10,243,10,0,10.001,9,6,16,0.7311233513384794,0.11468656368100527
10,243,10,0,10.001,9,6,17,0.7311679069362687,0.1147030105936223
10,243,10,0,10.001,9,6,18,0.7311815510352252,0.11470804210487169
10,243,10,0,10.001,9,6,19,0.7311857263031429,0.11470958134713832
10,243,10,0,10.001,9,6,20,0.7311870037158648,0.11471005223101625
10,243,10,0,10.001,9,6,21,0.7311873945115996,0.11471019628329973
10,243,10,0,10.001,9,6,22,0.731187514064392,0.1147102403516012
10,243,10,0,10.001,9,6,23,0.7311875506379324,0.11471025383292177
10,243,10,0,10.001,9,6,24,0.7311875618264703,0.1147102579571101
10,243,10,0,10.001,9,6,25,0.7311875652492602,0.11471025921877745
10,243,10,0,10.001,9,6,26,0.7311875662963545,0.11471025960474505
10,243,10,0,10.001,9,6,27,0.7311875666166795,0.11471025972281966
10,243,10,0,10.001,9,6,28,0.7311875667146746,0.11471025975894111
10,243,10,0,10.001,9,6,29,0.7311875667446516,0.11471025976999115
10,243,10,0,10.001,9,6,30,0.7311875667538261,0.11471025977337218
10,243,10,0,10.001,9,6,31,0.7311875667566226,0.114710259774405
10,243,10,0,10.001,9,6,32,0.731187566757488,0.11471025977472224
10,243,10,0,10.001,9,6,33,0.7311875667577563,0.11471025977482009
10,243,10,0,10.001,9,6,34,0.7311875667578274,0.11471025977484843
10,243,10,0,10.001,9,6,35,0.7311875667578551,0.11471025977485776
10,243,10,0,10.001,9,6,36,0.731187566757862,0.11471025977486046
10,243,10,0,10.001,9,6,37,0.7311875667578651,0.11471025977486145
10,243,10,0,10.001,9,6,38,0.7311875667578625,0.11471025977486118
10,243,10,0,10.001,9,6,39,0.7311875667578646,0.11471025977486148
10,243,10,0,10.001,9,6,40,0.7311875667578657,0.1147102597748617
10,243,10,0,10.001,9,6,41,0.731187566757866,0.1147102597748618
10,243,10,0,10.001,9,6,42,0.7311875667578634,0.1147102597748614
10,243,10,0,10.001,9,6,43,0.7311875667578625,0.11471025977486117
10,243,10,0,10.001,9,6,44,0.7311875667578664,0.11471025977486178
10,243,10,0,10.001,9,6,45,0.7311875667578684,0.11471025977486218
10,243,10,0,10.001,9,6,46,0.7311875667578691,0.11471025977486236
10,243,10,0,10.001,9,6,47,0.7311875667578634,0.1147102597748615
